Datum Zeit,Freiberg NO
,µg/m³
01-01-04 00:00,2
31-12-03 23:00,2
31-12-03 22:00,4
31-12-03 21:00,3
31-12-03 20:00,10
31-12-03 19:00,4
31-12-03 18:00,10
31-12-03 17:00,6
31-12-03 16:00,7
31-12-03 15:00,8
31-12-03 14:00,19
31-12-03 13:00,22
31-12-03 12:00,22
31-12-03 11:00,19
31-12-03 10:00,13
31-12-03 09:00,14
31-12-03 08:00,8
31-12-03 07:00,6
31-12-03 06:00,3
31-12-03 05:00,3
31-12-03 04:00,2
31-12-03 03:00,2
31-12-03 02:00,2
31-12-03 01:00,3
31-12-03 00:00,4
30-12-03 23:00,7
30-12-03 22:00,10
30-12-03 21:00,14
30-12-03 20:00,18
30-12-03 19:00,21
30-12-03 18:00,40
30-12-03 17:00,59
30-12-03 16:00,46
30-12-03 15:00,54
30-12-03 14:00,29
30-12-03 13:00,24
30-12-03 12:00,40
30-12-03 11:00,60
30-12-03 10:00,33
30-12-03 09:00,25
30-12-03 08:00,41
30-12-03 07:00,53
30-12-03 06:00,43
30-12-03 05:00,8
30-12-03 04:00,7
30-12-03 03:00,3
30-12-03 02:00,7
30-12-03 01:00,8
30-12-03 00:00,4
29-12-03 23:00,9
29-12-03 22:00,27
29-12-03 21:00,14
29-12-03 20:00,17
29-12-03 19:00,67
29-12-03 18:00,67
29-12-03 17:00,46
29-12-03 16:00,37
29-12-03 15:00,50
29-12-03 14:00,29
29-12-03 13:00,38
29-12-03 12:00,54
29-12-03 11:00,56
29-12-03 10:00,26
29-12-03 09:00,19
29-12-03 08:00,18
29-12-03 07:00,19
29-12-03 06:00,9
29-12-03 05:00,2
29-12-03 04:00,3
29-12-03 03:00,1
29-12-03 02:00,1
29-12-03 01:00,3
29-12-03 00:00,5
28-12-03 23:00,7
28-12-03 22:00,6
28-12-03 21:00,9
28-12-03 20:00,9
28-12-03 19:00,13
28-12-03 18:00,12
28-12-03 17:00,11
28-12-03 16:00,8
28-12-03 15:00,15
28-12-03 14:00,13
28-12-03 13:00,11
28-12-03 12:00,13
28-12-03 11:00,6
28-12-03 10:00,2
28-12-03 09:00,1
28-12-03 08:00,1
28-12-03 07:00,1
28-12-03 06:00,1
28-12-03 05:00,2
28-12-03 04:00,3
28-12-03 03:00,3
28-12-03 02:00,6
28-12-03 01:00,10
28-12-03 00:00,9
27-12-03 23:00,20
27-12-03 22:00,10
27-12-03 21:00,17
27-12-03 20:00,15
27-12-03 19:00,14
27-12-03 18:00,14
27-12-03 17:00,14
27-12-03 16:00,17
27-12-03 15:00,22
