Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-12-03,
30-12-03,8.42
29-12-03,
28-12-03,33.18
27-12-03,
26-12-03,6.60
25-12-03,
24-12-03,17.68
23-12-03,
22-12-03,3.89
21-12-03,
20-12-03,8.39
19-12-03,
18-12-03,4.71
17-12-03,
16-12-03,8.14
15-12-03,
14-12-03,1.97
13-12-03,
12-12-03,15.51
11-12-03,
10-12-03,29.92
09-12-03,
08-12-03,5.44
07-12-03,
06-12-03,4.46
05-12-03,
04-12-03,7.90
03-12-03,
02-12-03,5.26
01-12-03,

