Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2011-04-01,,,,,,15,,9.29,
2011-04-01,01:00,,1,14,36,,,,
2011-04-01,02:00,,1,14,36,,,,
2011-04-01,03:00,,1,13,37,,,,
2011-04-01,04:00,,1,11,44,,,,
2011-04-01,05:00,,1,11,50,,,,
2011-04-01,06:00,,1,12,49,,,,
2011-04-01,07:00,,1,10,55,,,,
2011-04-01,08:00,,1,13,46,,,,
2011-04-01,09:00,,1,10,53,,,,
2011-04-01,10:00,,1,9,62,,,,
2011-04-01,11:00,,1,9,70,,,,
2011-04-01,12:00,,1,8,79,,,,
2011-04-01,13:00,,1,7,86,,,,
2011-04-01,14:00,,1,7,90,,,,
2011-04-01,15:00,,1,8,85,,,,
2011-04-01,16:00,,1,8,89,,,,
2011-04-01,17:00,,1,9,87,,,,
2011-04-01,18:00,,1,10,77,,,,
2011-04-01,19:00,,1,11,70,,,,
2011-04-01,20:00,,1,14,58,,,,
2011-04-01,21:00,,1,16,52,,,,
2011-04-01,22:00,,1,16,53,,,,
2011-04-01,23:00,,1,14,54,,,,
2011-04-02,,,,,,18,,11.47,
2011-04-02,00:00,,1,18,44,,,,
2011-04-02,01:00,,1,17,36,,,,
2011-04-02,02:00,,1,18,30,,,,
2011-04-02,03:00,,1,16,32,,,,
2011-04-02,04:00,,1,16,28,,,,
2011-04-02,05:00,,1,15,24,,,,
2011-04-02,06:00,,1,14,22,,,,
2011-04-02,07:00,,1,14,22,,,,
2011-04-02,08:00,,2,14,22,,,,
2011-04-02,09:00,,2,12,25,,,,
2011-04-02,10:00,,2,9,37,,,,
2011-04-02,11:00,,1,8,45,,,,
2011-04-02,12:00,,1,7,56,,,,
2011-04-02,13:00,,1,7,66,,,,
2011-04-02,14:00,,1,7,70,,,,
2011-04-02,15:00,,1,6,75,,,,
2011-04-02,16:00,,1,5,77,,,,
2011-04-02,17:00,,1,6,75,,,,
2011-04-02,18:00,,1,7,70,,,,
2011-04-02,19:00,,1,9,69,,,,
2011-04-02,20:00,,1,12,64,,,,
2011-04-02,21:00,,1,13,57,,,,
2011-04-02,22:00,,1,10,59,,,,
2011-04-02,23:00,,1,14,54,,,,
2011-04-03,,,,,,13,,10.07,
2011-04-03,00:00,,1,15,49,,,,
