Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2011-04-01,,,,,,23,,,
2011-04-01,01:00,,1,12,,,,,
2011-04-01,02:00,,4,17,,,,,
2011-04-01,03:00,,1,12,,,,,
2011-04-01,04:00,,3,17,,,,,
2011-04-01,05:00,,19,34,,,,,
2011-04-01,06:00,,33,38,,,,,
2011-04-01,07:00,,55,46,,,,,
2011-04-01,08:00,,63,49,,,,,
2011-04-01,09:00,,47,41,,,,,
2011-04-01,10:00,,34,34,,,,,
2011-04-01,11:00,,42,42,,,,,
2011-04-01,12:00,,32,35,,,,,
2011-04-01,13:00,,31,35,,,,,
2011-04-01,14:00,,29,35,,,,,
2011-04-01,15:00,,33,40,,,,,
2011-04-01,16:00,,24,36,,,,,
2011-04-01,17:00,,21,34,,,,,
2011-04-01,18:00,,19,33,,,,,
2011-04-01,19:00,,11,28,,,,,
2011-04-01,20:00,,7,26,,,,,
2011-04-01,21:00,,11,33,,,,,
2011-04-01,22:00,,14,33,,,,,
2011-04-01,23:00,,11,29,,,,,
2011-04-02,,,,,,20,,,
2011-04-02,00:00,,8,24,,,,,
2011-04-02,01:00,,5,24,,,,,
2011-04-02,02:00,,17,31,,,,,
2011-04-02,03:00,,15,31,,,,,
2011-04-02,04:00,,15,31,,,,,
2011-04-02,05:00,,19,30,,,,,
2011-04-02,06:00,,20,26,,,,,
2011-04-02,07:00,,32,26,,,,,
2011-04-02,08:00,,22,20,,,,,
2011-04-02,09:00,,21,19,,,,,
2011-04-02,10:00,,16,18,,,,,
2011-04-02,11:00,,8,14,,,,,
2011-04-02,12:00,,7,12,,,,,
2011-04-02,13:00,,10,15,,,,,
2011-04-02,14:00,,8,15,,,,,
2011-04-02,15:00,,9,16,,,,,
2011-04-02,16:00,,6,16,,,,,
2011-04-02,17:00,,6,17,,,,,
2011-04-02,18:00,,5,17,,,,,
2011-04-02,19:00,,10,33,,,,,
2011-04-02,20:00,,32,65,,,,,
2011-04-02,21:00,,14,45,,,,,
2011-04-02,22:00,,11,30,,,,,
2011-04-02,23:00,,12,30,,,,,
2011-04-03,,,,,,22,,,
2011-04-03,00:00,,17,33,,,,,
2011-04-03,01:00,,16,33,,,,,
2011-04-03,02:00,,10,28,,,,,
2011-04-03,03:00,,10,26,,,,,
2011-04-03,04:00,,6,23,,,,,
