Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
201-20-04,,,,,,,11.04,,
2011-04-01,,,,,,30,,,
2011-04-01,01:00,0.6,10,19,,,,,1.4
2011-04-01,02:00,1.5,7,18,,,,,1.4
2011-04-01,03:00,0.5,7,16,,,,,1.7
2011-04-01,04:00,0.4,7,17,,,,,1.3
2011-04-01,05:00,0.6,19,17,,,,,1.4
2011-04-01,06:00,0.5,23,27,,,,,3.0
2011-04-01,07:00,1.5,85,60,,,,,3.6
2011-04-01,08:00,1.7,87,59,,,,,4.7
2011-04-01,09:00,1.6,55,39,,,,,5.8
2011-04-01,10:00,0.9,47,41,,,,,3.2
2011-04-01,11:00,1.2,44,40,,,,,2.6
2011-04-01,12:00,1.1,48,45,,,,,2.3
2011-04-01,13:00,1.8,58,50,,,,,2.2
2011-04-01,14:00,1.9,54,53,,,,,2.1
2011-04-01,15:00,1.9,43,44,,,,,2.1
2011-04-01,16:00,1.9,37,41,,,,,2.1
2011-04-01,17:00,1.5,54,55,,,,,2.2
2011-04-01,18:00,2.6,29,39,,,,,1.9
2011-04-01,19:00,2.7,30,49,,,,,2.0
2011-04-01,20:00,1.8,22,40,,,,,2.3
2011-04-01,21:00,1.0,26,40,,,,,2.8
2011-04-01,22:00,2.4,32,43,,,,,3.8
2011-04-01,23:00,2.3,23,41,,,,,2.9
2011-04-02,,,,,,24,,14.56,
2011-04-02,00:00,1.7,32,45,,,,,2.2
2011-04-02,01:00,2.8,32,51,,,,,1.9
2011-04-02,02:00,2.4,44,49,,,,,2.3
2011-04-02,03:00,1.3,40,59,,,,,2.0
2011-04-02,04:00,1.3,25,52,,,,,2.0
2011-04-02,05:00,1.2,25,43,,,,,1.6
2011-04-02,06:00,2.8,23,41,,,,,1.3
2011-04-02,07:00,1.1,33,38,,,,,1.8
2011-04-02,08:00,1.5,39,34,,,,,2.0
2011-04-02,09:00,1.9,60,37,,,,,2.3
2011-04-02,10:00,2.5,57,36,,,,,2.7
2011-04-02,11:00,1.6,31,25,,,,,2.7
2011-04-02,12:00,1.1,34,31,,,,,2.8
2011-04-02,13:00,1.3,31,25,,,,,4.2
2011-04-02,14:00,1.4,34,34,,,,,6.4
2011-04-02,15:00,1.5,38,32,,,,,4.9
2011-04-02,16:00,2.1,33,42,,,,,7.9
2011-04-02,17:00,1.2,34,42,,,,,5.8
2011-04-02,18:00,1.7,42,47,,,,,2.8
2011-04-02,19:00,2.2,48,61,,,,,2.5
2011-04-02,20:00,3.1,47,61,,,,,2.4
2011-04-02,21:00,2.8,68,70,,,,,2.5
2011-04-02,22:00,3.1,60,67,,,,,2.5
2011-04-02,23:00,2.6,41,51,,,,,2.4
2011-04-03,,,,,,21,,13.80,
2011-04-03,00:00,3.1,35,50,,,,,2.3
2011-04-03,01:00,2.8,37,42,,,,,1.3
2011-04-03,02:00,1.9,43,43,,,,,1.0
2011-04-03,03:00,1.6,31,37,,,,,1.4
2011-04-03,04:00,1.3,25,31,,,,,1.3
2011-04-03,05:00,1.6,32,42,,,,,1.6
2011-04-03,06:00,1.3,23,36,,,,,1.3
2011-04-03,07:00,,19,30,,,,,1.2
2011-04-03,08:00,,15,21,,,,,2.1
2011-04-03,09:00,,17,19,,,,,3.4
2011-04-03,10:00,,28,24,,,,,2.8
2011-04-03,11:00,1.1,25,29,,,,,2.5
2011-04-03,12:00,1.7,30,30,,,,,2.2
2011-04-03,13:00,2.2,36,38,,,,,3.1
2011-04-03,14:00,1.2,20,33,,,,,11.1
2011-04-03,15:00,1.6,25,34,,,,,8.7
2011-04-03,16:00,1.3,32,33,,,,,3.4
2011-04-03,17:00,2.9,36,41,,,,,1.8
2011-04-03,18:00,3.0,35,50,,,,,2.0
2011-04-03,19:00,1.3,24,40,,,,,1.2
2011-04-03,20:00,1.2,28,52,,,,,1.0
2011-04-03,21:00,2.8,30,65,,,,,1.0
2011-04-03,22:00,1.3,11,19,,,,,1.0
2011-04-03,23:00,0.4,7,23,,,,,1.0
2011-04-04,,,,,,21,,12.90,
2011-04-04,00:00,0.6,5,17,,,,,1.0
2011-04-04,01:00,0.6,5,16,,,,,1.0
2011-04-04,02:00,0.3,2,12,,,,,1.0
2011-04-04,03:00,1.6,5,16,,,,,1.0
2011-04-04,04:00,0.4,14,21,,,,,1.0
2011-04-04,05:00,0.6,25,27,,,,,1.0
2011-04-04,06:00,0.9,43,37,,,,,1.0
2011-04-04,07:00,1.7,78,57,,,,,1.0
2011-04-04,08:00,2.4,96,79,,,,,1.0
2011-04-04,09:00,1.6,77,69,,,,,1.0
2011-04-04,10:00,1.8,73,72,,,,,1.0
2011-04-04,11:00,2.0,88,77,,,,,1.0
2011-04-04,12:00,1.8,65,71,,,,,1.0
2011-04-04,13:00,1.9,53,57,,,,,1.0
2011-04-04,14:00,1.9,68,62,,,,,1.0
2011-04-04,15:00,1.6,63,61,,,,,1.4
2011-04-04,16:00,2.0,49,46,,,,,1.5
2011-04-04,17:00,1.5,54,65,,,,,1.0
2011-04-04,18:00,2.8,70,74,,,,,1.0
2011-04-04,19:00,2.6,44,62,,,,,1.0
2011-04-04,20:00,3.3,37,53,,,,,1.0
2011-04-04,21:00,2.0,26,50,,,,,1.0
2011-04-04,22:00,2.9,18,35,,,,,1.0
2011-04-04,23:00,1.9,26,39,,,,,1.0
2011-04-05,,,,,,29,,15.05,
2011-04-05,00:00,1.0,16,25,,,,,1.7
2011-04-05,01:00,1.0,8,21,,,,,1.3
2011-04-05,02:00,1.9,7,23,,,,,1.7
2011-04-05,03:00,0.6,8,23,,,,,1.1
2011-04-05,04:00,0.6,12,29,,,,,1.1
2011-04-05,05:00,1.0,32,38,,,,,1.0
2011-04-05,06:00,1.8,51,49,,,,,1.0
2011-04-05,07:00,1.6,102,80,,,,,1.2
2011-04-05,08:00,3.7,130,87,,,,,1.7
2011-04-05,09:00,2.7,92,66,,,,,3.1
2011-04-05,10:00,2.5,92,61,,,,,3.1
2011-04-05,11:00,1.5,62,48,,,,,8.7
2011-04-05,12:00,1.4,53,47,,,,,3.8
2011-04-05,13:00,1.2,47,48,,,,,4.7
2011-04-05,14:00,1.0,70,62,,,,,2.4
2011-04-05,15:00,1.4,54,58,,,,,1.4
2011-04-05,16:00,1.4,98,69,,,,,2.7
2011-04-05,17:00,1.8,50,64,,,,,2.4
2011-04-05,18:00,2.0,42,57,,,,,3.1
2011-04-05,19:00,1.7,32,47,,,,,2.7
2011-04-05,20:00,1.2,19,30,,,,,3.1
2011-04-05,21:00,0.9,26,35,,,,,1.8
2011-04-05,22:00,1.4,24,39,,,,,2.0
2011-04-05,23:00,1.6,19,33,,,,,1.5
2011-04-06,,,,,,41,,24.76,
2011-04-06,00:00,1.6,13,28,,,,,2.0
2011-04-06,01:00,1.6,9,25,,,,,1.7
2011-04-06,02:00,1.1,5,23,,,,,1.4
2011-04-06,03:00,0.5,9,27,,,,,1.1
2011-04-06,04:00,0.5,8,22,,,,,1.4
2011-04-06,05:00,0.9,17,26,,,,,1.1
2011-04-06,06:00,1.0,90,51,,,,,2.3
2011-04-06,07:00,1.4,182,74,,,,,2.2
2011-04-06,08:00,3.0,127,66,,,,,1.6
2011-04-06,09:00,1.2,138,54,,,,,1.9
2011-04-06,10:00,1.2,131,52,,,,,2.0
2011-04-06,11:00,1.1,173,60,,,,,4.5
2011-04-06,12:00,1.4,191,62,,,,,19.2
2011-04-06,13:00,1.3,127,53,,,,,8.0
2011-04-06,14:00,1.7,107,56,,,,,4.8
2011-04-06,15:00,1.5,123,56,,,,,4.5
2011-04-06,16:00,2.2,147,59,,,,,4.4
2011-04-06,17:00,1.8,147,53,,,,,3.9
2011-04-06,18:00,1.3,53,47,,,,,3.2
2011-04-06,19:00,1.8,58,52,,,,,4.3
2011-04-06,20:00,3.1,62,60,,,,,4.9
2011-04-06,21:00,3.5,48,62,,,,,2.6
2011-04-06,22:00,,62,68,,,,,2.1
2011-04-06,23:00,,30,53,,,,,1.8
2011-04-07,,,,,,43,,25.88,
2011-04-07,00:00,,17,43,,,,,1.3
2011-04-07,01:00,,12,34,,,,,1.0
2011-04-07,02:00,1.3,7,27,,,,,1.0
2011-04-07,03:00,1.2,13,30,,,,,1.0
2011-04-07,04:00,0.6,19,32,,,,,1.0
2011-04-07,05:00,0.8,30,33,,,,,1.0
2011-04-07,06:00,1.2,63,47,,,,,1.0
2011-04-07,07:00,2.7,121,66,,,,,1.0
2011-04-07,08:00,3.8,113,58,,,,,1.0
2011-04-07,09:00,2.3,63,46,,,,,1.0
2011-04-07,10:00,1.1,53,43,,,,,1.0
2011-04-07,11:00,1.0,44,42,,,,,1.3
2011-04-07,12:00,1.0,49,43,,,,,1.0
2011-04-07,13:00,1.2,37,40,,,,,1.0
2011-04-07,14:00,1.2,47,54,,,,,1.7
2011-04-07,15:00,1.5,52,59,,,,,1.2
2011-04-07,16:00,1.4,47,53,,,,,1.0
2011-04-07,17:00,1.5,31,37,,,,,1.0
2011-04-07,18:00,1.4,33,34,,,,,1.0
2011-04-07,19:00,1.2,29,35,,,,,1.0
2011-04-07,20:00,1.2,26,27,,,,,1.0
2011-04-07,21:00,0.8,15,26,,,,,1.0
2011-04-07,22:00,0.9,16,21,,,,,1.0
2011-04-07,23:00,0.5,16,26,,,,,1.0
2011-04-08,,,,,,42,,21.69,
2011-04-08,00:00,0.5,9,19,,,,,1.0
2011-04-08,01:00,0.3,10,17,,,,,1.0
2011-04-08,02:00,0.5,8,16,,,,,1.0
2011-04-08,03:00,0.3,8,19,,,,,1.3
2011-04-08,04:00,0.4,6,17,,,,,1.0
2011-04-08,05:00,0.5,18,19,,,,,1.4
2011-04-08,06:00,0.6,41,43,,,,,1.4
2011-04-08,07:00,1.2,90,80,,,,,1.6
2011-04-08,08:00,2.4,74,67,,,,,2.2
2011-04-08,09:00,1.4,75,58,,,,,2.0
2011-04-08,10:00,1.4,76,60,,,,,2.4
2011-04-08,11:00,1.6,51,56,,,,,2.0
2011-04-08,12:00,1.6,62,60,,,,,1.6
2011-04-08,13:00,1.3,69,51,,,,,1.4
2011-04-08,14:00,0.9,46,37,,,,,1.3
2011-04-08,15:00,1.3,41,41,,,,,1.1
2011-04-08,16:00,1.1,39,37,,,,,1.1
2011-04-08,17:00,1.5,34,34,,,,,1.0
2011-04-08,18:00,1.3,39,41,,,,,1.3
2011-04-08,19:00,1.7,40,46,,,,,1.4
2011-04-08,20:00,1.3,20,26,,,,,1.4
2011-04-08,21:00,0.6,18,21,,,,,1.0
2011-04-08,22:00,0.6,20,21,,,,,1.0
2011-04-08,23:00,0.7,18,23,,,,,1.0
2011-04-09,,,,,,35,,14.57,
2011-04-09,00:00,0.5,9,17,,,,,1.0
2011-04-09,01:00,0.6,13,19,,,,,1.5
2011-04-09,02:00,0.6,11,19,,,,,1.4
2011-04-09,03:00,0.4,9,18,,,,,1.4
2011-04-09,04:00,0.4,13,20,,,,,1.8
2011-04-09,05:00,0.4,12,19,,,,,1.7
2011-04-09,06:00,0.4,12,18,,,,,1.4
2011-04-09,07:00,0.5,20,27,,,,,1.3
2011-04-09,08:00,0.9,28,29,,,,,1.4
2011-04-09,09:00,0.9,34,31,,,,,1.5
2011-04-09,10:00,1.4,40,36,,,,,1.6
2011-04-09,11:00,1.6,35,31,,,,,1.6
2011-04-09,12:00,1.4,31,30,,,,,1.4
2011-04-09,13:00,1.4,41,31,,,,,1.8
2011-04-09,14:00,1.3,29,28,,,,,1.2
2011-04-09,15:00,1.1,30,28,,,,,1.5
2011-04-09,16:00,1.1,38,31,,,,,1.5
2011-04-09,17:00,1.7,33,34,,,,,1.2
2011-04-09,18:00,1.3,33,33,,,,,2.0
2011-04-09,19:00,1.1,25,36,,,,,1.7
2011-04-09,20:00,1.1,19,34,,,,,1.4
2011-04-09,21:00,1.4,33,38,,,,,1.9
2011-04-09,22:00,1.1,31,47,,,,,1.7
2011-04-09,23:00,1.1,28,50,,,,,1.6
2011-04-10,,,,,,30,,13.92,
2011-04-10,00:00,1.8,21,48,,,,,2.0
2011-04-10,01:00,2.0,37,64,,,,,2.3
2011-04-10,02:00,3.1,38,80,,,,,2.9
2011-04-10,03:00,2.6,70,88,,,,,2.9
2011-04-10,04:00,1.9,29,66,,,,,2.3
2011-04-10,05:00,1.2,25,50,,,,,2.0
2011-04-10,06:00,1.4,15,43,,,,,2.0
2011-04-10,07:00,0.9,13,30,,,,,1.7
2011-04-10,08:00,1.8,22,31,,,,,2.3
2011-04-10,09:00,1.0,28,30,,,,,3.1
2011-04-10,10:00,1.8,38,37,,,,,3.6
2011-04-10,11:00,1.3,29,29,,,,,3.5
2011-04-10,12:00,1.9,23,25,,,,,3.1
2011-04-10,13:00,,30,31,,,,,2.7
2011-04-10,14:00,,31,30,,,,,2.8
2011-04-10,15:00,,29,31,,,,,2.6
2011-04-10,16:00,,29,37,,,,,2.7
2011-04-10,17:00,1.9,36,37,,,,,2.6
