Datum Zeit,Glauchau PM10
,µg/m³
30-04-17,
29-04-17,
28-04-17,
27-04-17,
26-04-17,
25-04-17,16
24-04-17,14
23-04-17,6
22-04-17,11
21-04-17,22
20-04-17,17
19-04-17,10
18-04-17,9
17-04-17,6
16-04-17,9
15-04-17,15
14-04-17,13
13-04-17,14
12-04-17,13
11-04-17,11
10-04-17,24
09-04-17,25
08-04-17,18
07-04-17,16
06-04-17,13
05-04-17,22
04-04-17,17
03-04-17,25
02-04-17,25
01-04-17,20

