Datum Zeit,Goerlitz PM10
,µg/m³
30-04-17,
29-04-17,
28-04-17,
27-04-17,
26-04-17,
25-04-17,
24-04-17,
23-04-17,
22-04-17,
21-04-17,
20-04-17,
19-04-17,10
18-04-17,12
17-04-17,8
16-04-17,11
15-04-17,24
14-04-17,11
13-04-17,10
12-04-17,17
11-04-17,11
10-04-17,19
09-04-17,20
08-04-17,14
07-04-17,8
06-04-17,15
05-04-17,26
04-04-17,21
03-04-17,22
02-04-17,26
01-04-17,26

