Datum Zeit,Plauen-DWD O3
,µg/m³
01-05-17 00:00,
30-04-17 23:00,
30-04-17 22:00,
30-04-17 21:00,
30-04-17 20:00,
30-04-17 19:00,
30-04-17 18:00,
30-04-17 17:00,
30-04-17 16:00,
30-04-17 15:00,
30-04-17 14:00,
30-04-17 13:00,
30-04-17 12:00,
30-04-17 11:00,
30-04-17 10:00,
30-04-17 09:00,
30-04-17 08:00,
30-04-17 07:00,
30-04-17 06:00,
30-04-17 05:00,
30-04-17 04:00,
30-04-17 03:00,
30-04-17 02:00,
30-04-17 01:00,
30-04-17 00:00,
29-04-17 23:00,
29-04-17 22:00,
29-04-17 21:00,
29-04-17 20:00,
29-04-17 19:00,
29-04-17 18:00,
29-04-17 17:00,
29-04-17 16:00,
29-04-17 15:00,
29-04-17 14:00,
29-04-17 13:00,
29-04-17 12:00,
29-04-17 11:00,
29-04-17 10:00,
29-04-17 09:00,
29-04-17 08:00,
29-04-17 07:00,
29-04-17 06:00,
29-04-17 05:00,
29-04-17 04:00,45
29-04-17 03:00,46
29-04-17 02:00,42
29-04-17 01:00,47
29-04-17 00:00,52
28-04-17 23:00,39
28-04-17 22:00,37
28-04-17 21:00,45
28-04-17 20:00,65
28-04-17 19:00,93
28-04-17 18:00,95
28-04-17 17:00,88
28-04-17 16:00,88
28-04-17 15:00,89
28-04-17 14:00,87
28-04-17 13:00,82
28-04-17 12:00,69
28-04-17 11:00,66
28-04-17 10:00,64
28-04-17 09:00,52
28-04-17 08:00,27
28-04-17 07:00,8
28-04-17 06:00,9
28-04-17 05:00,17
28-04-17 04:00,31
28-04-17 03:00,38
28-04-17 02:00,40
28-04-17 01:00,43
28-04-17 00:00,41
27-04-17 23:00,46
27-04-17 22:00,54
27-04-17 21:00,53
27-04-17 20:00,49
27-04-17 19:00,72
27-04-17 18:00,74
27-04-17 17:00,75
27-04-17 16:00,70
27-04-17 15:00,62
27-04-17 14:00,73
27-04-17 13:00,68
27-04-17 12:00,66
27-04-17 11:00,67
27-04-17 10:00,35
27-04-17 09:00,16
27-04-17 08:00,8
27-04-17 07:00,7
27-04-17 06:00,6
27-04-17 05:00,3
27-04-17 04:00,6
27-04-17 03:00,12
27-04-17 02:00,10
27-04-17 01:00,12
27-04-17 00:00,15
26-04-17 23:00,27
26-04-17 22:00,27
26-04-17 21:00,41
26-04-17 20:00,57
26-04-17 19:00,78
26-04-17 18:00,82
26-04-17 17:00,84
26-04-17 16:00,81
26-04-17 15:00,78
26-04-17 14:00,77
26-04-17 13:00,77
26-04-17 12:00,73
26-04-17 11:00,74
26-04-17 10:00,71
26-04-17 09:00,68
26-04-17 08:00,63
26-04-17 07:00,58
26-04-17 06:00,50
26-04-17 05:00,58
26-04-17 04:00,61
26-04-17 03:00,61
26-04-17 02:00,50
26-04-17 01:00,54
26-04-17 00:00,62
25-04-17 23:00,50
25-04-17 22:00,42
25-04-17 21:00,53
25-04-17 20:00,59
25-04-17 19:00,73
25-04-17 18:00,76
25-04-17 17:00,79
25-04-17 16:00,66
25-04-17 15:00,69
25-04-17 14:00,70
25-04-17 13:00,63
25-04-17 12:00,71
25-04-17 11:00,91
25-04-17 10:00,87
25-04-17 09:00,73
25-04-17 08:00,51
25-04-17 07:00,44
25-04-17 06:00,43
25-04-17 05:00,46
25-04-17 04:00,48
25-04-17 03:00,43
25-04-17 02:00,46
25-04-17 01:00,32
25-04-17 00:00,45
24-04-17 23:00,48
24-04-17 22:00,51
24-04-17 21:00,61
24-04-17 20:00,64
24-04-17 19:00,77
24-04-17 18:00,84
24-04-17 17:00,82
24-04-17 16:00,83
24-04-17 15:00,90
24-04-17 14:00,88
24-04-17 13:00,82
24-04-17 12:00,83
24-04-17 11:00,85
24-04-17 10:00,76
24-04-17 09:00,65
24-04-17 08:00,42
24-04-17 07:00,20
24-04-17 06:00,18
24-04-17 05:00,19
24-04-17 04:00,25
24-04-17 03:00,44
24-04-17 02:00,46
24-04-17 01:00,48
24-04-17 00:00,56
23-04-17 23:00,67
23-04-17 22:00,72
23-04-17 21:00,77
23-04-17 20:00,76
23-04-17 19:00,80
23-04-17 18:00,84
23-04-17 17:00,87
23-04-17 16:00,89
23-04-17 15:00,87
23-04-17 14:00,82
23-04-17 13:00,84
23-04-17 12:00,81
23-04-17 11:00,81
23-04-17 10:00,82
23-04-17 09:00,80
23-04-17 08:00,76
23-04-17 07:00,74
23-04-17 06:00,76
23-04-17 05:00,76
23-04-17 04:00,76
23-04-17 03:00,71
23-04-17 02:00,69
23-04-17 01:00,74
23-04-17 00:00,76
22-04-17 23:00,75
22-04-17 22:00,74
22-04-17 21:00,79
22-04-17 20:00,77
22-04-17 19:00,80
22-04-17 18:00,84
22-04-17 17:00,85
22-04-17 16:00,89
22-04-17 15:00,90
22-04-17 14:00,83
22-04-17 13:00,78
22-04-17 12:00,80
22-04-17 11:00,72
22-04-17 10:00,64
22-04-17 09:00,65
22-04-17 08:00,52
22-04-17 07:00,43
22-04-17 06:00,42
22-04-17 05:00,48
22-04-17 04:00,52
22-04-17 03:00,56
22-04-17 02:00,59
22-04-17 01:00,61
22-04-17 00:00,62
21-04-17 23:00,61
21-04-17 22:00,61
21-04-17 21:00,62
21-04-17 20:00,68
21-04-17 19:00,76
21-04-17 18:00,82
21-04-17 17:00,87
21-04-17 16:00,91
21-04-17 15:00,95
21-04-17 14:00,96
21-04-17 13:00,90
21-04-17 12:00,89
21-04-17 11:00,86
21-04-17 10:00,81
21-04-17 09:00,63
21-04-17 08:00,51
21-04-17 07:00,32
21-04-17 06:00,43
21-04-17 05:00,43
21-04-17 04:00,48
21-04-17 03:00,38
21-04-17 02:00,22
21-04-17 01:00,37
21-04-17 00:00,45
20-04-17 23:00,44
20-04-17 22:00,48
20-04-17 21:00,54
20-04-17 20:00,66
20-04-17 19:00,86
20-04-17 18:00,88
20-04-17 17:00,90
20-04-17 16:00,90
20-04-17 15:00,87
20-04-17 14:00,86
20-04-17 13:00,85
20-04-17 12:00,83
20-04-17 11:00,77
20-04-17 10:00,73
20-04-17 09:00,69
20-04-17 08:00,61
20-04-17 07:00,57
20-04-17 06:00,59
20-04-17 05:00,60
20-04-17 04:00,57
20-04-17 03:00,53
20-04-17 02:00,58
20-04-17 01:00,49
20-04-17 00:00,45
19-04-17 23:00,53
19-04-17 22:00,66
19-04-17 21:00,72
19-04-17 20:00,75
19-04-17 19:00,79
19-04-17 18:00,83
19-04-17 17:00,88
19-04-17 16:00,86
19-04-17 15:00,88
19-04-17 14:00,86
19-04-17 13:00,87
19-04-17 12:00,85
19-04-17 11:00,83
19-04-17 10:00,73
19-04-17 09:00,66
19-04-17 08:00,60
19-04-17 07:00,57
19-04-17 06:00,60
19-04-17 05:00,69
19-04-17 04:00,70
19-04-17 03:00,71
19-04-17 02:00,73
19-04-17 01:00,71
19-04-17 00:00,68
18-04-17 23:00,71
18-04-17 22:00,72
18-04-17 21:00,69
18-04-17 20:00,74
18-04-17 19:00,76
18-04-17 18:00,70
18-04-17 17:00,62
18-04-17 16:00,68
18-04-17 15:00,76
18-04-17 14:00,62
18-04-17 13:00,61
18-04-17 12:00,56
18-04-17 11:00,64
18-04-17 10:00,67
18-04-17 09:00,68
18-04-17 08:00,65
18-04-17 07:00,60
18-04-17 06:00,62
18-04-17 05:00,60
18-04-17 04:00,57
18-04-17 03:00,54
18-04-17 02:00,66
18-04-17 01:00,64
18-04-17 00:00,51
17-04-17 23:00,52
17-04-17 22:00,54
17-04-17 21:00,64
17-04-17 20:00,67
17-04-17 19:00,76
17-04-17 18:00,78
17-04-17 17:00,77
17-04-17 16:00,79
17-04-17 15:00,85
17-04-17 14:00,87
17-04-17 13:00,84
17-04-17 12:00,76
17-04-17 11:00,71
17-04-17 10:00,61
17-04-17 09:00,59
17-04-17 08:00,61
17-04-17 07:00,47
17-04-17 06:00,44
17-04-17 05:00,49
17-04-17 04:00,54
17-04-17 03:00,59
17-04-17 02:00,65
17-04-17 01:00,50
17-04-17 00:00,38
16-04-17 23:00,44
16-04-17 22:00,54
16-04-17 21:00,64
16-04-17 20:00,73
16-04-17 19:00,79
16-04-17 18:00,83
16-04-17 17:00,84
16-04-17 16:00,89
16-04-17 15:00,86
16-04-17 14:00,84
16-04-17 13:00,83
16-04-17 12:00,81
16-04-17 11:00,83
16-04-17 10:00,81
16-04-17 09:00,75
16-04-17 08:00,68
16-04-17 07:00,59
16-04-17 06:00,54
16-04-17 05:00,50
16-04-17 04:00,55
16-04-17 03:00,66
16-04-17 02:00,68
16-04-17 01:00,67
16-04-17 00:00,68
15-04-17 23:00,62
15-04-17 22:00,67
15-04-17 21:00,68
15-04-17 20:00,68
15-04-17 19:00,62
15-04-17 18:00,61
15-04-17 17:00,74
15-04-17 16:00,77
15-04-17 15:00,77
15-04-17 14:00,79
15-04-17 13:00,80
15-04-17 12:00,78
15-04-17 11:00,76
15-04-17 10:00,70
15-04-17 09:00,69
15-04-17 08:00,41
15-04-17 07:00,32
15-04-17 06:00,25
15-04-17 05:00,26
15-04-17 04:00,28
15-04-17 03:00,32
15-04-17 02:00,33
15-04-17 01:00,34
15-04-17 00:00,46
14-04-17 23:00,47
14-04-17 22:00,54
14-04-17 21:00,70
14-04-17 20:00,78
14-04-17 19:00,79
14-04-17 18:00,83
14-04-17 17:00,82
14-04-17 16:00,83
14-04-17 15:00,82
14-04-17 14:00,80
14-04-17 13:00,80
14-04-17 12:00,77
14-04-17 11:00,73
14-04-17 10:00,68
14-04-17 09:00,36
14-04-17 08:00,24
14-04-17 07:00,16
14-04-17 06:00,25
14-04-17 05:00,29
14-04-17 04:00,50
14-04-17 03:00,59
14-04-17 02:00,58
14-04-17 01:00,50
14-04-17 00:00,47
13-04-17 23:00,54
13-04-17 22:00,58
13-04-17 21:00,62
13-04-17 20:00,67
13-04-17 19:00,72
13-04-17 18:00,72
13-04-17 17:00,73
13-04-17 16:00,78
13-04-17 15:00,86
13-04-17 14:00,87
13-04-17 13:00,86
13-04-17 12:00,80
13-04-17 11:00,76
13-04-17 10:00,72
13-04-17 09:00,65
13-04-17 08:00,59
13-04-17 07:00,58
13-04-17 06:00,43
13-04-17 05:00,36
13-04-17 04:00,46
13-04-17 03:00,49
13-04-17 02:00,59
13-04-17 01:00,64
13-04-17 00:00,60
12-04-17 23:00,71
12-04-17 22:00,51
12-04-17 21:00,40
12-04-17 20:00,46
12-04-17 19:00,62
12-04-17 18:00,72
12-04-17 17:00,82
12-04-17 16:00,86
12-04-17 15:00,84
12-04-17 14:00,80
12-04-17 13:00,78
12-04-17 12:00,79
12-04-17 11:00,76
12-04-17 10:00,69
12-04-17 09:00,51
12-04-17 08:00,50
12-04-17 07:00,47
12-04-17 06:00,48
12-04-17 05:00,50
12-04-17 04:00,52
12-04-17 03:00,56
12-04-17 02:00,63
12-04-17 01:00,63
12-04-17 00:00,56
11-04-17 23:00,54
11-04-17 22:00,55
11-04-17 21:00,55
11-04-17 20:00,64
11-04-17 19:00,72
11-04-17 18:00,75
11-04-17 17:00,77
11-04-17 16:00,78
11-04-17 15:00,79
11-04-17 14:00,78
11-04-17 13:00,75
11-04-17 12:00,71
11-04-17 11:00,74
11-04-17 10:00,70
11-04-17 09:00,70
11-04-17 08:00,63
11-04-17 07:00,59
11-04-17 06:00,57
11-04-17 05:00,62
11-04-17 04:00,66
11-04-17 03:00,68
11-04-17 02:00,70
11-04-17 01:00,71
11-04-17 00:00,76
10-04-17 23:00,77
10-04-17 22:00,68
10-04-17 21:00,64
10-04-17 20:00,66
10-04-17 19:00,68
10-04-17 18:00,73
10-04-17 17:00,91
10-04-17 16:00,106
10-04-17 15:00,110
10-04-17 14:00,109
10-04-17 13:00,111
10-04-17 12:00,110
10-04-17 11:00,104
10-04-17 10:00,87
10-04-17 09:00,65
10-04-17 08:00,57
10-04-17 07:00,43
10-04-17 06:00,12
10-04-17 05:00,6
10-04-17 04:00,13
10-04-17 03:00,16
10-04-17 02:00,26
10-04-17 01:00,31
10-04-17 00:00,33
09-04-17 23:00,36
09-04-17 22:00,39
09-04-17 21:00,60
09-04-17 20:00,77
09-04-17 19:00,91
09-04-17 18:00,107
09-04-17 17:00,106
09-04-17 16:00,103
09-04-17 15:00,97
09-04-17 14:00,92
09-04-17 13:00,80
09-04-17 12:00,67
09-04-17 11:00,53
09-04-17 10:00,35
09-04-17 09:00,14
09-04-17 08:00,7
09-04-17 07:00,4
09-04-17 06:00,2
09-04-17 05:00,2
09-04-17 04:00,3
09-04-17 03:00,9
09-04-17 02:00,12
09-04-17 01:00,15
09-04-17 00:00,18
08-04-17 23:00,32
08-04-17 22:00,39
08-04-17 21:00,52
08-04-17 20:00,60
08-04-17 19:00,70
08-04-17 18:00,73
08-04-17 17:00,77
08-04-17 16:00,78
08-04-17 15:00,79
08-04-17 14:00,78
08-04-17 13:00,75
08-04-17 12:00,73
08-04-17 11:00,66
08-04-17 10:00,60
08-04-17 09:00,50
08-04-17 08:00,45
08-04-17 07:00,42
08-04-17 06:00,47
08-04-17 05:00,50
08-04-17 04:00,49
08-04-17 03:00,51
08-04-17 02:00,53
