Datum Zeit,Carlsfeld PM10
,µg/m³
30-04-17,
29-04-17,
28-04-17,
27-04-17,
26-04-17,6
25-04-17,11
24-04-17,7
23-04-17,5
22-04-17,10
21-04-17,17
20-04-17,10
19-04-17,8
18-04-17,5
17-04-17,4
16-04-17,7
15-04-17,10
14-04-17,13
13-04-17,8
12-04-17,10
11-04-17,7
10-04-17,16
09-04-17,12
08-04-17,9
07-04-17,9
06-04-17,8
05-04-17,12
04-04-17,10
03-04-17,18
02-04-17,15
01-04-17,12

