Datum Zeit,Schwartenberg PM10
,µg/m³
31-10-02,17
30-10-02,13
29-10-02,13
28-10-02,6
27-10-02,8
26-10-02,6
25-10-02,11
24-10-02,6
23-10-02,6
22-10-02,8
21-10-02,14
20-10-02,7
19-10-02,3
18-10-02,5
17-10-02,3
16-10-02,8
15-10-02,8
14-10-02,9
13-10-02,8
12-10-02,20
11-10-02,14
10-10-02,18
09-10-02,9
08-10-02,2
07-10-02,3
06-10-02,1
05-10-02,4
04-10-02,6
03-10-02,15
02-10-02,27
01-10-02,16

