Datum Zeit,Borna SO2
,µg/m³
01-11-02 00:00,2.9
31-10-02 23:00,1.6
31-10-02 22:00,2.1
31-10-02 21:00,3.5
31-10-02 20:00,3.8
31-10-02 19:00,5.3
31-10-02 18:00,6.6
31-10-02 17:00,6.0
31-10-02 16:00,3.3
31-10-02 15:00,3.7
31-10-02 14:00,9.0
31-10-02 13:00,8.1
31-10-02 12:00,8.6
31-10-02 11:00,11.7
31-10-02 10:00,14.3
31-10-02 09:00,12.4
31-10-02 08:00,2.8
31-10-02 07:00,1.2
31-10-02 06:00,2.0
31-10-02 05:00,1.5
31-10-02 04:00,2.4
31-10-02 03:00,3.2
31-10-02 02:00,2.6
31-10-02 01:00,4.7
31-10-02 00:00,7.3
30-10-02 23:00,8.7
30-10-02 22:00,7.2
30-10-02 21:00,9.5
30-10-02 20:00,7.2
30-10-02 19:00,11.4
30-10-02 18:00,3.4
30-10-02 17:00,6.6
30-10-02 16:00,1.0
30-10-02 15:00,1.1
30-10-02 14:00,
30-10-02 13:00,
30-10-02 12:00,2.7
30-10-02 11:00,4.6
30-10-02 10:00,5.5
30-10-02 09:00,3.7
30-10-02 08:00,3.4
30-10-02 07:00,2.6
30-10-02 06:00,2.4
30-10-02 05:00,2.6
30-10-02 04:00,5.4
30-10-02 03:00,5.3
30-10-02 02:00,3.9
30-10-02 01:00,3.7
30-10-02 00:00,5.8
29-10-02 23:00,5.3
29-10-02 22:00,8.7
29-10-02 21:00,12.0
29-10-02 20:00,7.7
29-10-02 19:00,8.6
29-10-02 18:00,15.3
29-10-02 17:00,20.2
29-10-02 16:00,12.9
29-10-02 15:00,6.7
29-10-02 14:00,9.0
29-10-02 13:00,10.8
29-10-02 12:00,9.8
29-10-02 11:00,11.8
29-10-02 10:00,13.7
29-10-02 09:00,10.5
29-10-02 08:00,7.1
29-10-02 07:00,6.6
29-10-02 06:00,4.7
29-10-02 05:00,2.8
29-10-02 04:00,2.6
29-10-02 03:00,2.3
29-10-02 02:00,2.3
29-10-02 01:00,2.3
29-10-02 00:00,2.2
28-10-02 23:00,2.9
28-10-02 22:00,2.6
28-10-02 21:00,4.1
28-10-02 20:00,3.2
28-10-02 19:00,2.2
28-10-02 18:00,4.3
28-10-02 17:00,4.7
28-10-02 16:00,3.0
28-10-02 15:00,2.7
28-10-02 14:00,2.4
28-10-02 13:00,2.7
28-10-02 12:00,1.8
28-10-02 11:00,2.0
28-10-02 10:00,1.9
28-10-02 09:00,1.6
28-10-02 08:00,1.8
28-10-02 07:00,1.4
28-10-02 06:00,1.0
28-10-02 05:00,1.1
28-10-02 04:00,1.1
28-10-02 03:00,1.0
28-10-02 02:00,1.0
28-10-02 01:00,1.0
28-10-02 00:00,1.0
27-10-02 23:00,1.0
27-10-02 22:00,1.0
27-10-02 21:00,1.0
27-10-02 20:00,1.2
27-10-02 19:00,1.5
27-10-02 18:00,1.7
27-10-02 17:00,1.6
27-10-02 16:00,1.2
27-10-02 15:00,1.8
27-10-02 14:00,4.4
27-10-02 13:00,7.1
27-10-02 12:00,2.9
27-10-02 11:00,2.3
27-10-02 10:00,4.5
27-10-02 09:00,13.1
27-10-02 08:00,31.3
27-10-02 07:00,1.0
27-10-02 06:00,1.0
27-10-02 05:00,1.0
27-10-02 04:00,1.0
27-10-02 03:00,1.6
27-10-02 02:00,4.7
27-10-02 01:00,4.7
27-10-02 00:00,2.7
26-10-02 23:00,1.0
26-10-02 22:00,2.9
26-10-02 21:00,1.0
26-10-02 20:00,1.9
26-10-02 19:00,3.6
26-10-02 18:00,3.3
26-10-02 17:00,1.7
26-10-02 16:00,1.1
26-10-02 15:00,1.0
26-10-02 14:00,1.0
26-10-02 13:00,1.0
26-10-02 12:00,1.0
26-10-02 11:00,2.0
26-10-02 10:00,2.5
26-10-02 09:00,2.3
26-10-02 08:00,1.1
26-10-02 07:00,1.0
26-10-02 06:00,1.0
26-10-02 05:00,1.0
26-10-02 04:00,1.0
26-10-02 03:00,1.0
26-10-02 02:00,1.0
26-10-02 01:00,1.3
26-10-02 00:00,2.7
25-10-02 23:00,2.8
25-10-02 22:00,3.8
25-10-02 21:00,4.9
25-10-02 20:00,5.8
25-10-02 19:00,3.8
25-10-02 18:00,10.7
