Datum Zeit,Borna O3
,µg/m³
01-11-02 00:00,2
31-10-02 23:00,4
31-10-02 22:00,6
31-10-02 21:00,10
31-10-02 20:00,16
31-10-02 19:00,19
31-10-02 18:00,17
31-10-02 17:00,26
31-10-02 16:00,51
31-10-02 15:00,49
31-10-02 14:00,49
31-10-02 13:00,53
31-10-02 12:00,49
31-10-02 11:00,40
31-10-02 10:00,30
31-10-02 09:00,8
31-10-02 08:00,1
31-10-02 07:00,1
31-10-02 06:00,1
31-10-02 05:00,1
31-10-02 04:00,1
31-10-02 03:00,1
31-10-02 02:00,1
31-10-02 01:00,2
31-10-02 00:00,1
30-10-02 23:00,1
30-10-02 22:00,2
30-10-02 21:00,2
30-10-02 20:00,3
30-10-02 19:00,3
30-10-02 18:00,21
30-10-02 17:00,28
30-10-02 16:00,51
30-10-02 15:00,
30-10-02 14:00,
30-10-02 13:00,
30-10-02 12:00,35
30-10-02 11:00,26
30-10-02 10:00,7
30-10-02 09:00,5
30-10-02 08:00,4
30-10-02 07:00,4
30-10-02 06:00,5
30-10-02 05:00,11
30-10-02 04:00,20
30-10-02 03:00,24
30-10-02 02:00,24
30-10-02 01:00,33
30-10-02 00:00,19
29-10-02 23:00,13
29-10-02 22:00,12
29-10-02 21:00,8
29-10-02 20:00,7
29-10-02 19:00,8
29-10-02 18:00,7
29-10-02 17:00,12
29-10-02 16:00,23
29-10-02 15:00,26
29-10-02 14:00,34
29-10-02 13:00,40
29-10-02 12:00,32
29-10-02 11:00,26
29-10-02 10:00,18
29-10-02 09:00,14
29-10-02 08:00,7
29-10-02 07:00,13
29-10-02 06:00,24
29-10-02 05:00,36
29-10-02 04:00,43
29-10-02 03:00,44
29-10-02 02:00,44
29-10-02 01:00,44
29-10-02 00:00,44
28-10-02 23:00,42
28-10-02 22:00,33
28-10-02 21:00,42
28-10-02 20:00,23
28-10-02 19:00,51
28-10-02 18:00,35
28-10-02 17:00,38
28-10-02 16:00,44
28-10-02 15:00,54
28-10-02 14:00,55
28-10-02 13:00,52
28-10-02 12:00,55
28-10-02 11:00,58
28-10-02 10:00,42
28-10-02 09:00,41
28-10-02 08:00,43
28-10-02 07:00,51
28-10-02 06:00,56
28-10-02 05:00,69
28-10-02 04:00,74
28-10-02 03:00,75
28-10-02 02:00,71
28-10-02 01:00,75
28-10-02 00:00,75
27-10-02 23:00,79
27-10-02 22:00,78
27-10-02 21:00,84
27-10-02 20:00,84
27-10-02 19:00,80
27-10-02 18:00,75
