Datum Zeit,Goerlitz PM10
,µg/m³
31-10-02,31
30-10-02,28
29-10-02,22
28-10-02,8
27-10-02,10
26-10-02,9
25-10-02,22
24-10-02,17
23-10-02,14
22-10-02,25
21-10-02,25
20-10-02,13
19-10-02,12
18-10-02,20
17-10-02,15
16-10-02,23
15-10-02,27
14-10-02,31
13-10-02,15
12-10-02,25
11-10-02,21
10-10-02,27
09-10-02,15
08-10-02,14
07-10-02,11
06-10-02,14
05-10-02,15
04-10-02,27
03-10-02,48
02-10-02,50
01-10-02,41

