Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-10-02,43
30-10-02,37
29-10-02,27
28-10-02,14
27-10-02,13
26-10-02,14
25-10-02,17
24-10-02,19
23-10-02,12
22-10-02,18
21-10-02,26
20-10-02,18
19-10-02,13
18-10-02,16
17-10-02,14
16-10-02,20
15-10-02,26
14-10-02,31
13-10-02,21
12-10-02,28
11-10-02,26
10-10-02,27
09-10-02,18
08-10-02,27
07-10-02,26
06-10-02,8
05-10-02,13
04-10-02,25
03-10-02,42
02-10-02,46
01-10-02,42

