Datum Zeit,Leipzig-Mitte NO
,µg/m³
01-11-02 00:00,62
31-10-02 23:00,64
31-10-02 22:00,84
31-10-02 21:00,49
31-10-02 20:00,67
31-10-02 19:00,61
31-10-02 18:00,82
31-10-02 17:00,67
31-10-02 16:00,71
31-10-02 15:00,56
31-10-02 14:00,41
31-10-02 13:00,39
31-10-02 12:00,39
31-10-02 11:00,33
31-10-02 10:00,36
31-10-02 09:00,62
31-10-02 08:00,61
31-10-02 07:00,57
31-10-02 06:00,59
31-10-02 05:00,34
31-10-02 04:00,45
31-10-02 03:00,73
31-10-02 02:00,88
31-10-02 01:00,101
31-10-02 00:00,62
30-10-02 23:00,111
30-10-02 22:00,107
30-10-02 21:00,103
30-10-02 20:00,72
30-10-02 19:00,186
30-10-02 18:00,172
30-10-02 17:00,167
30-10-02 16:00,151
30-10-02 15:00,137
30-10-02 14:00,109
30-10-02 13:00,106
30-10-02 12:00,147
30-10-02 11:00,137
30-10-02 10:00,181
30-10-02 09:00,224
30-10-02 08:00,144
30-10-02 07:00,38
30-10-02 06:00,47
30-10-02 05:00,25
30-10-02 04:00,10
30-10-02 03:00,33
30-10-02 02:00,34
30-10-02 01:00,37
30-10-02 00:00,36
29-10-02 23:00,57
29-10-02 22:00,31
29-10-02 21:00,69
29-10-02 20:00,61
29-10-02 19:00,78
29-10-02 18:00,58
29-10-02 17:00,73
29-10-02 16:00,78
29-10-02 15:00,82
29-10-02 14:00,93
29-10-02 13:00,49
29-10-02 12:00,73
29-10-02 11:00,59
29-10-02 10:00,62
29-10-02 09:00,69
29-10-02 08:00,62
29-10-02 07:00,20
29-10-02 06:00,13
29-10-02 05:00,6
29-10-02 04:00,3
29-10-02 03:00,5
29-10-02 02:00,6
29-10-02 01:00,14
29-10-02 00:00,12
28-10-02 23:00,18
28-10-02 22:00,51
28-10-02 21:00,45
28-10-02 20:00,55
28-10-02 19:00,84
28-10-02 18:00,50
28-10-02 17:00,46
28-10-02 16:00,50
28-10-02 15:00,72
28-10-02 14:00,76
28-10-02 13:00,54
28-10-02 12:00,52
28-10-02 11:00,39
28-10-02 10:00,34
28-10-02 09:00,57
28-10-02 08:00,47
28-10-02 07:00,27
28-10-02 06:00,30
28-10-02 05:00,10
28-10-02 04:00,7
28-10-02 03:00,2
28-10-02 02:00,4
28-10-02 01:00,2
28-10-02 00:00,6
27-10-02 23:00,8
27-10-02 22:00,8
27-10-02 21:00,9
27-10-02 20:00,7
27-10-02 19:00,10
27-10-02 18:00,14
27-10-02 17:00,15
27-10-02 16:00,13
27-10-02 15:00,11
27-10-02 14:00,13
27-10-02 13:00,11
27-10-02 12:00,13
27-10-02 11:00,11
27-10-02 10:00,11
27-10-02 09:00,26
