Datum Zeit,Borna O3
24-10-00 01:00,22
24-10-00 00:00,18
23-10-00 23:00,13
23-10-00 22:00,10
23-10-00 21:00,6
23-10-00 20:00,6
23-10-00 19:00,9
23-10-00 18:00,11
23-10-00 17:00,5
23-10-00 16:00,11
23-10-00 15:00,21
23-10-00 14:00,27
23-10-00 13:00,29
23-10-00 12:00,27
23-10-00 11:00,16
23-10-00 10:00,5
23-10-00 09:00,5
23-10-00 08:00,3
23-10-00 07:00,1
23-10-00 06:00,1
23-10-00 05:00,3
23-10-00 04:00,2
23-10-00 03:00,3
23-10-00 02:00,
23-10-00 01:00,3
23-10-00 00:00,5
22-10-00 23:00,4
22-10-00 22:00,2
22-10-00 21:00,2
22-10-00 20:00,1
22-10-00 19:00,2
22-10-00 18:00,2
22-10-00 17:00,5
22-10-00 16:00,45
22-10-00 15:00,62
22-10-00 14:00,52
22-10-00 13:00,46
22-10-00 12:00,38
22-10-00 11:00,25
22-10-00 10:00,27
22-10-00 09:00,20
22-10-00 08:00,18
22-10-00 07:00,23
22-10-00 06:00,24
22-10-00 05:00,21
22-10-00 04:00,16
22-10-00 03:00,
22-10-00 02:00,21
22-10-00 01:00,26
22-10-00 00:00,26
21-10-00 23:00,24
21-10-00 22:00,25
21-10-00 21:00,18
21-10-00 20:00,11
21-10-00 19:00,12
21-10-00 18:00,18
21-10-00 17:00,15
21-10-00 16:00,23
21-10-00 15:00,30
21-10-00 14:00,31
21-10-00 13:00,36
21-10-00 12:00,29
21-10-00 11:00,21
21-10-00 10:00,14
21-10-00 09:00,8
21-10-00 08:00,3
21-10-00 07:00,1
21-10-00 06:00,1
21-10-00 05:00,7
21-10-00 04:00,15
21-10-00 03:00,
21-10-00 02:00,21
21-10-00 01:00,21
21-10-00 00:00,23
20-10-00 23:00,24
20-10-00 22:00,22
20-10-00 21:00,22
20-10-00 20:00,16
20-10-00 19:00,10
20-10-00 18:00,10
20-10-00 17:00,23
20-10-00 16:00,32
20-10-00 15:00,25
20-10-00 14:00,24
20-10-00 13:00,16
20-10-00 12:00,13
20-10-00 11:00,7
20-10-00 10:00,4
20-10-00 09:00,2
20-10-00 08:00,1
20-10-00 07:00,1
20-10-00 06:00,1
20-10-00 05:00,1
20-10-00 04:00,
20-10-00 03:00,1
20-10-00 02:00,1
20-10-00 01:00,1
20-10-00 00:00,1
19-10-00 23:00,1
19-10-00 22:00,1
19-10-00 21:00,1
19-10-00 20:00,1
19-10-00 19:00,1
19-10-00 18:00,1
19-10-00 17:00,7
19-10-00 16:00,12
19-10-00 15:00,12
19-10-00 14:00,12
19-10-00 13:00,14
19-10-00 12:00,8
19-10-00 11:00,6
19-10-00 10:00,6
19-10-00 09:00,3
19-10-00 08:00,1
19-10-00 07:00,1
19-10-00 06:00,1
19-10-00 05:00,1
19-10-00 04:00,
19-10-00 03:00,1
19-10-00 02:00,2
19-10-00 01:00,1
19-10-00 00:00,5
18-10-00 23:00,2
18-10-00 22:00,4
18-10-00 21:00,2
18-10-00 20:00,2
18-10-00 19:00,4
18-10-00 18:00,7
18-10-00 17:00,8
18-10-00 16:00,6
18-10-00 15:00,7
18-10-00 14:00,7
18-10-00 13:00,4
18-10-00 12:00,4
18-10-00 11:00,2
18-10-00 10:00,3
18-10-00 09:00,3
18-10-00 08:00,1
18-10-00 07:00,1
18-10-00 06:00,1
18-10-00 05:00,
18-10-00 04:00,1
18-10-00 03:00,2
18-10-00 02:00,3
18-10-00 01:00,5
18-10-00 00:00,4
17-10-00 23:00,2
17-10-00 22:00,8
17-10-00 21:00,9
17-10-00 20:00,1
17-10-00 19:00,3
17-10-00 18:00,7
17-10-00 17:00,9
17-10-00 16:00,17
17-10-00 15:00,18
17-10-00 14:00,20
17-10-00 13:00,26
17-10-00 12:00,26
17-10-00 11:00,10
17-10-00 10:00,3
17-10-00 09:00,2
17-10-00 08:00,1
17-10-00 07:00,1
17-10-00 06:00,1
17-10-00 05:00,
17-10-00 04:00,1
17-10-00 03:00,1
17-10-00 02:00,1
17-10-00 01:00,1
17-10-00 00:00,1
16-10-00 23:00,1
16-10-00 22:00,1
16-10-00 21:00,1
16-10-00 20:00,1
16-10-00 19:00,1
16-10-00 18:00,2
16-10-00 17:00,12
16-10-00 16:00,19
16-10-00 15:00,23
16-10-00 14:00,18
16-10-00 13:00,17
16-10-00 12:00,15
16-10-00 11:00,15
16-10-00 10:00,14
16-10-00 09:00,6
16-10-00 08:00,1
16-10-00 07:00,1
16-10-00 06:00,
16-10-00 05:00,2
16-10-00 04:00,1
16-10-00 03:00,6
16-10-00 02:00,11
16-10-00 01:00,13
16-10-00 00:00,20
15-10-00 23:00,32
15-10-00 22:00,40
15-10-00 21:00,44
15-10-00 20:00,30
15-10-00 19:00,43
15-10-00 18:00,43
15-10-00 17:00,36
15-10-00 16:00,53
15-10-00 15:00,48
15-10-00 14:00,40
15-10-00 13:00,31
15-10-00 12:00,25
15-10-00 11:00,16
15-10-00 10:00,13
15-10-00 09:00,14
15-10-00 08:00,16
15-10-00 07:00,19
15-10-00 06:00,
15-10-00 05:00,
15-10-00 04:00,
15-10-00 03:00,
15-10-00 02:00,
15-10-00 01:00,
15-10-00 00:00,
14-10-00 23:00,
14-10-00 22:00,
14-10-00 21:00,
14-10-00 20:00,
14-10-00 19:00,
14-10-00 18:00,
14-10-00 17:00,
14-10-00 16:00,
14-10-00 15:00,
14-10-00 14:00,
14-10-00 13:00,
14-10-00 12:00,
14-10-00 11:00,
14-10-00 10:00,
14-10-00 09:00,
14-10-00 08:00,
14-10-00 07:00,
14-10-00 06:00,1
14-10-00 05:00,1
14-10-00 04:00,1
14-10-00 03:00,1
14-10-00 02:00,1
14-10-00 01:00,1
14-10-00 00:00,1
13-10-00 23:00,1
13-10-00 22:00,1
13-10-00 21:00,1
13-10-00 20:00,1
13-10-00 19:00,1
13-10-00 18:00,1
13-10-00 17:00,7
13-10-00 16:00,17
13-10-00 15:00,20
13-10-00 14:00,24
13-10-00 13:00,12
13-10-00 12:00,6
13-10-00 11:00,3
13-10-00 10:00,2
13-10-00 09:00,2
13-10-00 08:00,1
13-10-00 07:00,
13-10-00 06:00,1
13-10-00 05:00,1
13-10-00 04:00,1
13-10-00 03:00,3
13-10-00 02:00,7
13-10-00 01:00,5
13-10-00 00:00,3
12-10-00 23:00,1
12-10-00 22:00,1
12-10-00 21:00,1
12-10-00 20:00,1
12-10-00 19:00,2
12-10-00 18:00,1
12-10-00 17:00,5
12-10-00 16:00,9
12-10-00 15:00,6
12-10-00 14:00,10
12-10-00 13:00,12
12-10-00 12:00,13
12-10-00 11:00,15
12-10-00 10:00,11
12-10-00 09:00,6
12-10-00 08:00,
12-10-00 07:00,7
12-10-00 06:00,10
12-10-00 05:00,17
12-10-00 04:00,26
12-10-00 03:00,35
12-10-00 02:00,49
12-10-00 01:00,43
12-10-00 00:00,51
11-10-00 23:00,52
11-10-00 22:00,61
11-10-00 21:00,65
11-10-00 20:00,60
11-10-00 19:00,53
11-10-00 18:00,56
11-10-00 17:00,41
11-10-00 16:00,39
11-10-00 15:00,45
11-10-00 14:00,34
11-10-00 13:00,36
11-10-00 12:00,37
11-10-00 11:00,26
11-10-00 10:00,24
11-10-00 09:00,11
11-10-00 08:00,
11-10-00 07:00,7
11-10-00 06:00,10
11-10-00 05:00,23
11-10-00 04:00,30
11-10-00 03:00,31
11-10-00 02:00,20
11-10-00 01:00,31
11-10-00 00:00,33
10-10-00 23:00,35
10-10-00 22:00,38
10-10-00 21:00,36
10-10-00 20:00,27
10-10-00 19:00,25
10-10-00 18:00,19
10-10-00 17:00,13
10-10-00 16:00,12
10-10-00 15:00,16
10-10-00 14:00,16
10-10-00 13:00,19
10-10-00 12:00,15
10-10-00 11:00,14
10-10-00 10:00,8
10-10-00 09:00,
10-10-00 08:00,7
10-10-00 07:00,4
10-10-00 06:00,5
10-10-00 05:00,3
10-10-00 04:00,12
10-10-00 03:00,13
10-10-00 02:00,15
10-10-00 01:00,10
10-10-00 00:00,5
09-10-00 23:00,3
09-10-00 22:00,6
09-10-00 21:00,9
09-10-00 20:00,11
09-10-00 19:00,9
09-10-00 18:00,3
09-10-00 17:00,6
09-10-00 16:00,7
09-10-00 15:00,13
09-10-00 14:00,11
09-10-00 13:00,15
09-10-00 12:00,12
09-10-00 11:00,6
09-10-00 10:00,6
09-10-00 09:00,
09-10-00 08:00,3
09-10-00 07:00,2
09-10-00 06:00,3
09-10-00 05:00,6
09-10-00 04:00,6
09-10-00 03:00,13
09-10-00 02:00,16
09-10-00 01:00,23
09-10-00 00:00,20
08-10-00 23:00,19
08-10-00 22:00,19
08-10-00 21:00,17
08-10-00 20:00,21
08-10-00 19:00,21
08-10-00 18:00,24
08-10-00 17:00,24
08-10-00 16:00,34
08-10-00 15:00,45
08-10-00 14:00,38
08-10-00 13:00,35
08-10-00 12:00,33
08-10-00 11:00,27
08-10-00 10:00,
08-10-00 09:00,19
08-10-00 08:00,18
08-10-00 07:00,24
08-10-00 06:00,27
08-10-00 05:00,30
08-10-00 04:00,32
08-10-00 03:00,37
08-10-00 02:00,40
08-10-00 01:00,43
08-10-00 00:00,39
07-10-00 23:00,39
07-10-00 22:00,49
07-10-00 21:00,51
07-10-00 20:00,55
07-10-00 19:00,48
07-10-00 18:00,48
07-10-00 17:00,46
07-10-00 16:00,47
07-10-00 15:00,45
07-10-00 14:00,41
07-10-00 13:00,33
07-10-00 12:00,21
07-10-00 11:00,17
07-10-00 10:00,
07-10-00 09:00,10
07-10-00 08:00,15
07-10-00 07:00,14
07-10-00 06:00,9
07-10-00 05:00,8
07-10-00 04:00,9
07-10-00 03:00,12
07-10-00 02:00,11
07-10-00 01:00,18
07-10-00 00:00,20
06-10-00 23:00,19
06-10-00 22:00,17
06-10-00 21:00,6
06-10-00 20:00,2
06-10-00 19:00,6
06-10-00 18:00,29
06-10-00 17:00,33
06-10-00 16:00,29
06-10-00 15:00,45
06-10-00 14:00,48
06-10-00 13:00,33
06-10-00 12:00,46
06-10-00 11:00,47
06-10-00 10:00,
06-10-00 09:00,40
06-10-00 08:00,41
06-10-00 07:00,5
06-10-00 06:00,1
06-10-00 05:00,5
06-10-00 04:00,11
06-10-00 03:00,26
06-10-00 02:00,31
06-10-00 01:00,29
06-10-00 00:00,20
05-10-00 23:00,
05-10-00 22:00,20
05-10-00 21:00,15
05-10-00 20:00,14
05-10-00 19:00,8
05-10-00 18:00,3
05-10-00 17:00,4
05-10-00 16:00,18
05-10-00 15:00,37
05-10-00 14:00,35
05-10-00 13:00,26
05-10-00 12:00,12
05-10-00 11:00,5
05-10-00 10:00,1
05-10-00 09:00,1
05-10-00 08:00,1
05-10-00 07:00,1
05-10-00 06:00,1
05-10-00 05:00,1
05-10-00 04:00,1
05-10-00 03:00,1
05-10-00 02:00,1
05-10-00 01:00,1
05-10-00 00:00,
04-10-00 23:00,1
04-10-00 22:00,1
04-10-00 21:00,1
04-10-00 20:00,4
04-10-00 19:00,8
04-10-00 18:00,12
04-10-00 17:00,20
04-10-00 16:00,21
04-10-00 15:00,15
04-10-00 14:00,23
04-10-00 13:00,18
04-10-00 12:00,8
04-10-00 11:00,3
04-10-00 10:00,2
04-10-00 09:00,2
04-10-00 08:00,1
04-10-00 07:00,1
04-10-00 06:00,1
04-10-00 05:00,1
04-10-00 04:00,7
04-10-00 03:00,23
04-10-00 02:00,40
04-10-00 01:00,28
04-10-00 00:00,
03-10-00 23:00,21
03-10-00 22:00,23
03-10-00 21:00,23
03-10-00 20:00,32
03-10-00 19:00,39
03-10-00 18:00,56
03-10-00 17:00,69
03-10-00 16:00,69
03-10-00 15:00,63
03-10-00 14:00,45
03-10-00 13:00,40
03-10-00 12:00,33
03-10-00 11:00,35
03-10-00 10:00,26
03-10-00 09:00,18
03-10-00 08:00,7
03-10-00 07:00,2
03-10-00 06:00,4
03-10-00 05:00,3
03-10-00 04:00,3
03-10-00 03:00,4
03-10-00 02:00,4
03-10-00 01:00,
03-10-00 00:00,7
02-10-00 23:00,7
02-10-00 22:00,7
02-10-00 21:00,2
02-10-00 20:00,1
02-10-00 19:00,1
02-10-00 18:00,5
02-10-00 17:00,19
02-10-00 16:00,22
02-10-00 15:00,19
02-10-00 14:00,22
02-10-00 13:00,20
02-10-00 12:00,17
02-10-00 11:00,14
02-10-00 10:00,11
02-10-00 09:00,5
02-10-00 08:00,3
02-10-00 07:00,5
02-10-00 06:00,8
02-10-00 05:00,13
02-10-00 04:00,13
02-10-00 03:00,19
02-10-00 02:00,24
02-10-00 01:00,
02-10-00 00:00,24
01-10-00 23:00,23
01-10-00 22:00,26
01-10-00 21:00,19
01-10-00 20:00,28
01-10-00 19:00,35
01-10-00 18:00,20
01-10-00 17:00,26
01-10-00 16:00,38
01-10-00 15:00,45
01-10-00 14:00,57
01-10-00 13:00,59
01-10-00 12:00,62
01-10-00 11:00,43
01-10-00 10:00,37
01-10-00 09:00,19
01-10-00 08:00,10
01-10-00 07:00,7
01-10-00 06:00,7
01-10-00 05:00,9
01-10-00 04:00,5
01-10-00 03:00,7
01-10-00 02:00,
01-10-00 01:00,6

