Datum Zeit,Dresden-Nord SO2
,µg/m³
01-11-00 00:00,3.7
31-10-00 23:00,4.8
31-10-00 22:00,3.5
31-10-00 21:00,3.5
31-10-00 20:00,4.0
31-10-00 19:00,3.5
31-10-00 18:00,4.8
31-10-00 17:00,4.7
31-10-00 16:00,3.7
31-10-00 15:00,5.2
31-10-00 14:00,4.3
31-10-00 13:00,5.3
31-10-00 12:00,6.4
31-10-00 11:00,15.5
31-10-00 10:00,
31-10-00 09:00,14.2
31-10-00 08:00,13.9
31-10-00 07:00,17.2
31-10-00 06:00,23.1
31-10-00 05:00,22.5
31-10-00 04:00,18.3
31-10-00 03:00,19.1
31-10-00 02:00,19.8
31-10-00 01:00,14.5
31-10-00 00:00,17.0
30-10-00 23:00,22.5
30-10-00 22:00,16.2
30-10-00 21:00,18.9
30-10-00 20:00,14.4
30-10-00 19:00,9.2
30-10-00 18:00,7.3
30-10-00 17:00,15.9
30-10-00 16:00,11.7
30-10-00 15:00,15.2
30-10-00 14:00,9.2
30-10-00 13:00,8.9
30-10-00 12:00,6.9
30-10-00 11:00,
30-10-00 10:00,6.6
30-10-00 09:00,7.0
30-10-00 08:00,11.4
30-10-00 07:00,12.1
30-10-00 06:00,15.5
30-10-00 05:00,21.7
30-10-00 04:00,16.6
30-10-00 03:00,8.1
30-10-00 02:00,7.3
30-10-00 01:00,10.2
30-10-00 00:00,8.9
29-10-00 23:00,2.5
29-10-00 22:00,2.7
29-10-00 21:00,2.8
29-10-00 20:00,1.8
29-10-00 19:00,2.8
29-10-00 18:00,4.5
29-10-00 17:00,6.5
29-10-00 16:00,3.9
29-10-00 15:00,4.1
29-10-00 14:00,4.2
29-10-00 13:00,4.8
29-10-00 12:00,6.2
29-10-00 11:00,
29-10-00 10:00,7.9
29-10-00 09:00,7.8
29-10-00 08:00,8.1
29-10-00 07:00,9.1
29-10-00 06:00,9.8
29-10-00 05:00,9.5
29-10-00 04:00,8.0
29-10-00 03:00,9.0
29-10-00 02:00,7.0
29-10-00 01:00,7.0
29-10-00 00:00,10.2
28-10-00 23:00,8.3
28-10-00 22:00,8.3
28-10-00 21:00,9.4
28-10-00 20:00,12.7
28-10-00 19:00,15.3
28-10-00 18:00,26.3
28-10-00 17:00,18.1
28-10-00 16:00,14.3
28-10-00 15:00,11.3
28-10-00 14:00,7.0
28-10-00 13:00,6.3
28-10-00 12:00,
28-10-00 11:00,4.0
28-10-00 10:00,5.4
28-10-00 09:00,4.9
28-10-00 08:00,6.2
28-10-00 07:00,4.4
28-10-00 06:00,4.8
28-10-00 05:00,4.8
28-10-00 04:00,3.8
28-10-00 03:00,2.8
28-10-00 02:00,3.4
28-10-00 01:00,4.3
28-10-00 00:00,5.1
27-10-00 23:00,5.0
27-10-00 22:00,5.9
27-10-00 21:00,5.6
27-10-00 20:00,5.5
27-10-00 19:00,5.2
27-10-00 18:00,6.8
27-10-00 17:00,6.2
27-10-00 16:00,6.1
27-10-00 15:00,5.9
27-10-00 14:00,6.5
27-10-00 13:00,7.5
27-10-00 12:00,
27-10-00 11:00,11.8
27-10-00 10:00,
27-10-00 09:00,10.5
27-10-00 08:00,13.4
27-10-00 07:00,8.8
27-10-00 06:00,5.7
27-10-00 05:00,3.5
27-10-00 04:00,2.8
27-10-00 03:00,3.4
27-10-00 02:00,2.8
27-10-00 01:00,3.6
27-10-00 00:00,5.9
26-10-00 23:00,7.7
26-10-00 22:00,6.5
26-10-00 21:00,9.1
26-10-00 20:00,9.0
26-10-00 19:00,8.9
26-10-00 18:00,9.0
26-10-00 17:00,13.3
26-10-00 16:00,23.9
26-10-00 15:00,14.7
26-10-00 14:00,11.5
26-10-00 13:00,8.4
26-10-00 12:00,9.6
26-10-00 11:00,8.7
26-10-00 10:00,
26-10-00 09:00,
26-10-00 08:00,
