Datum Zeit,Plauen-Sued O3
,µg/m³
01-11-00 00:00,
31-10-00 23:00,
31-10-00 22:00,
31-10-00 21:00,
31-10-00 20:00,
31-10-00 19:00,
31-10-00 18:00,49
31-10-00 17:00,55
31-10-00 16:00,55
31-10-00 15:00,49
31-10-00 14:00,54
31-10-00 13:00,49
31-10-00 12:00,48
31-10-00 11:00,52
31-10-00 10:00,33
31-10-00 09:00,45
31-10-00 08:00,52
31-10-00 07:00,42
31-10-00 06:00,43
31-10-00 05:00,49
31-10-00 04:00,46
31-10-00 03:00,31
31-10-00 02:00,16
31-10-00 01:00,35
31-10-00 00:00,34
30-10-00 23:00,36
30-10-00 22:00,42
30-10-00 21:00,46
30-10-00 20:00,
30-10-00 19:00,46
30-10-00 18:00,50
30-10-00 17:00,47
30-10-00 16:00,43
30-10-00 15:00,45
30-10-00 14:00,43
30-10-00 13:00,41
30-10-00 12:00,38
30-10-00 11:00,35
30-10-00 10:00,38
30-10-00 09:00,41
30-10-00 08:00,37
30-10-00 07:00,33
30-10-00 06:00,39
30-10-00 05:00,52
30-10-00 04:00,52
30-10-00 03:00,54
30-10-00 02:00,52
30-10-00 01:00,50
30-10-00 00:00,53
29-10-00 23:00,46
29-10-00 22:00,56
29-10-00 21:00,54
29-10-00 20:00,
29-10-00 19:00,53
29-10-00 18:00,49
29-10-00 17:00,53
29-10-00 16:00,54
29-10-00 15:00,60
29-10-00 14:00,62
29-10-00 13:00,59
29-10-00 12:00,54
29-10-00 11:00,49
29-10-00 10:00,41
29-10-00 09:00,37
29-10-00 08:00,45
29-10-00 07:00,39
29-10-00 06:00,43
29-10-00 05:00,34
29-10-00 04:00,36
29-10-00 03:00,29
29-10-00 02:00,35
29-10-00 01:00,33
29-10-00 00:00,32
28-10-00 23:00,31
28-10-00 22:00,29
28-10-00 21:00,
28-10-00 20:00,25
28-10-00 19:00,16
28-10-00 18:00,19
28-10-00 17:00,19
28-10-00 16:00,19
28-10-00 15:00,28
28-10-00 14:00,30
28-10-00 13:00,24
28-10-00 12:00,30
28-10-00 11:00,23
28-10-00 10:00,21
28-10-00 09:00,26
28-10-00 08:00,25
28-10-00 07:00,24
28-10-00 06:00,27
