Datum Zeit,Schwartenberg NO2
,µg/m³
01-11-00 00:00,11
31-10-00 23:00,
31-10-00 22:00,9
31-10-00 21:00,9
31-10-00 20:00,9
31-10-00 19:00,7
31-10-00 18:00,5
31-10-00 17:00,6
31-10-00 16:00,6
31-10-00 15:00,4
31-10-00 14:00,4
31-10-00 13:00,4
31-10-00 12:00,5
31-10-00 11:00,7
31-10-00 10:00,8
31-10-00 09:00,24
31-10-00 08:00,47
31-10-00 07:00,48
31-10-00 06:00,38
31-10-00 05:00,23
31-10-00 04:00,26
31-10-00 03:00,26
31-10-00 02:00,27
31-10-00 01:00,34
31-10-00 00:00,
30-10-00 23:00,37
30-10-00 22:00,44
30-10-00 21:00,44
30-10-00 20:00,29
30-10-00 19:00,25
30-10-00 18:00,30
30-10-00 17:00,20
30-10-00 16:00,13
30-10-00 15:00,8
30-10-00 14:00,9
30-10-00 13:00,13
30-10-00 12:00,14
30-10-00 11:00,16
30-10-00 10:00,18
30-10-00 09:00,16
30-10-00 08:00,15
30-10-00 07:00,20
30-10-00 06:00,15
30-10-00 05:00,9
30-10-00 04:00,9
30-10-00 03:00,11
30-10-00 02:00,7
30-10-00 01:00,10
30-10-00 00:00,
29-10-00 23:00,8
29-10-00 22:00,6
29-10-00 21:00,4
29-10-00 20:00,6
29-10-00 19:00,5
29-10-00 18:00,4
29-10-00 17:00,7
29-10-00 16:00,5
29-10-00 15:00,7
29-10-00 14:00,9
29-10-00 13:00,13
29-10-00 12:00,15
29-10-00 11:00,17
29-10-00 10:00,15
29-10-00 09:00,12
29-10-00 08:00,21
29-10-00 07:00,19
29-10-00 06:00,19
29-10-00 05:00,19
29-10-00 04:00,48
29-10-00 03:00,36
29-10-00 02:00,18
29-10-00 01:00,
29-10-00 00:00,24
28-10-00 23:00,16
28-10-00 22:00,14
28-10-00 21:00,12
28-10-00 20:00,18
28-10-00 19:00,20
28-10-00 18:00,25
28-10-00 17:00,30
28-10-00 16:00,27
28-10-00 15:00,20
28-10-00 14:00,16
28-10-00 13:00,9
28-10-00 12:00,7
28-10-00 11:00,6
28-10-00 10:00,6
28-10-00 09:00,6
28-10-00 08:00,6
28-10-00 07:00,6
28-10-00 06:00,7
28-10-00 05:00,7
28-10-00 04:00,8
28-10-00 03:00,8
28-10-00 02:00,10
28-10-00 01:00,
28-10-00 00:00,7
27-10-00 23:00,8
27-10-00 22:00,9
27-10-00 21:00,10
27-10-00 20:00,10
27-10-00 19:00,10
27-10-00 18:00,10
27-10-00 17:00,11
27-10-00 16:00,11
27-10-00 15:00,10
27-10-00 14:00,9
27-10-00 13:00,9
27-10-00 12:00,11
27-10-00 11:00,12
27-10-00 10:00,13
27-10-00 09:00,12
27-10-00 08:00,12
27-10-00 07:00,10
27-10-00 06:00,8
27-10-00 05:00,9
27-10-00 04:00,9
27-10-00 03:00,10
27-10-00 02:00,
27-10-00 01:00,8
27-10-00 00:00,8
26-10-00 23:00,9
26-10-00 22:00,10
26-10-00 21:00,11
26-10-00 20:00,13
26-10-00 19:00,13
26-10-00 18:00,11
26-10-00 17:00,11
26-10-00 16:00,8
26-10-00 15:00,9
26-10-00 14:00,9
26-10-00 13:00,7
26-10-00 12:00,7
26-10-00 11:00,8
26-10-00 10:00,7
26-10-00 09:00,8
26-10-00 08:00,7
26-10-00 07:00,7
26-10-00 06:00,6
26-10-00 05:00,6
26-10-00 04:00,7
26-10-00 03:00,9
26-10-00 02:00,
26-10-00 01:00,6
26-10-00 00:00,7
25-10-00 23:00,8
25-10-00 22:00,8
25-10-00 21:00,8
25-10-00 20:00,8
25-10-00 19:00,8
25-10-00 18:00,9
25-10-00 17:00,10
25-10-00 16:00,9
25-10-00 15:00,8
25-10-00 14:00,8
25-10-00 13:00,8
25-10-00 12:00,9
25-10-00 11:00,8
25-10-00 10:00,10
25-10-00 09:00,9
25-10-00 08:00,8
25-10-00 07:00,8
25-10-00 06:00,8
25-10-00 05:00,8
25-10-00 04:00,9
25-10-00 03:00,
25-10-00 02:00,8
25-10-00 01:00,8
25-10-00 00:00,8
24-10-00 23:00,8
24-10-00 22:00,9
24-10-00 21:00,11
24-10-00 20:00,12
24-10-00 19:00,13
24-10-00 18:00,10
24-10-00 17:00,10
24-10-00 16:00,10
24-10-00 15:00,11
24-10-00 14:00,10
24-10-00 13:00,9
24-10-00 12:00,10
24-10-00 11:00,10
24-10-00 10:00,10
24-10-00 09:00,15
24-10-00 08:00,22
24-10-00 07:00,24
24-10-00 06:00,29
24-10-00 05:00,43
24-10-00 04:00,40
24-10-00 03:00,
24-10-00 02:00,16
24-10-00 01:00,11
24-10-00 00:00,21
23-10-00 23:00,26
23-10-00 22:00,29
23-10-00 21:00,46
23-10-00 20:00,64
23-10-00 19:00,64
23-10-00 18:00,68
23-10-00 17:00,59
23-10-00 16:00,55
23-10-00 15:00,29
23-10-00 14:00,30
23-10-00 13:00,35
23-10-00 12:00,34
23-10-00 11:00,32
23-10-00 10:00,28
23-10-00 09:00,22
23-10-00 08:00,31
23-10-00 07:00,17
23-10-00 06:00,34
23-10-00 05:00,73
23-10-00 04:00,
23-10-00 03:00,26
23-10-00 02:00,48
23-10-00 01:00,49
23-10-00 00:00,41
22-10-00 23:00,21
22-10-00 22:00,19
22-10-00 21:00,17
22-10-00 20:00,16
22-10-00 19:00,15
22-10-00 18:00,34
22-10-00 17:00,65
22-10-00 16:00,63
22-10-00 15:00,64
22-10-00 14:00,47
22-10-00 13:00,28
22-10-00 12:00,29
22-10-00 11:00,37
22-10-00 10:00,27
22-10-00 09:00,34
22-10-00 08:00,54
22-10-00 07:00,45
22-10-00 06:00,44
22-10-00 05:00,59
22-10-00 04:00,
22-10-00 03:00,38
22-10-00 02:00,30
22-10-00 01:00,39
22-10-00 00:00,35
21-10-00 23:00,37
21-10-00 22:00,35
21-10-00 21:00,25
21-10-00 20:00,27
21-10-00 19:00,14
21-10-00 18:00,12
21-10-00 17:00,18
21-10-00 16:00,21
21-10-00 15:00,21
21-10-00 14:00,18
21-10-00 13:00,16
21-10-00 12:00,16
21-10-00 11:00,18
21-10-00 10:00,15
21-10-00 09:00,11
21-10-00 08:00,12
21-10-00 07:00,12
21-10-00 06:00,13
21-10-00 05:00,
21-10-00 04:00,12
21-10-00 03:00,11
21-10-00 02:00,11
21-10-00 01:00,10
21-10-00 00:00,11
20-10-00 23:00,12
20-10-00 22:00,15
20-10-00 21:00,19
20-10-00 20:00,21
20-10-00 19:00,21
20-10-00 18:00,19
20-10-00 17:00,17
