Datum Zeit,Schwartenberg O3
,µg/m³
01-11-00 00:00,61
31-10-00 23:00,
31-10-00 22:00,63
31-10-00 21:00,64
31-10-00 20:00,67
31-10-00 19:00,74
31-10-00 18:00,77
31-10-00 17:00,75
31-10-00 16:00,78
31-10-00 15:00,84
31-10-00 14:00,91
31-10-00 13:00,90
31-10-00 12:00,81
31-10-00 11:00,69
31-10-00 10:00,63
31-10-00 09:00,40
31-10-00 08:00,6
31-10-00 07:00,5
31-10-00 06:00,17
31-10-00 05:00,32
31-10-00 04:00,33
31-10-00 03:00,37
31-10-00 02:00,41
31-10-00 01:00,29
31-10-00 00:00,
30-10-00 23:00,24
30-10-00 22:00,20
30-10-00 21:00,21
30-10-00 20:00,38
30-10-00 19:00,42
30-10-00 18:00,35
30-10-00 17:00,49
30-10-00 16:00,59
30-10-00 15:00,64
30-10-00 14:00,62
30-10-00 13:00,60
30-10-00 12:00,53
30-10-00 11:00,48
30-10-00 10:00,46
30-10-00 09:00,46
30-10-00 08:00,44
30-10-00 07:00,42
30-10-00 06:00,45
30-10-00 05:00,52
30-10-00 04:00,55
30-10-00 03:00,59
30-10-00 02:00,63
30-10-00 01:00,62
30-10-00 00:00,
29-10-00 23:00,64
29-10-00 22:00,71
29-10-00 21:00,73
29-10-00 20:00,71
29-10-00 19:00,72
29-10-00 18:00,74
29-10-00 17:00,71
29-10-00 16:00,72
29-10-00 15:00,67
29-10-00 14:00,56
29-10-00 13:00,47
29-10-00 12:00,42
29-10-00 11:00,35
29-10-00 10:00,43
29-10-00 09:00,50
29-10-00 08:00,39
29-10-00 07:00,49
29-10-00 06:00,47
29-10-00 05:00,48
29-10-00 04:00,12
29-10-00 03:00,24
29-10-00 02:00,43
29-10-00 01:00,
29-10-00 00:00,33
28-10-00 23:00,38
28-10-00 22:00,40
28-10-00 21:00,41
28-10-00 20:00,32
28-10-00 19:00,29
28-10-00 18:00,25
28-10-00 17:00,22
28-10-00 16:00,24
28-10-00 15:00,32
28-10-00 14:00,34
28-10-00 13:00,42
28-10-00 12:00,48
28-10-00 11:00,45
28-10-00 10:00,45
28-10-00 09:00,46
28-10-00 08:00,46
28-10-00 07:00,45
28-10-00 06:00,46
28-10-00 05:00,47
28-10-00 04:00,48
28-10-00 03:00,50
28-10-00 02:00,53
28-10-00 01:00,
28-10-00 00:00,58
27-10-00 23:00,59
27-10-00 22:00,56
27-10-00 21:00,53
27-10-00 20:00,55
27-10-00 19:00,59
27-10-00 18:00,61
27-10-00 17:00,61
27-10-00 16:00,63
27-10-00 15:00,63
27-10-00 14:00,59
27-10-00 13:00,58
27-10-00 12:00,54
27-10-00 11:00,50
27-10-00 10:00,47
27-10-00 09:00,46
27-10-00 08:00,44
27-10-00 07:00,50
27-10-00 06:00,59
27-10-00 05:00,52
27-10-00 04:00,53
27-10-00 03:00,56
27-10-00 02:00,
27-10-00 01:00,59
27-10-00 00:00,62
26-10-00 23:00,60
26-10-00 22:00,54
26-10-00 21:00,55
26-10-00 20:00,54
26-10-00 19:00,57
26-10-00 18:00,62
26-10-00 17:00,64
26-10-00 16:00,73
26-10-00 15:00,65
26-10-00 14:00,64
26-10-00 13:00,67
26-10-00 12:00,66
26-10-00 11:00,56
26-10-00 10:00,62
26-10-00 09:00,57
26-10-00 08:00,59
26-10-00 07:00,62
26-10-00 06:00,64
26-10-00 05:00,67
26-10-00 04:00,64
26-10-00 03:00,60
26-10-00 02:00,
26-10-00 01:00,65
26-10-00 00:00,63
25-10-00 23:00,68
25-10-00 22:00,66
25-10-00 21:00,69
25-10-00 20:00,69
25-10-00 19:00,69
25-10-00 18:00,68
25-10-00 17:00,67
25-10-00 16:00,69
25-10-00 15:00,73
25-10-00 14:00,78
25-10-00 13:00,74
25-10-00 12:00,71
25-10-00 11:00,71
25-10-00 10:00,62
25-10-00 09:00,62
25-10-00 08:00,66
25-10-00 07:00,63
25-10-00 06:00,61
25-10-00 05:00,60
25-10-00 04:00,60
25-10-00 03:00,
25-10-00 02:00,63
25-10-00 01:00,66
25-10-00 00:00,66
24-10-00 23:00,67
24-10-00 22:00,63
24-10-00 21:00,62
24-10-00 20:00,60
24-10-00 19:00,62
24-10-00 18:00,67
24-10-00 17:00,70
24-10-00 16:00,72
24-10-00 15:00,69
24-10-00 14:00,71
24-10-00 13:00,69
24-10-00 12:00,65
24-10-00 11:00,62
24-10-00 10:00,59
24-10-00 09:00,46
24-10-00 08:00,28
24-10-00 07:00,27
24-10-00 06:00,23
24-10-00 05:00,15
24-10-00 04:00,26
24-10-00 03:00,
24-10-00 02:00,60
24-10-00 01:00,79
24-10-00 00:00,53
23-10-00 23:00,49
23-10-00 22:00,45
23-10-00 21:00,27
23-10-00 20:00,11
23-10-00 19:00,20
23-10-00 18:00,21
23-10-00 17:00,36
23-10-00 16:00,47
23-10-00 15:00,70
23-10-00 14:00,69
23-10-00 13:00,65
23-10-00 12:00,59
23-10-00 11:00,57
23-10-00 10:00,54
23-10-00 09:00,55
23-10-00 08:00,45
23-10-00 07:00,56
23-10-00 06:00,42
23-10-00 05:00,14
23-10-00 04:00,
23-10-00 03:00,49
23-10-00 02:00,30
23-10-00 01:00,28
23-10-00 00:00,35
22-10-00 23:00,57
22-10-00 22:00,59
22-10-00 21:00,61
22-10-00 20:00,59
22-10-00 19:00,64
22-10-00 18:00,49
22-10-00 17:00,23
22-10-00 16:00,27
22-10-00 15:00,27
22-10-00 14:00,42
22-10-00 13:00,66
22-10-00 12:00,59
22-10-00 11:00,47
22-10-00 10:00,49
22-10-00 09:00,40
22-10-00 08:00,21
22-10-00 07:00,27
22-10-00 06:00,29
22-10-00 05:00,16
22-10-00 04:00,
22-10-00 03:00,32
22-10-00 02:00,37
22-10-00 01:00,29
22-10-00 00:00,35
21-10-00 23:00,35
21-10-00 22:00,40
21-10-00 21:00,53
21-10-00 20:00,55
21-10-00 19:00,73
21-10-00 18:00,77
21-10-00 17:00,74
21-10-00 16:00,71
21-10-00 15:00,72
21-10-00 14:00,73
21-10-00 13:00,72
21-10-00 12:00,68
21-10-00 11:00,61
21-10-00 10:00,61
21-10-00 09:00,64
21-10-00 08:00,59
21-10-00 07:00,59
21-10-00 06:00,60
21-10-00 05:00,
21-10-00 04:00,59
21-10-00 03:00,59
21-10-00 02:00,57
21-10-00 01:00,57
21-10-00 00:00,55
20-10-00 23:00,53
20-10-00 22:00,49
20-10-00 21:00,44
20-10-00 20:00,42
20-10-00 19:00,42
20-10-00 18:00,46
20-10-00 17:00,48
20-10-00 16:00,43
20-10-00 15:00,25
20-10-00 14:00,30
20-10-00 13:00,28
20-10-00 12:00,27
20-10-00 11:00,28
20-10-00 10:00,31
20-10-00 09:00,27
20-10-00 08:00,18
20-10-00 07:00,13
20-10-00 06:00,27
20-10-00 05:00,
20-10-00 04:00,5
20-10-00 03:00,4
20-10-00 02:00,9
20-10-00 01:00,36
20-10-00 00:00,48
19-10-00 23:00,43
19-10-00 22:00,36
19-10-00 21:00,34
19-10-00 20:00,41
19-10-00 19:00,40
19-10-00 18:00,41
19-10-00 17:00,49
19-10-00 16:00,46
19-10-00 15:00,42
19-10-00 14:00,50
19-10-00 13:00,48
19-10-00 12:00,44
19-10-00 11:00,43
19-10-00 10:00,47
19-10-00 09:00,48
19-10-00 08:00,44
19-10-00 07:00,28
19-10-00 06:00,
19-10-00 05:00,9
19-10-00 04:00,27
19-10-00 03:00,30
19-10-00 02:00,36
19-10-00 01:00,33
19-10-00 00:00,40
18-10-00 23:00,39
18-10-00 22:00,55
18-10-00 21:00,61
18-10-00 20:00,53
18-10-00 19:00,48
18-10-00 18:00,57
18-10-00 17:00,64
18-10-00 16:00,60
18-10-00 15:00,64
18-10-00 14:00,56
18-10-00 13:00,48
18-10-00 12:00,38
18-10-00 11:00,29
18-10-00 10:00,31
18-10-00 09:00,24
18-10-00 08:00,14
18-10-00 07:00,18
18-10-00 06:00,
18-10-00 05:00,20
18-10-00 04:00,21
18-10-00 03:00,23
18-10-00 02:00,29
18-10-00 01:00,28
18-10-00 00:00,27
17-10-00 23:00,32
17-10-00 22:00,35
17-10-00 21:00,36
17-10-00 20:00,39
17-10-00 19:00,43
17-10-00 18:00,48
17-10-00 17:00,47
17-10-00 16:00,49
17-10-00 15:00,51
17-10-00 14:00,59
17-10-00 13:00,65
17-10-00 12:00,62
17-10-00 11:00,62
17-10-00 10:00,48
17-10-00 09:00,37
17-10-00 08:00,39
17-10-00 07:00,
17-10-00 06:00,44
17-10-00 05:00,36
17-10-00 04:00,32
17-10-00 03:00,62
17-10-00 02:00,51
17-10-00 01:00,49
17-10-00 00:00,51
16-10-00 23:00,54
16-10-00 22:00,53
16-10-00 21:00,58
16-10-00 20:00,50
16-10-00 19:00,53
16-10-00 18:00,58
16-10-00 17:00,52
16-10-00 16:00,55
16-10-00 15:00,57
16-10-00 14:00,58
16-10-00 13:00,59
16-10-00 12:00,61
16-10-00 11:00,64
16-10-00 10:00,69
16-10-00 09:00,69
16-10-00 08:00,71
16-10-00 07:00,
16-10-00 06:00,
16-10-00 05:00,
16-10-00 04:00,
16-10-00 03:00,
16-10-00 02:00,
16-10-00 01:00,
16-10-00 00:00,
15-10-00 23:00,
15-10-00 22:00,
15-10-00 21:00,
15-10-00 20:00,
15-10-00 19:00,
15-10-00 18:00,
15-10-00 17:00,
15-10-00 16:00,
15-10-00 15:00,
15-10-00 14:00,
15-10-00 13:00,
15-10-00 12:00,
15-10-00 11:00,
15-10-00 10:00,
15-10-00 09:00,
15-10-00 08:00,
15-10-00 07:00,
15-10-00 06:00,59
15-10-00 05:00,59
15-10-00 04:00,61
15-10-00 03:00,61
15-10-00 02:00,63
15-10-00 01:00,65
15-10-00 00:00,71
14-10-00 23:00,78
14-10-00 22:00,77
14-10-00 21:00,70
14-10-00 20:00,62
14-10-00 19:00,59
14-10-00 18:00,47
14-10-00 17:00,42
14-10-00 16:00,45
14-10-00 15:00,49
14-10-00 14:00,53
14-10-00 13:00,43
14-10-00 12:00,39
14-10-00 11:00,40
14-10-00 10:00,33
14-10-00 09:00,14
14-10-00 08:00,
14-10-00 07:00,7
14-10-00 06:00,6
14-10-00 05:00,6
14-10-00 04:00,6
14-10-00 03:00,6
14-10-00 02:00,13
14-10-00 01:00,18
14-10-00 00:00,10
13-10-00 23:00,9
13-10-00 22:00,7
13-10-00 21:00,12
13-10-00 20:00,16
13-10-00 19:00,22
13-10-00 18:00,19
13-10-00 17:00,27
13-10-00 16:00,49
13-10-00 15:00,42
13-10-00 14:00,44
13-10-00 13:00,54
13-10-00 12:00,47
13-10-00 11:00,36
13-10-00 10:00,39
13-10-00 09:00,35
13-10-00 08:00,
13-10-00 07:00,36
13-10-00 06:00,37
13-10-00 05:00,38
13-10-00 04:00,43
13-10-00 03:00,43
13-10-00 02:00,45
13-10-00 01:00,51
13-10-00 00:00,55
12-10-00 23:00,53
12-10-00 22:00,47
12-10-00 21:00,34
12-10-00 20:00,25
12-10-00 19:00,16
12-10-00 18:00,18
12-10-00 17:00,39
12-10-00 16:00,49
12-10-00 15:00,41
12-10-00 14:00,44
12-10-00 13:00,44
12-10-00 12:00,41
12-10-00 11:00,34
12-10-00 10:00,44
12-10-00 09:00,
12-10-00 08:00,
12-10-00 07:00,77
12-10-00 06:00,84
12-10-00 05:00,74
12-10-00 04:00,78
12-10-00 03:00,77
12-10-00 02:00,77
12-10-00 01:00,76
12-10-00 00:00,69
11-10-00 23:00,48
11-10-00 22:00,25
11-10-00 21:00,32
11-10-00 20:00,27
11-10-00 19:00,36
11-10-00 18:00,28
11-10-00 17:00,27
11-10-00 16:00,45
11-10-00 15:00,52
11-10-00 14:00,61
11-10-00 13:00,59
11-10-00 12:00,55
11-10-00 11:00,48
11-10-00 10:00,42
11-10-00 09:00,42
11-10-00 08:00,
11-10-00 07:00,46
11-10-00 06:00,34
11-10-00 05:00,38
11-10-00 04:00,41
11-10-00 03:00,39
11-10-00 02:00,38
11-10-00 01:00,39
11-10-00 00:00,43
10-10-00 23:00,46
10-10-00 22:00,47
10-10-00 21:00,42
10-10-00 20:00,43
10-10-00 19:00,42
10-10-00 18:00,38
10-10-00 17:00,42
10-10-00 16:00,47
10-10-00 15:00,44
10-10-00 14:00,44
10-10-00 13:00,40
10-10-00 12:00,39
10-10-00 11:00,36
10-10-00 10:00,35
10-10-00 09:00,
10-10-00 08:00,30
10-10-00 07:00,27
10-10-00 06:00,23
10-10-00 05:00,24
10-10-00 04:00,32
10-10-00 03:00,33
10-10-00 02:00,33
10-10-00 01:00,32
10-10-00 00:00,29
09-10-00 23:00,33
09-10-00 22:00,35
09-10-00 21:00,32
09-10-00 20:00,34
09-10-00 19:00,35
09-10-00 18:00,42
09-10-00 17:00,48
09-10-00 16:00,55
09-10-00 15:00,51
09-10-00 14:00,45
09-10-00 13:00,44
09-10-00 12:00,44
09-10-00 11:00,42
09-10-00 10:00,48
09-10-00 09:00,
09-10-00 08:00,46
09-10-00 07:00,79
09-10-00 06:00,64
09-10-00 05:00,52
09-10-00 04:00,44
09-10-00 03:00,44
09-10-00 02:00,45
09-10-00 01:00,37
09-10-00 00:00,31
08-10-00 23:00,39
08-10-00 22:00,36
08-10-00 21:00,32
08-10-00 20:00,31
08-10-00 19:00,32
08-10-00 18:00,30
08-10-00 17:00,26
08-10-00 16:00,36
08-10-00 15:00,46
08-10-00 14:00,48
08-10-00 13:00,49
08-10-00 12:00,51
08-10-00 11:00,53
08-10-00 10:00,
08-10-00 09:00,53
08-10-00 08:00,58
