Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-10-00,
30-10-00,7.19
29-10-00,
28-10-00,11.36
27-10-00,
26-10-00,9.22
25-10-00,
24-10-00,12.64
23-10-00,
22-10-00,28.13
21-10-00,
20-10-00,28.58
19-10-00,
18-10-00,24.93
17-10-00,
16-10-00,29.26
15-10-00,
14-10-00,40.74
13-10-00,
12-10-00,12.43
11-10-00,
10-10-00,7.99
09-10-00,
08-10-00,12.00
07-10-00,
06-10-00,21.35
05-10-00,
04-10-00,32.18
03-10-00,
02-10-00,13.08
01-10-00,

