Datum Zeit,Goerlitz PM10
,µg/m³
31-10-00,20
30-10-00,28
29-10-00,18
28-10-00,20
27-10-00,28
26-10-00,24
25-10-00,24
24-10-00,32
23-10-00,59
22-10-00,37
21-10-00,31
20-10-00,42
19-10-00,40
18-10-00,31
17-10-00,37
16-10-00,54
15-10-00,49
14-10-00,54
13-10-00,49
12-10-00,44
11-10-00,27
10-10-00,28
09-10-00,32
08-10-00,15
07-10-00,21
06-10-00,35
05-10-00,63
04-10-00,55
03-10-00,27
02-10-00,39
01-10-00,47

