Datum Zeit,Bautzen NO
,µg/m³
01-11-00 00:00,1
31-10-00 23:00,1
31-10-00 22:00,1
31-10-00 21:00,1
31-10-00 20:00,1
31-10-00 19:00,1
31-10-00 18:00,1
31-10-00 17:00,1
31-10-00 16:00,2
31-10-00 15:00,6
31-10-00 14:00,4
31-10-00 13:00,8
31-10-00 12:00,3
31-10-00 11:00,2
31-10-00 10:00,4
31-10-00 09:00,2
31-10-00 08:00,1
31-10-00 07:00,1
31-10-00 06:00,
31-10-00 05:00,1
31-10-00 04:00,1
31-10-00 03:00,1
31-10-00 02:00,1
31-10-00 01:00,1
31-10-00 00:00,1
30-10-00 23:00,1
30-10-00 22:00,1
30-10-00 21:00,1
30-10-00 20:00,1
30-10-00 19:00,1
30-10-00 18:00,1
30-10-00 17:00,1
30-10-00 16:00,2
30-10-00 15:00,2
30-10-00 14:00,2
30-10-00 13:00,2
30-10-00 12:00,1
30-10-00 11:00,3
30-10-00 10:00,1
30-10-00 09:00,5
30-10-00 08:00,1
30-10-00 07:00,1
30-10-00 06:00,
30-10-00 05:00,1
30-10-00 04:00,1
30-10-00 03:00,1
30-10-00 02:00,1
30-10-00 01:00,1
30-10-00 00:00,1
29-10-00 23:00,1
29-10-00 22:00,1
29-10-00 21:00,1
29-10-00 20:00,1
29-10-00 19:00,5
29-10-00 18:00,5
29-10-00 17:00,2
29-10-00 16:00,2
29-10-00 15:00,3
29-10-00 14:00,3
29-10-00 13:00,3
29-10-00 12:00,3
29-10-00 11:00,2
29-10-00 10:00,2
29-10-00 09:00,1
29-10-00 08:00,1
29-10-00 07:00,
29-10-00 06:00,1
29-10-00 05:00,1
29-10-00 04:00,1
29-10-00 03:00,1
29-10-00 02:00,1
29-10-00 01:00,1
29-10-00 00:00,1
28-10-00 23:00,1
28-10-00 22:00,1
28-10-00 21:00,1
28-10-00 20:00,1
28-10-00 19:00,1
28-10-00 18:00,1
28-10-00 17:00,1
28-10-00 16:00,3
28-10-00 15:00,6
28-10-00 14:00,4
28-10-00 13:00,5
28-10-00 12:00,5
28-10-00 11:00,4
28-10-00 10:00,5
28-10-00 09:00,5
28-10-00 08:00,3
28-10-00 07:00,
28-10-00 06:00,1
28-10-00 05:00,1
28-10-00 04:00,1
28-10-00 03:00,1
28-10-00 02:00,1
28-10-00 01:00,1
28-10-00 00:00,1
27-10-00 23:00,1
27-10-00 22:00,1
27-10-00 21:00,3
27-10-00 20:00,2
27-10-00 19:00,6
27-10-00 18:00,12
27-10-00 17:00,30
27-10-00 16:00,31
27-10-00 15:00,23
27-10-00 14:00,19
27-10-00 13:00,18
27-10-00 12:00,29
27-10-00 11:00,24
27-10-00 10:00,24
27-10-00 09:00,30
27-10-00 08:00,
27-10-00 07:00,33
27-10-00 06:00,22
27-10-00 05:00,7
27-10-00 04:00,2
27-10-00 03:00,2
27-10-00 02:00,1
27-10-00 01:00,1
27-10-00 00:00,1
26-10-00 23:00,1
26-10-00 22:00,2
26-10-00 21:00,5
26-10-00 20:00,5
26-10-00 19:00,12
26-10-00 18:00,19
26-10-00 17:00,23
26-10-00 16:00,26
26-10-00 15:00,24
26-10-00 14:00,17
26-10-00 13:00,25
26-10-00 12:00,15
26-10-00 11:00,23
26-10-00 10:00,27
26-10-00 09:00,38
26-10-00 08:00,
26-10-00 07:00,27
26-10-00 06:00,11
26-10-00 05:00,3
26-10-00 04:00,1
26-10-00 03:00,1
26-10-00 02:00,1
26-10-00 01:00,1
26-10-00 00:00,1
25-10-00 23:00,1
25-10-00 22:00,1
25-10-00 21:00,2
25-10-00 20:00,2
25-10-00 19:00,2
25-10-00 18:00,6
25-10-00 17:00,8
25-10-00 16:00,12
25-10-00 15:00,10
25-10-00 14:00,10
25-10-00 13:00,8
25-10-00 12:00,8
25-10-00 11:00,8
25-10-00 10:00,9
25-10-00 09:00,
25-10-00 08:00,10
25-10-00 07:00,4
25-10-00 06:00,5
25-10-00 05:00,1
25-10-00 04:00,2
25-10-00 03:00,1
25-10-00 02:00,1
25-10-00 01:00,1
25-10-00 00:00,1
24-10-00 23:00,2
24-10-00 22:00,2
24-10-00 21:00,2
24-10-00 20:00,4
24-10-00 19:00,9
24-10-00 18:00,11
24-10-00 17:00,23
24-10-00 16:00,17
24-10-00 15:00,20
24-10-00 14:00,23
24-10-00 13:00,11
24-10-00 12:00,11
24-10-00 11:00,10
24-10-00 10:00,9
24-10-00 09:00,
24-10-00 08:00,6
24-10-00 07:00,8
24-10-00 06:00,3
24-10-00 05:00,1
24-10-00 04:00,1
24-10-00 03:00,1
24-10-00 02:00,1
24-10-00 01:00,1
24-10-00 00:00,1
23-10-00 23:00,1
23-10-00 22:00,1
23-10-00 21:00,1
23-10-00 20:00,1
23-10-00 19:00,1
23-10-00 18:00,1
23-10-00 17:00,2
23-10-00 16:00,2
23-10-00 15:00,2
23-10-00 14:00,4
23-10-00 13:00,2
23-10-00 12:00,2
23-10-00 11:00,3
23-10-00 10:00,
23-10-00 09:00,3
23-10-00 08:00,4
23-10-00 07:00,4
23-10-00 06:00,3
23-10-00 05:00,1
23-10-00 04:00,1
23-10-00 03:00,1
23-10-00 02:00,1
23-10-00 01:00,1
23-10-00 00:00,1
22-10-00 23:00,1
22-10-00 22:00,1
22-10-00 21:00,1
22-10-00 20:00,1
22-10-00 19:00,1
22-10-00 18:00,1
22-10-00 17:00,1
22-10-00 16:00,1
22-10-00 15:00,1
22-10-00 14:00,1
22-10-00 13:00,1
22-10-00 12:00,1
22-10-00 11:00,1
22-10-00 10:00,
22-10-00 09:00,1
22-10-00 08:00,1
22-10-00 07:00,1
22-10-00 06:00,1
22-10-00 05:00,1
22-10-00 04:00,1
22-10-00 03:00,1
22-10-00 02:00,1
22-10-00 01:00,1
22-10-00 00:00,1
21-10-00 23:00,1
21-10-00 22:00,1
21-10-00 21:00,1
21-10-00 20:00,1
21-10-00 19:00,1
21-10-00 18:00,4
21-10-00 17:00,3
21-10-00 16:00,4
21-10-00 15:00,1
21-10-00 14:00,1
21-10-00 13:00,2
21-10-00 12:00,2
21-10-00 11:00,
21-10-00 10:00,1
21-10-00 09:00,1
21-10-00 08:00,1
21-10-00 07:00,1
21-10-00 06:00,1
21-10-00 05:00,1
21-10-00 04:00,2
21-10-00 03:00,1
21-10-00 02:00,1
21-10-00 01:00,1
21-10-00 00:00,1
20-10-00 23:00,1
20-10-00 22:00,1
20-10-00 21:00,1
20-10-00 20:00,2
20-10-00 19:00,2
20-10-00 18:00,1
20-10-00 17:00,2
20-10-00 16:00,1
20-10-00 15:00,3
20-10-00 14:00,2
20-10-00 13:00,2
20-10-00 12:00,3
20-10-00 11:00,
20-10-00 10:00,7
20-10-00 09:00,86
20-10-00 08:00,93
20-10-00 07:00,102
20-10-00 06:00,28
20-10-00 05:00,39
20-10-00 04:00,43
20-10-00 03:00,23
20-10-00 02:00,10
20-10-00 01:00,4
20-10-00 00:00,16
19-10-00 23:00,8
19-10-00 22:00,14
19-10-00 21:00,11
19-10-00 20:00,27
19-10-00 19:00,76
19-10-00 18:00,7
19-10-00 17:00,35
19-10-00 16:00,8
19-10-00 15:00,6
19-10-00 14:00,4
19-10-00 13:00,3
19-10-00 12:00,
19-10-00 11:00,3
19-10-00 10:00,6
19-10-00 09:00,27
19-10-00 08:00,35
19-10-00 07:00,79
19-10-00 06:00,53
19-10-00 05:00,25
19-10-00 04:00,6
19-10-00 03:00,4
19-10-00 02:00,2
19-10-00 01:00,1
19-10-00 00:00,3
18-10-00 23:00,2
18-10-00 22:00,4
18-10-00 21:00,5
18-10-00 20:00,24
18-10-00 19:00,20
18-10-00 18:00,10
18-10-00 17:00,6
18-10-00 16:00,37
18-10-00 15:00,46
18-10-00 14:00,61
18-10-00 13:00,97
18-10-00 12:00,
18-10-00 11:00,64
18-10-00 10:00,64
18-10-00 09:00,41
18-10-00 08:00,66
18-10-00 07:00,48
18-10-00 06:00,47
18-10-00 05:00,55
18-10-00 04:00,12
18-10-00 03:00,2
18-10-00 02:00,3
18-10-00 01:00,2
18-10-00 00:00,2
17-10-00 23:00,7
17-10-00 22:00,19
17-10-00 21:00,26
17-10-00 20:00,31
17-10-00 19:00,52
17-10-00 18:00,38
17-10-00 17:00,37
17-10-00 16:00,14
17-10-00 15:00,16
17-10-00 14:00,15
17-10-00 13:00,
17-10-00 12:00,11
17-10-00 11:00,19
17-10-00 10:00,26
17-10-00 09:00,29
17-10-00 08:00,106
17-10-00 07:00,118
17-10-00 06:00,165
17-10-00 05:00,53
17-10-00 04:00,7
17-10-00 03:00,4
17-10-00 02:00,2
17-10-00 01:00,1
17-10-00 00:00,1
16-10-00 23:00,1
16-10-00 22:00,4
16-10-00 21:00,10
16-10-00 20:00,7
16-10-00 19:00,19
16-10-00 18:00,6
16-10-00 17:00,3
16-10-00 16:00,3
16-10-00 15:00,1
16-10-00 14:00,1
16-10-00 13:00,
16-10-00 12:00,1
16-10-00 11:00,1
16-10-00 10:00,1
16-10-00 09:00,1
16-10-00 08:00,1
16-10-00 07:00,1
16-10-00 06:00,1
16-10-00 05:00,1
16-10-00 04:00,1
16-10-00 03:00,1
16-10-00 02:00,1
16-10-00 01:00,1
16-10-00 00:00,1
15-10-00 23:00,1
15-10-00 22:00,1
15-10-00 21:00,1
15-10-00 20:00,2
15-10-00 19:00,10
15-10-00 18:00,14
15-10-00 17:00,14
15-10-00 16:00,4
15-10-00 15:00,4
15-10-00 14:00,
15-10-00 13:00,2
15-10-00 12:00,3
15-10-00 11:00,8
15-10-00 10:00,6
15-10-00 09:00,4
15-10-00 08:00,3
15-10-00 07:00,1
15-10-00 06:00,1
15-10-00 05:00,1
15-10-00 04:00,1
15-10-00 03:00,1
15-10-00 02:00,1
15-10-00 01:00,1
15-10-00 00:00,1
14-10-00 23:00,2
14-10-00 22:00,4
14-10-00 21:00,2
14-10-00 20:00,4
14-10-00 19:00,3
14-10-00 18:00,5
14-10-00 17:00,7
14-10-00 16:00,12
14-10-00 15:00,15
14-10-00 14:00,
14-10-00 13:00,20
14-10-00 12:00,22
14-10-00 11:00,29
14-10-00 10:00,23
14-10-00 09:00,28
14-10-00 08:00,50
14-10-00 07:00,35
14-10-00 06:00,15
14-10-00 05:00,27
14-10-00 04:00,21
14-10-00 03:00,32
14-10-00 02:00,27
14-10-00 01:00,43
14-10-00 00:00,52
13-10-00 23:00,75
13-10-00 22:00,135
13-10-00 21:00,151
13-10-00 20:00,115
13-10-00 19:00,72
13-10-00 18:00,53
13-10-00 17:00,30
13-10-00 16:00,25
13-10-00 15:00,
13-10-00 14:00,4
13-10-00 13:00,18
13-10-00 12:00,4
13-10-00 11:00,4
13-10-00 10:00,4
13-10-00 09:00,24
13-10-00 08:00,168
13-10-00 07:00,149
13-10-00 06:00,121
13-10-00 05:00,96
13-10-00 04:00,38
13-10-00 03:00,24
13-10-00 02:00,16
13-10-00 01:00,18
13-10-00 00:00,31
12-10-00 23:00,31
12-10-00 22:00,46
12-10-00 21:00,55
12-10-00 20:00,24
12-10-00 19:00,25
12-10-00 18:00,2
12-10-00 17:00,2
12-10-00 16:00,2
12-10-00 15:00,
12-10-00 14:00,20
12-10-00 13:00,27
12-10-00 12:00,11
12-10-00 11:00,20
12-10-00 10:00,19
12-10-00 09:00,52
12-10-00 08:00,34
12-10-00 07:00,52
12-10-00 06:00,159
12-10-00 05:00,46
12-10-00 04:00,19
12-10-00 03:00,3
12-10-00 02:00,4
12-10-00 01:00,3
12-10-00 00:00,10
11-10-00 23:00,11
11-10-00 22:00,28
11-10-00 21:00,12
11-10-00 20:00,1
11-10-00 19:00,2
11-10-00 18:00,1
11-10-00 17:00,3
11-10-00 16:00,
11-10-00 15:00,1
11-10-00 14:00,2
11-10-00 13:00,2
11-10-00 12:00,2
11-10-00 11:00,2
11-10-00 10:00,2
11-10-00 09:00,3
11-10-00 08:00,7
11-10-00 07:00,64
11-10-00 06:00,40
11-10-00 05:00,2
11-10-00 04:00,2
11-10-00 03:00,1
11-10-00 02:00,1
11-10-00 01:00,1
11-10-00 00:00,1
10-10-00 23:00,1
10-10-00 22:00,1
10-10-00 21:00,1
10-10-00 20:00,1
10-10-00 19:00,1
10-10-00 18:00,1
10-10-00 17:00,1
10-10-00 16:00,
10-10-00 15:00,4
10-10-00 14:00,3
10-10-00 13:00,1
10-10-00 12:00,5
10-10-00 11:00,5
10-10-00 10:00,6
10-10-00 09:00,6
10-10-00 08:00,25
10-10-00 07:00,12
10-10-00 06:00,29
10-10-00 05:00,17
10-10-00 04:00,1
10-10-00 03:00,1
10-10-00 02:00,1
10-10-00 01:00,1
10-10-00 00:00,1
09-10-00 23:00,1
09-10-00 22:00,1
09-10-00 21:00,1
09-10-00 20:00,1
09-10-00 19:00,1
09-10-00 18:00,7
09-10-00 17:00,
09-10-00 16:00,3
09-10-00 15:00,5
09-10-00 14:00,6
09-10-00 13:00,7
09-10-00 12:00,3
09-10-00 11:00,11
09-10-00 10:00,19
09-10-00 09:00,39
09-10-00 08:00,59
09-10-00 07:00,87
09-10-00 06:00,47
09-10-00 05:00,11
09-10-00 04:00,5
09-10-00 03:00,3
09-10-00 02:00,1
09-10-00 01:00,1
09-10-00 00:00,1
08-10-00 23:00,1
08-10-00 22:00,3
08-10-00 21:00,1
08-10-00 20:00,1
08-10-00 19:00,1
08-10-00 18:00,2
08-10-00 17:00,
08-10-00 16:00,4
08-10-00 15:00,3
08-10-00 14:00,5
08-10-00 13:00,7
08-10-00 12:00,3
08-10-00 11:00,6
08-10-00 10:00,6
08-10-00 09:00,3
08-10-00 08:00,1
08-10-00 07:00,1
08-10-00 06:00,1
08-10-00 05:00,1
08-10-00 04:00,1
08-10-00 03:00,1
08-10-00 02:00,1
08-10-00 01:00,2
08-10-00 00:00,2
07-10-00 23:00,2
07-10-00 22:00,2
07-10-00 21:00,3
07-10-00 20:00,3
07-10-00 19:00,4
07-10-00 18:00,
07-10-00 17:00,7
07-10-00 16:00,5
07-10-00 15:00,8
07-10-00 14:00,9
07-10-00 13:00,9
07-10-00 12:00,10
07-10-00 11:00,13
07-10-00 10:00,14
07-10-00 09:00,13
07-10-00 08:00,9
07-10-00 07:00,10
07-10-00 06:00,9
07-10-00 05:00,5
07-10-00 04:00,1
07-10-00 03:00,2
07-10-00 02:00,2
07-10-00 01:00,1
07-10-00 00:00,6
06-10-00 23:00,17
06-10-00 22:00,10
06-10-00 21:00,9
06-10-00 20:00,9
06-10-00 19:00,16
06-10-00 18:00,
06-10-00 17:00,9
06-10-00 16:00,14
06-10-00 15:00,24
06-10-00 14:00,30
06-10-00 13:00,26
06-10-00 12:00,33
06-10-00 11:00,46
06-10-00 10:00,51
06-10-00 09:00,46
06-10-00 08:00,30
06-10-00 07:00,75
06-10-00 06:00,38
06-10-00 05:00,28
06-10-00 04:00,6
06-10-00 03:00,1
06-10-00 02:00,2
06-10-00 01:00,3
06-10-00 00:00,1
05-10-00 23:00,1
05-10-00 22:00,5
05-10-00 21:00,11
05-10-00 20:00,30
05-10-00 19:00,
05-10-00 18:00,28
05-10-00 17:00,10
05-10-00 16:00,22
05-10-00 15:00,17
05-10-00 14:00,12
05-10-00 13:00,22
05-10-00 12:00,16
05-10-00 11:00,21
05-10-00 10:00,35
05-10-00 09:00,78
05-10-00 08:00,77
05-10-00 07:00,113
05-10-00 06:00,83
05-10-00 05:00,33
05-10-00 04:00,17
05-10-00 03:00,7
05-10-00 02:00,9
05-10-00 01:00,7
05-10-00 00:00,16
04-10-00 23:00,18
04-10-00 22:00,34
04-10-00 21:00,24
04-10-00 20:00,32
04-10-00 19:00,
04-10-00 18:00,22
04-10-00 17:00,17
04-10-00 16:00,24
04-10-00 15:00,31
04-10-00 14:00,30
04-10-00 13:00,42
04-10-00 12:00,45
04-10-00 11:00,29
04-10-00 10:00,40
04-10-00 09:00,82
04-10-00 08:00,122
04-10-00 07:00,181
04-10-00 06:00,77
04-10-00 05:00,134
04-10-00 04:00,44
04-10-00 03:00,12
04-10-00 02:00,4
04-10-00 01:00,2
04-10-00 00:00,2
03-10-00 23:00,3
03-10-00 22:00,1
03-10-00 21:00,1
03-10-00 20:00,
03-10-00 19:00,13
03-10-00 18:00,18
03-10-00 17:00,10
03-10-00 16:00,9
03-10-00 15:00,8
03-10-00 14:00,3
03-10-00 13:00,4
03-10-00 12:00,5
03-10-00 11:00,6
03-10-00 10:00,9
03-10-00 09:00,13
03-10-00 08:00,20
03-10-00 07:00,16
03-10-00 06:00,7
03-10-00 05:00,5
03-10-00 04:00,2
03-10-00 03:00,4
03-10-00 02:00,3
03-10-00 01:00,3
03-10-00 00:00,10
02-10-00 23:00,23
02-10-00 22:00,45
02-10-00 21:00,39
02-10-00 20:00,
02-10-00 19:00,57
02-10-00 18:00,17
02-10-00 17:00,34
02-10-00 16:00,13
02-10-00 15:00,18
02-10-00 14:00,29
02-10-00 13:00,23
02-10-00 12:00,33
02-10-00 11:00,44
02-10-00 10:00,38
02-10-00 09:00,40
02-10-00 08:00,37
02-10-00 07:00,37
02-10-00 06:00,14
02-10-00 05:00,5
02-10-00 04:00,1
02-10-00 03:00,1
02-10-00 02:00,1
02-10-00 01:00,1
02-10-00 00:00,1
01-10-00 23:00,1
01-10-00 22:00,1
01-10-00 21:00,
01-10-00 20:00,4
01-10-00 19:00,2
01-10-00 18:00,3
01-10-00 17:00,2
01-10-00 16:00,3
01-10-00 15:00,1
01-10-00 14:00,1
01-10-00 13:00,5
01-10-00 12:00,1
01-10-00 11:00,1
01-10-00 10:00,1
01-10-00 09:00,1
01-10-00 08:00,1
01-10-00 07:00,1
01-10-00 06:00,1
01-10-00 05:00,1
01-10-00 04:00,1
01-10-00 03:00,1
01-10-00 02:00,1
01-10-00 01:00,1

