Datum Zeit,Schwartenberg BEN
,µg/m³
01-11-00 00:00,0.3
31-10-00 23:00,0.2
31-10-00 22:00,0.3
31-10-00 21:00,0.3
31-10-00 20:00,0.3
31-10-00 19:00,0.3
31-10-00 18:00,0.3
31-10-00 17:00,0.2
31-10-00 16:00,0.3
31-10-00 15:00,0.3
31-10-00 14:00,0.2
31-10-00 13:00,0.2
31-10-00 12:00,0.4
31-10-00 11:00,0.5
31-10-00 10:00,0.7
31-10-00 09:00,1.7
31-10-00 08:00,2.6
31-10-00 07:00,4.9
31-10-00 06:00,
31-10-00 05:00,
31-10-00 04:00,
31-10-00 03:00,
31-10-00 02:00,
31-10-00 01:00,2.5
31-10-00 00:00,2.9
30-10-00 23:00,2.7
30-10-00 22:00,2.2
30-10-00 21:00,2.4
30-10-00 20:00,4.7
30-10-00 19:00,4.0
30-10-00 18:00,4.2
30-10-00 17:00,2.1
30-10-00 16:00,1.0
30-10-00 15:00,0.7
30-10-00 14:00,0.6
30-10-00 13:00,0.5
30-10-00 12:00,0.6
30-10-00 11:00,0.4
30-10-00 10:00,0.4
30-10-00 09:00,0.5
30-10-00 08:00,0.5
30-10-00 07:00,0.4
30-10-00 06:00,0.3
30-10-00 05:00,0.3
30-10-00 04:00,0.3
30-10-00 03:00,0.3
30-10-00 02:00,0.3
30-10-00 01:00,0.3
30-10-00 00:00,0.3
29-10-00 23:00,0.3
29-10-00 22:00,0.3
29-10-00 21:00,0.3
29-10-00 20:00,0.3
29-10-00 19:00,0.3
29-10-00 18:00,0.3
29-10-00 17:00,0.4
29-10-00 16:00,0.3
29-10-00 15:00,0.5
29-10-00 14:00,0.7
29-10-00 13:00,0.9
29-10-00 12:00,1.0
29-10-00 11:00,1.4
29-10-00 10:00,1.0
29-10-00 09:00,0.8
29-10-00 08:00,0.9
29-10-00 07:00,0.7
29-10-00 06:00,0.7
29-10-00 05:00,2.1
29-10-00 04:00,3.5
29-10-00 03:00,2.8
29-10-00 02:00,2.2
29-10-00 01:00,1.8
29-10-00 00:00,5.0
28-10-00 23:00,2.8
28-10-00 22:00,4.1
28-10-00 21:00,1.3
28-10-00 20:00,0.7
28-10-00 19:00,0.7
28-10-00 18:00,0.9
28-10-00 17:00,0.8
