Datum Zeit,Radebeul-Wahnsdorf SO2
,µg/m³
01-11-00 00:00,
31-10-00 23:00,1.5
31-10-00 22:00,1.6
31-10-00 21:00,
31-10-00 20:00,2.1
31-10-00 19:00,1.7
31-10-00 18:00,2.1
31-10-00 17:00,1.8
31-10-00 16:00,2.5
31-10-00 15:00,2.6
31-10-00 14:00,1.9
31-10-00 13:00,2.0
31-10-00 12:00,3.8
31-10-00 11:00,8.4
31-10-00 10:00,15.5
31-10-00 09:00,15.8
31-10-00 08:00,15.9
31-10-00 07:00,19.3
31-10-00 06:00,8.8
31-10-00 05:00,2.4
31-10-00 04:00,4.9
31-10-00 03:00,13.7
31-10-00 02:00,16.2
31-10-00 01:00,11.1
31-10-00 00:00,
30-10-00 23:00,14.2
30-10-00 22:00,16.1
30-10-00 21:00,
30-10-00 20:00,7.6
30-10-00 19:00,4.3
30-10-00 18:00,8.9
30-10-00 17:00,6.6
30-10-00 16:00,14.4
30-10-00 15:00,12.8
30-10-00 14:00,8.8
30-10-00 13:00,3.9
30-10-00 12:00,7.4
30-10-00 11:00,8.5
30-10-00 10:00,6.5
30-10-00 09:00,5.5
30-10-00 08:00,4.9
30-10-00 07:00,6.4
30-10-00 06:00,11.2
30-10-00 05:00,11.3
30-10-00 04:00,6.3
30-10-00 03:00,3.5
30-10-00 02:00,4.6
30-10-00 01:00,4.4
30-10-00 00:00,
29-10-00 23:00,1.0
29-10-00 22:00,
29-10-00 21:00,1.0
29-10-00 20:00,1.0
29-10-00 19:00,1.0
29-10-00 18:00,1.0
29-10-00 17:00,1.0
29-10-00 16:00,1.0
29-10-00 15:00,1.0
29-10-00 14:00,1.0
29-10-00 13:00,1.0
29-10-00 12:00,1.0
29-10-00 11:00,1.3
29-10-00 10:00,1.9
29-10-00 09:00,2.3
29-10-00 08:00,2.9
29-10-00 07:00,4.7
29-10-00 06:00,5.3
29-10-00 05:00,6.1
29-10-00 04:00,4.2
29-10-00 03:00,6.1
29-10-00 02:00,4.0
29-10-00 01:00,5.4
29-10-00 00:00,
28-10-00 23:00,6.2
28-10-00 22:00,
28-10-00 21:00,8.5
28-10-00 20:00,12.4
28-10-00 19:00,15.8
