Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2006-08-01,,,,,,,26,5.15,,
2006-08-01,01:00,1.2,0.4,20,49,,,,,1.0
2006-08-01,02:00,1.1,0.4,42,44,,,,,1.0
2006-08-01,03:00,1.2,0.3,22,41,,,,,1.0
2006-08-01,04:00,1.0,0.3,23,43,,,,,1.0
2006-08-01,05:00,1.3,0.3,28,44,,,,,1.0
2006-08-01,06:00,1.8,0.5,64,62,,,,,1.0
2006-08-01,07:00,1.3,0.5,54,64,,,,,1.0
2006-08-01,08:00,2.2,0.6,77,73,,,,,1.0
2006-08-01,09:00,3.0,0.7,80,67,,,,,1.5
2006-08-01,10:00,2.0,0.6,76,68,,,,,1.7
2006-08-01,11:00,2.2,0.5,64,61,,,,,3.2
2006-08-01,12:00,1.9,0.5,47,57,,,,,2.6
2006-08-01,13:00,1.7,0.6,67,71,,,,,9.0
2006-08-01,14:00,2.4,0.3,24,44,,,,,10.6
2006-08-01,15:00,1.4,0.6,57,78,,,,,3.4
2006-08-01,16:00,3.7,0.7,43,62,,,,,1.3
2006-08-01,17:00,2.3,0.5,25,46,,,,,1.0
2006-08-01,18:00,1.5,0.3,21,40,,,,,1.0
2006-08-01,19:00,1.0,0.2,11,29,,,,,1.0
2006-08-01,20:00,1.1,0.2,14,25,,,,,1.0
2006-08-01,21:00,0.8,0.2,6,21,,,,,1.0
2006-08-01,22:00,0.8,0.3,14,24,,,,,1.0
2006-08-01,23:00,0.6,0.2,16,23,,,,,1.0
2006-08-02,,,,,,,16,,7.53,
2006-08-02,00:00,0.7,0.2,13,23,,,,,1.0
2006-08-02,01:00,0.5,0.2,13,24,,,,,1.0
2006-08-02,02:00,0.6,0.1,2,13,,,,,1.0
2006-08-02,03:00,0.4,0.1,9,14,,,,,1.0
2006-08-02,04:00,0.2,0.1,13,15,,,,,1.0
2006-08-02,05:00,0.4,0.2,19,26,,,,,1.0
2006-08-02,06:00,0.9,0.2,22,29,,,,,1.0
2006-08-02,07:00,1.1,0.3,27,29,,,,,1.0
2006-08-02,08:00,0.9,0.3,34,29,,,,,1.0
2006-08-02,09:00,,0.3,38,31,,,,,1.0
2006-08-02,10:00,,0.3,34,31,,,,,1.0
2006-08-02,11:00,,0.3,56,42,,,,,1.0
2006-08-02,12:00,,0.2,33,30,,,,,1.0
2006-08-02,13:00,,0.2,38,32,,,,,1.0
2006-08-02,14:00,1.5,0.6,67,64,,,,,1.0
2006-08-02,15:00,1.6,0.7,66,57,,,,,1.0
2006-08-02,16:00,2.7,0.8,76,63,,,,,1.7
2006-08-02,17:00,2.4,0.7,73,61,,,,,4.7
2006-08-02,18:00,1.9,0.4,36,40,,,,,2.8
2006-08-02,19:00,1.9,0.2,26,31,,,,,2.3
2006-08-02,20:00,1.0,0.2,20,30,,,,,1.3
2006-08-02,21:00,0.6,0.1,12,25,,,,,1.0
2006-08-02,22:00,0.9,0.2,9,20,,,,,1.0
2006-08-02,23:00,0.6,0.1,5,19,,,,,1.0
2006-08-03,,,,,,,23,,,
2006-08-03,00:00,0.6,0.1,13,17,,,,,1.0
2006-08-03,01:00,0.5,0.1,4,17,,,,,1.6
2006-08-03,02:00,0.4,0.1,3,16,,,,,1.8
2006-08-03,03:00,0.4,0.1,14,22,,,,,1.2
2006-08-03,04:00,,0.1,1,13,,,,,1.7
2006-08-03,05:00,0.3,0.1,11,20,,,,,1.9
2006-08-03,06:00,0.4,0.2,21,30,,,,,2.2
2006-08-03,07:00,0.6,0.2,35,30,,,,,2.6
2006-08-03,08:00,0.5,0.2,31,31,,,,,2.8
2006-08-03,09:00,1.1,0.3,43,35,,,,,3.1
2006-08-03,10:00,1.3,0.4,57,44,,,,,3.0
2006-08-03,11:00,1.6,0.6,70,55,,,,,2.9
2006-08-03,12:00,1.7,0.6,79,64,,,,,2.2
2006-08-03,13:00,1.5,0.4,64,53,,,,,3.3
2006-08-03,14:00,1.9,0.6,77,65,,,,,3.7
2006-08-03,15:00,2.0,0.6,76,70,,,,,3.3
2006-08-03,16:00,2.1,0.7,85,71,,,,,3.1
2006-08-03,17:00,2.3,0.7,84,76,,,,,2.0
2006-08-03,18:00,2.2,0.8,75,76,,,,,2.6
2006-08-03,19:00,2.8,0.7,64,76,,,,,2.2
2006-08-03,20:00,2.3,0.7,59,71,,,,,2.0
2006-08-03,21:00,1.5,0.4,24,51,,,,,1.7
2006-08-03,22:00,1.6,0.6,37,65,,,,,1.8
2006-08-03,23:00,1.6,0.4,28,51,,,,,1.3
2006-08-04,,,,,,,27,,13.15,
2006-08-04,00:00,1.2,0.3,16,37,,,,,1.2
2006-08-04,01:00,1.3,0.2,17,48,,,,,1.0
2006-08-04,02:00,1.1,0.3,16,40,,,,,1.0
2006-08-04,03:00,1.0,0.4,18,44,,,,,1.0
2006-08-04,04:00,0.9,0.4,45,50,,,,,1.0
2006-08-04,05:00,1.2,0.5,39,54,,,,,1.0
2006-08-04,06:00,1.3,0.7,78,68,,,,,1.0
2006-08-04,07:00,2.1,1.0,151,89,,,,,1.1
2006-08-04,08:00,2.8,0.9,121,82,,,,,1.2
2006-08-04,11:00,,0.5,71,60,,,,,
