Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-08-01,01:00,,0.1,5,12,18,,,2.4
2000-08-01,02:00,,0.2,3,11,16,,,1.0
2000-08-01,03:00,,0.2,5,13,15,,,1.0
2000-08-01,04:00,,0.1,14,18,12,,,1.0
2000-08-01,05:00,,0.7,30,28,7,,,2.8
2000-08-01,06:00,,0.9,67,44,3,,,1.7
2000-08-01,07:00,,0.7,72,50,6,,,3.9
2000-08-01,08:00,,0.5,,,,,,
2000-08-01,09:00,,,30,41,65,,,4.8
2000-08-01,10:00,,0.2,12,23,90,,,5.5
2000-08-01,11:00,,0.1,16,26,89,,,1.5
2000-08-01,12:00,,0.1,13,27,88,,,1.3
2000-08-01,13:00,,0.1,18,32,87,,,2.8
2000-08-01,14:00,,0.2,16,30,94,,,1.4
2000-08-01,15:00,,0.2,17,29,97,,,1.9
2000-08-01,16:00,,0.3,14,27,98,,,4.8
2000-08-01,17:00,,0.2,18,29,100,,,4.2
2000-08-01,18:00,,0.6,32,46,82,,,3.7
2000-08-01,19:00,,1.0,26,64,52,,,4.4
2000-08-01,20:00,,1.3,25,66,24,,,1.6
2000-08-01,21:00,,0.6,5,41,30,,,4.0
2000-08-01,22:00,,0.7,5,36,30,,,4.6
2000-08-01,23:00,,0.5,10,30,34,,,1.0
2000-08-02,00:00,,0.4,3,20,41,,,1.0
2000-08-02,01:00,,0.4,2,16,40,,,
2000-08-02,02:00,,0.3,1,13,41,,,
2000-08-02,03:00,,0.3,1,17,33,,,
2000-08-02,04:00,,0.3,7,29,31,,,
2000-08-02,05:00,,1.1,30,51,19,,,
2000-08-02,06:00,,1.6,93,81,4,,,
2000-08-02,07:00,,1.2,89,86,14,,,
2000-08-02,08:00,,0.8,,,,,,
2000-08-02,09:00,,0.5,22,44,86,,,
2000-08-02,10:00,,0.3,11,27,118,,,
2000-08-02,11:00,,0.2,8,21,122,,,
2000-08-02,12:00,,0.1,7,21,112,,,
2000-08-02,13:00,,0.1,12,25,96,,,
2000-08-02,14:00,,0.2,12,31,77,,,
2000-08-02,15:00,,0.8,38,56,48,,,
2000-08-02,16:00,,0.5,21,36,64,,,
2000-08-02,17:00,,0.2,10,18,86,,,
2000-08-02,18:00,,0.2,6,16,93,,,
2000-08-02,19:00,,0.3,8,24,87,,,
2000-08-02,20:00,,0.2,2,15,90,,,
2000-08-02,21:00,,0.4,4,26,69,,,
2000-08-02,22:00,,0.3,3,15,78,,,
2000-08-02,23:00,,0.5,4,25,55,,,
2000-08-03,00:00,,0.5,3,22,40,,,
2000-08-03,01:00,,0.3,3,18,36,,,
2000-08-03,02:00,,0.3,4,21,28,,,
2000-08-03,03:00,,0.3,9,24,17,,,
2000-08-03,04:00,,0.3,10,24,19,,,
2000-08-03,05:00,,0.4,18,23,10,,,
