Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-08-01,01:00,,0.1,3,14,1,,,3.2
2000-08-01,02:00,,0.1,24,13,1,,,3.0
2000-08-01,03:00,,0.1,58,13,1,,,2.6
2000-08-01,04:00,,0.2,139,18,,,,3.3
2000-08-01,05:00,,,142,18,1,,,4.4
2000-08-01,06:00,,0.6,90,19,1,,,3.7
2000-08-01,07:00,,0.1,36,16,3,,,3.8
2000-08-01,08:00,,0.3,83,34,8,,,4.0
2000-08-01,09:00,,0.6,117,54,17,,,5.5
2000-08-01,10:00,,0.4,73,50,55,,,5.8
2000-08-01,11:00,,0.2,50,45,74,,,4.9
2000-08-01,12:00,,0.1,54,50,79,,,4.5
2000-08-01,13:00,,0.1,45,47,84,,,5.0
2000-08-01,14:00,,0.1,35,48,84,,,5.1
2000-08-01,15:00,,0.1,37,53,78,,,4.2
2000-08-01,16:00,,0.2,40,49,84,,,4.5
2000-08-01,17:00,,0.2,36,55,80,,,4.4
2000-08-01,18:00,,0.3,35,68,66,,,3.8
2000-08-01,19:00,,0.6,29,61,59,,,4.8
2000-08-01,20:00,,0.7,78,69,17,,,4.6
2000-08-01,21:00,,0.2,,,10,,,
2000-08-01,22:00,,0.2,21,40,8,,,4.0
2000-08-01,23:00,,0.2,9,35,10,,,3.3
2000-08-02,00:00,,0.1,5,28,8,,,3.3
2000-08-02,01:00,,0.2,2,23,21,,,2.8
2000-08-02,02:00,,0.1,5,20,22,,,3.4
2000-08-02,03:00,,0.1,4,19,,,,3.1
2000-08-02,04:00,,0.2,14,41,46,,,3.1
2000-08-02,05:00,,0.3,28,41,53,,,3.2
2000-08-02,06:00,,0.3,36,44,50,,,4.1
2000-08-02,07:00,,0.4,47,54,43,,,4.9
2000-08-02,08:00,,0.9,79,67,42,,,6.3
