Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-08-01,,,,,,,25,,
2000-08-01,01:00,,,1,5,85,,,1.0
2000-08-01,02:00,,,1,4,85,,,1.0
2000-08-01,03:00,,,1,3,85,,,1.0
2000-08-01,04:00,,,1,3,,,,1.0
2000-08-01,05:00,,,1,4,88,,,1.3
2000-08-01,06:00,,,1,4,88,,,1.0
2000-08-01,07:00,,,1,5,80,,,1.0
2000-08-01,08:00,,,1,6,73,,,1.1
2000-08-01,09:00,,,1,9,75,,,1.3
2000-08-01,10:00,,,1,8,81,,,2.5
2000-08-01,11:00,,,1,6,104,,,3.0
2000-08-01,12:00,,,1,5,111,,,1.3
2000-08-01,13:00,,,1,5,117,,,1.1
2000-08-01,14:00,,,1,5,118,,,1.0
2000-08-01,15:00,,,1,6,120,,,1.0
2000-08-01,16:00,,,1,5,125,,,1.0
2000-08-01,17:00,,,1,6,122,,,
2000-08-01,18:00,,,,,129,,,1.0
2000-08-01,19:00,,,1,4,134,,,1.0
2000-08-01,20:00,,,1,6,134,,,1.0
2000-08-01,21:00,,,1,10,120,,,1.0
2000-08-01,22:00,,,1,16,102,,,1.2
2000-08-01,23:00,,,1,13,109,,,1.2
2000-08-02,,,,,,,21,,
2000-08-02,00:00,,,1,13,97,,,1.0
2000-08-02,01:00,,,1,12,92,,,1.1
2000-08-02,02:00,,,1,10,93,,,1.3
2000-08-02,03:00,,,1,8,,,,1.3
2000-08-02,04:00,,,1,9,90,,,2.4
2000-08-02,05:00,,,1,10,87,,,2.2
2000-08-02,06:00,,,1,11,87,,,1.9
2000-08-02,07:00,,,1,12,88,,,1.9
2000-08-02,08:00,,,1,13,84,,,1.7
2000-08-02,09:00,,,1,18,83,,,5.1
2000-08-02,10:00,,,1,18,90,,,5.3
2000-08-02,11:00,,,1,21,90,,,6.1
2000-08-02,12:00,,,1,17,109,,,7.3
2000-08-02,13:00,,,1,10,96,,,1.0
2000-08-02,14:00,,,1,11,83,,,1.3
2000-08-02,15:00,,,1,10,79,,,1.0
2000-08-02,16:00,,,1,7,87,,,1.0
2000-08-02,17:00,,,1,7,91,,,
2000-08-02,18:00,,,,,98,,,1.0
2000-08-02,19:00,,,1,7,98,,,1.0
2000-08-02,20:00,,,1,8,94,,,1.0
2000-08-02,21:00,,,1,9,87,,,1.0
2000-08-02,22:00,,,1,11,80,,,1.0
2000-08-02,23:00,,,1,11,72,,,1.0
2000-08-03,,,,,,,25,,
2000-08-03,00:00,,,1,11,62,,,1.0
2000-08-03,01:00,,,1,11,58,,,1.4
2000-08-03,02:00,,,1,11,62,,,2.3
2000-08-03,03:00,,,1,9,,,,2.9
2000-08-03,04:00,,,1,9,76,,,4.2
2000-08-03,05:00,,,1,12,63,,,4.2
2000-08-03,06:00,,,1,14,50,,,2.2
2000-08-03,07:00,,,1,16,43,,,1.5
2000-08-03,08:00,,,1,16,36,,,1.7
2000-08-03,09:00,,,1,16,46,,,3.8
2000-08-03,10:00,,,1,12,71,,,2.6
2000-08-03,11:00,,,1,9,90,,,2.3
2000-08-03,12:00,,,1,8,90,,,4.5
2000-08-03,13:00,,,1,5,99,,,2.9
2000-08-03,14:00,,,1,5,100,,,1.3
2000-08-03,15:00,,,1,6,98,,,1.0
2000-08-03,16:00,,,1,5,102,,,
2000-08-03,17:00,,,,,102,,,1.0
2000-08-03,18:00,,,1,6,103,,,1.0
2000-08-03,19:00,,,1,11,93,,,1.0
