Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-08-01,,,,,,,44,,
2000-08-01,01:00,1.6,0.1,14,49,28,,,1.5
2000-08-01,02:00,1.5,0.3,37,47,23,,,1.1
2000-08-01,03:00,2.5,0.1,61,61,3,,,1.7
2000-08-01,04:00,3.1,0.2,110,66,3,,,1.6
2000-08-01,05:00,5.7,0.7,,,,,,
2000-08-01,06:00,7.2,0.7,138,62,4,,,4.4
2000-08-01,07:00,4.6,0.3,105,66,8,,,4.2
2000-08-01,08:00,4.6,,90,63,10,,,4.4
2000-08-01,09:00,3.6,0.2,80,60,20,,,3.7
2000-08-01,10:00,4.3,0.3,68,55,37,,,4.0
2000-08-01,11:00,3.7,0.2,53,46,68,,,3.1
2000-08-01,12:00,4.1,0.5,72,68,64,,,4.8
2000-08-01,13:00,3.3,0.3,57,48,84,,,4.3
2000-08-01,14:00,2.4,0.3,57,55,89,,,3.1
2000-08-01,15:00,4.8,0.3,44,51,95,,,2.9
2000-08-01,16:00,5.2,0.6,80,70,82,,,3.5
2000-08-01,17:00,4.5,0.1,57,61,88,,,3.0
2000-08-01,18:00,3.9,0.3,40,52,95,,,2.2
2000-08-01,19:00,3.3,0.5,35,51,94,,,2.0
2000-08-01,20:00,3.4,0.8,44,90,53,,,2.5
2000-08-01,21:00,3.3,0.9,28,82,49,,,3.0
2000-08-01,22:00,3.8,0.7,27,69,49,,,1.6
2000-08-01,23:00,,0.3,29,64,41,,,2.0
2000-08-02,,,,,,,39,,
2000-08-02,00:00,,0.3,31,54,42,,,1.5
2000-08-02,01:00,,0.1,21,36,51,,,1.4
2000-08-02,02:00,,0.1,10,28,53,,,1.0
2000-08-02,03:00,,0.1,14,29,52,,,1.1
2000-08-02,04:00,2.3,0.1,,,,,,
2000-08-02,05:00,2.3,0.1,31,45,46,,,3.3
2000-08-02,06:00,5.4,0.4,39,55,38,,,4.1
2000-08-02,07:00,2.7,0.1,77,72,31,,,3.6
2000-08-02,08:00,4.7,0.4,129,83,24,,,6.6
2000-08-02,09:00,4.1,0.2,115,79,33,,,5.4
2000-08-02,10:00,3.6,0.2,74,74,43,,,4.1
2000-08-02,11:00,5.7,0.4,66,77,48,,,3.8
2000-08-02,12:00,2.2,0.2,30,49,61,,,2.1
2000-08-02,13:00,2.7,0.2,60,61,44,,,1.3
2000-08-02,14:00,4.2,0.1,45,49,44,,,1.0
2000-08-02,15:00,2.5,0.1,23,29,63,,,1.3
2000-08-02,16:00,1.4,0.1,21,25,71,,,1.0
2000-08-02,17:00,1.7,0.3,23,30,79,,,1.3
2000-08-02,18:00,2.0,0.2,24,35,77,,,1.0
2000-08-02,19:00,3.4,0.6,42,47,60,,,1.2
2000-08-02,20:00,3.3,0.3,30,45,58,,,2.6
2000-08-02,21:00,3.7,0.3,49,54,40,,,2.0
2000-08-02,22:00,1.1,0.1,29,40,45,,,1.0
2000-08-02,23:00,5.0,0.4,36,49,36,,,1.0
2000-08-03,,,,,,,36,15.29,
2000-08-03,00:00,3.1,0.5,32,39,32,,,1.3
2000-08-03,01:00,3.1,0.5,31,43,24,,,1.5
2000-08-03,02:00,3.4,0.4,30,47,15,,,1.2
2000-08-03,03:00,2.0,0.2,24,39,16,,,1.6
2000-08-03,04:00,2.9,0.2,,,,,,
