Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2000-05-01,01:00,7.9,2.1,1,32,33,,,,1.8
2000-05-01,02:00,9.5,2.3,3,32,18,,,,1.2
2000-05-01,03:00,10.7,2.6,2,33,11,,,,1.2
2000-05-01,04:00,11.7,2.6,2,30,7,,,,1.3
2000-05-01,05:00,10.2,2.9,10,28,7,,,,
2000-05-01,06:00,13.4,3.2,17,29,9,,,,1.8
2000-05-01,07:00,12.9,2.7,10,19,8,,,,1.3
2000-05-01,08:00,10.3,2.1,,,24,,,,1.5
2000-05-01,09:00,5.6,0.1,2,12,61,,,,1.4
2000-05-01,10:00,1.1,0.1,1,8,75,,,,1.5
2000-05-01,11:00,1.0,0.1,2,9,74,,,,1.6
2000-05-01,12:00,1.0,0.1,2,8,80,,,,1.4
2000-05-01,13:00,1.1,0.1,5,13,86,,,,3.0
2000-05-01,14:00,1.3,0.1,4,15,88,,,,3.8
2000-05-01,15:00,1.2,0.1,2,12,101,,,,4.8
2000-05-01,16:00,1.1,0.1,2,11,105,,,,5.6
2000-05-01,17:00,1.0,0.2,2,14,105,,,,5.7
2000-05-01,18:00,1.1,0.2,2,15,103,,,,6.8
2000-05-01,19:00,1.2,0.3,6,27,84,,,,8.5
2000-05-01,20:00,1.8,,6,26,66,,,,9.1
2000-05-01,21:00,1.2,0.2,3,17,79,,,,7.1
2000-05-01,22:00,1.3,0.2,1,17,76,,,,4.1
2000-05-01,23:00,1.2,0.1,1,27,,,,,3.8
2000-05-02,00:00,0.9,0.1,1,24,68,,,,
2000-05-02,01:00,1.1,0.1,1,23,59,,,,3.6
2000-05-02,02:00,,0.1,1,17,65,,,,4.4
2000-05-02,03:00,,0.1,1,15,81,,,,4.8
2000-05-02,04:00,,0.1,1,21,72,,,,4.9
2000-05-02,05:00,,0.2,9,35,49,,,,
2000-05-02,06:00,,0.2,8,44,33,,,,5.4
2000-05-02,07:00,1.6,0.1,18,43,38,,,,3.7
2000-05-02,08:00,2.1,0.3,,,27,,,,2.9
2000-05-02,09:00,3.2,0.3,26,52,27,,,,3.9
2000-05-02,10:00,2.3,0.1,14,29,38,,,,4.0
2000-05-02,11:00,2.0,0.2,44,41,24,,,,4.0
2000-05-02,12:00,2.4,0.1,9,23,64,,,,6.1
2000-05-02,13:00,1.5,0.1,8,38,74,,,,10.1
2000-05-02,14:00,1.9,0.3,23,46,59,,,,5.0
2000-05-02,15:00,3.2,0.3,14,41,67,,,,5.6
2000-05-02,16:00,1.7,0.1,3,24,101,,,,6.7
2000-05-02,17:00,1.1,0.1,3,21,101,,,,4.9
2000-05-02,18:00,1.0,0.1,2,17,99,,,,3.5
2000-05-02,19:00,1.1,0.1,3,29,82,,,,3.2
2000-05-02,20:00,0.9,0.1,2,25,85,,,,2.8
2000-05-02,21:00,1.1,0.1,3,22,79,,,,2.3
2000-05-02,22:00,1.0,0.1,3,39,57,,,,1.1
2000-05-02,23:00,1.2,0.1,1,28,,,,,1.0
2000-05-03,00:00,1.3,0.1,1,32,31,,,,
2000-05-03,01:00,1.4,0.1,2,47,12,,,,1.0
2000-05-03,02:00,1.8,0.2,13,50,6,,,,1.0
2000-05-03,03:00,1.6,0.1,12,45,3,,,,1.0
2000-05-03,04:00,1.7,0.1,27,46,3,,,,
2000-05-03,05:00,2.0,0.1,40,44,1,,,,1.5
2000-05-03,06:00,2.8,0.3,52,42,4,,,,2.5
2000-05-03,07:00,2.6,0.3,43,44,9,,,,4.7
2000-05-03,08:00,3.5,0.2,,,20,,,,11.3
2000-05-03,09:00,2.6,0.2,43,55,24,,,,15.8
2000-05-03,10:00,1.6,0.1,11,32,72,,,,15.7
2000-05-03,11:00,1.7,0.1,20,40,62,,,,15.8
2000-05-03,12:00,1.4,0.1,7,27,91,,,,10.1
2000-05-03,13:00,1.4,0.1,14,31,96,,,,7.9
2000-05-03,14:00,1.5,0.1,9,26,102,,,,8.1
2000-05-03,15:00,1.4,0.1,5,22,100,,,,7.7
2000-05-03,16:00,1.2,0.1,3,19,107,,,,6.2
2000-05-03,17:00,0.8,0.1,2,20,116,,,,3.3
2000-05-03,18:00,1.0,0.1,2,21,114,,,,2.9
2000-05-03,19:00,1.0,,3,32,99,,,,2.8
2000-05-03,20:00,1.2,0.1,3,53,65,,,,1.8
2000-05-03,21:00,1.7,0.1,3,68,32,,,,1.4
2000-05-03,22:00,3.4,0.4,15,72,,,,,1.0
2000-05-03,23:00,2.9,0.2,12,69,3,,,,1.0
2000-05-04,00:00,2.5,0.1,34,55,8,,,,
2000-05-04,01:00,1.8,0.1,6,34,16,,,,2.8
2000-05-04,02:00,1.9,0.1,9,39,10,,,,1.8
2000-05-04,03:00,1.9,0.1,16,44,6,,,,1.2
2000-05-04,04:00,1.6,0.1,1,28,27,,,,
2000-05-04,05:00,2.1,0.1,14,44,6,,,,2.2
2000-05-04,06:00,2.9,0.4,33,50,10,,,,2.6
2000-05-04,07:00,2.9,0.4,,,13,,,,4.2
2000-05-04,08:00,2.2,0.2,27,53,,,,,6.5
2000-05-04,09:00,1.9,0.2,41,58,26,,,,13.1
2000-05-04,10:00,2.1,0.2,32,51,38,,,,20.7
2000-05-04,11:00,1.9,0.2,18,42,52,,,,13.8
2000-05-04,12:00,2.1,0.2,19,40,65,,,,11.4
2000-05-04,13:00,1.6,0.1,8,30,92,,,,12.8
2000-05-04,14:00,1.5,0.1,9,28,119,,,,9.3
2000-05-04,15:00,1.3,0.1,6,23,132,,,,6.7
2000-05-04,16:00,1.3,0.1,2,18,138,,,,6.3
2000-05-04,17:00,1.3,0.1,2,19,130,,,,6.1
2000-05-04,18:00,1.2,0.1,2,18,128,,,,5.5
2000-05-04,19:00,1.0,0.1,1,27,112,,,,5.1
2000-05-04,20:00,1.4,0.1,1,37,89,,,,4.8
2000-05-04,21:00,1.7,0.2,9,51,55,,,,3.6
2000-05-04,22:00,4.1,0.5,50,83,3,,,,3.3
2000-05-04,23:00,3.3,0.3,53,67,6,,,,2.1
2000-05-05,00:00,2.4,0.2,51,65,1,,,,
2000-05-05,01:00,2.6,0.2,46,54,1,,,,2.8
2000-05-05,02:00,2.4,0.1,40,48,1,,,,2.8
2000-05-05,03:00,2.1,0.1,47,44,1,,,,
2000-05-05,04:00,2.3,0.1,61,42,1,,,,2.4
2000-05-05,05:00,2.3,0.2,66,40,1,,,,2.2
2000-05-05,06:00,4.1,0.5,86,43,3,,,,3.8
2000-05-05,07:00,3.5,0.4,,,8,,,,4.8
2000-05-05,08:00,2.3,0.2,29,46,,,,,6.2
2000-05-05,09:00,2.8,0.3,43,59,22,,,,6.6
2000-05-05,10:00,1.9,0.2,20,43,46,,,,6.3
2000-05-05,11:00,2.7,0.2,18,38,65,,,,7.4
2000-05-05,12:00,2.2,0.1,9,29,89,,,,7.2
2000-05-05,13:00,1.4,0.1,6,27,107,,,,6.2
2000-05-05,14:00,1.6,0.1,5,25,112,,,,5.6
2000-05-05,15:00,2.0,0.1,6,25,123,,,,6.7
2000-05-05,16:00,1.0,0.1,2,12,139,,,,6.1
2000-05-05,17:00,1.1,0.1,2,10,139,,,,5.8
2000-05-05,18:00,0.9,0.1,1,16,129,,,,5.4
2000-05-05,19:00,1.1,,1,16,117,,,,6.3
2000-05-05,20:00,1.4,0.2,1,25,90,,,,5.6
2000-05-05,21:00,,0.3,6,45,42,,,,3.1
2000-05-05,22:00,,0.5,17,65,14,,,,3.5
2000-05-05,23:00,,0.2,27,63,1,,,,3.0
2000-05-06,00:00,,0.3,22,58,1,,,,
2000-05-06,01:00,,0.3,44,55,1,,,,1.7
2000-05-06,02:00,2.8,0.2,28,47,2,,,,1.0
2000-05-06,03:00,1.8,0.1,4,27,17,,,,
2000-05-06,04:00,1.3,0.1,6,28,18,,,,1.0
2000-05-06,05:00,1.7,0.1,12,35,7,,,,1.0
2000-05-06,06:00,3.2,0.4,,,5,,,,1.0
2000-05-06,07:00,2.3,0.1,16,31,,,,,1.6
2000-05-06,08:00,1.9,0.2,28,45,25,,,,5.7
2000-05-06,09:00,1.0,0.1,5,17,95,,,,12.2
2000-05-06,10:00,0.9,0.1,1,12,113,,,,12.0
2000-05-06,11:00,0.9,0.1,3,10,131,,,,11.3
2000-05-06,12:00,0.8,0.1,1,7,136,,,,9.0
2000-05-06,13:00,0.7,0.1,1,6,135,,,,7.7
2000-05-06,14:00,0.8,0.1,1,7,142,,,,7.5
2000-05-06,15:00,3.8,0.1,4,15,140,,,,13.1
2000-05-06,16:00,0.9,0.1,1,7,148,,,,10.2
2000-05-06,17:00,0.9,0.1,1,8,148,,,,9.5
2000-05-06,18:00,1.0,0.1,1,8,146,,,,6.8
2000-05-06,19:00,1.1,0.1,1,11,136,,,,7.1
2000-05-06,20:00,1.7,0.2,1,21,113,,,,6.7
2000-05-06,21:00,3.0,0.4,1,30,78,,,,5.2
2000-05-06,22:00,2.3,0.2,3,31,57,,,,4.0
2000-05-06,23:00,2.5,0.3,3,33,31,,,,1.8
2000-05-07,00:00,2.9,0.3,3,32,24,,,,
2000-05-07,01:00,3.1,0.2,2,32,14,,,,3.3
2000-05-07,02:00,2.8,0.2,3,35,13,,,,
2000-05-07,03:00,2.7,0.2,1,30,14,,,,3.2
2000-05-07,04:00,2.3,0.1,1,25,17,,,,2.6
2000-05-07,05:00,2.1,0.1,1,25,14,,,,2.6
2000-05-07,06:00,1.9,0.1,,,54,,,,10.3
2000-05-07,07:00,1.3,0.1,1,17,,,,,24.0
2000-05-07,08:00,1.2,0.1,1,13,92,,,,17.3
2000-05-07,09:00,0.9,0.1,1,10,111,,,,12.0
2000-05-07,10:00,0.9,0.1,1,8,125,,,,9.2
2000-05-07,11:00,0.8,0.1,1,5,136,,,,7.2
2000-05-07,12:00,0.8,0.1,1,5,141,,,,9.3
2000-05-07,13:00,0.8,0.1,1,6,140,,,,8.4
2000-05-07,14:00,0.7,0.1,1,5,141,,,,8.4
2000-05-07,15:00,0.6,0.1,1,5,140,,,,6.9
2000-05-07,16:00,0.6,0.1,1,5,142,,,,6.1
2000-05-07,17:00,0.7,0.1,1,7,141,,,,6.7
2000-05-07,18:00,0.8,,1,10,136,,,,6.8
2000-05-07,19:00,0.9,0.1,1,14,132,,,,7.1
2000-05-07,20:00,1.1,0.2,1,21,114,,,,6.2
2000-05-07,21:00,1.4,0.2,1,19,112,,,,8.1
2000-05-07,22:00,1.6,0.2,1,16,110,,,,8.2
2000-05-07,23:00,1.4,0.2,1,29,81,,,,7.7
2000-05-08,00:00,1.6,0.1,1,46,57,,,,
2000-05-08,01:00,1.8,0.1,1,42,38,,,,4.2
2000-05-08,02:00,1.9,0.1,1,39,23,,,,
2000-05-08,03:00,1.8,0.1,5,53,7,,,,3.0
2000-05-08,04:00,2.0,0.1,39,57,1,,,,2.9
2000-05-08,05:00,2.5,0.2,,,1,,,,3.0
2000-05-08,06:00,3.6,0.4,59,48,,,,,3.8
2000-05-08,07:00,4.2,0.2,49,54,8,,,,6.2
2000-05-08,08:00,2.8,0.2,36,58,12,,,,4.2
2000-05-08,09:00,2.4,0.2,40,49,23,,,,6.0
2000-05-08,10:00,2.1,0.2,27,40,42,,,,6.7
2000-05-08,11:00,1.8,0.1,16,35,69,,,,13.2
2000-05-08,12:00,2.2,0.1,17,38,77,,,,27.0
2000-05-08,13:00,1.9,0.1,13,35,100,,,,13.8
2000-05-08,14:00,1.9,0.2,11,31,107,,,,11.2
2000-05-08,15:00,2.8,0.3,17,47,99,,,,9.2
2000-05-08,16:00,2.4,0.2,7,34,117,,,,9.3
2000-05-08,17:00,2.5,0.2,8,44,104,,,,9.6
2000-05-08,18:00,2.3,0.2,9,37,117,,,,9.6
2000-05-08,19:00,1.4,0.1,3,23,101,,,,7.1
2000-05-08,20:00,1.9,0.1,2,25,75,,,,4.6
2000-05-08,21:00,1.9,0.1,1,29,61,,,,4.6
2000-05-08,22:00,1.1,0.1,1,25,54,,,,3.9
2000-05-08,23:00,2.2,0.1,2,23,42,,,,4.2
2000-05-09,00:00,1.4,0.1,1,21,32,,,,
2000-05-09,01:00,1.2,0.1,1,18,26,,,,
2000-05-09,02:00,1.5,0.1,2,24,19,,,,2.5
2000-05-09,03:00,1.2,0.1,1,21,19,,,,2.4
2000-05-09,04:00,0.9,0.1,3,20,17,,,,2.8
2000-05-09,05:00,1.9,0.1,,,12,,,,2.7
2000-05-09,06:00,2.6,0.4,36,34,,,,,1.6
2000-05-09,07:00,3.7,0.2,40,43,11,,,,1.5
2000-05-09,08:00,2.1,0.2,29,42,18,,,,1.3
2000-05-09,09:00,1.7,0.1,8,36,35,,,,1.6
2000-05-09,10:00,2.1,0.2,20,43,31,,,,1.4
2000-05-09,11:00,2.2,0.2,22,39,47,,,,1.9
2000-05-09,12:00,1.8,0.1,13,32,62,,,,3.9
2000-05-09,13:00,1.4,0.1,16,28,66,,,,6.7
2000-05-09,14:00,1.3,0.1,7,20,87,,,,4.7
2000-05-09,15:00,1.6,0.1,13,27,97,,,,3.9
2000-05-09,16:00,,0.1,9,24,103,,,,3.7
2000-05-09,17:00,,0.1,3,25,101,,,,2.9
2000-05-09,18:00,,,2,26,91,,,,1.8
2000-05-09,19:00,,0.1,3,22,93,,,,2.4
2000-05-09,20:00,,0.1,2,21,84,,,,4.9
2000-05-09,21:00,1.7,0.1,4,27,57,,,,4.4
2000-05-09,22:00,1.8,0.2,11,40,27,,,,3.4
2000-05-09,23:00,2.3,0.2,13,46,5,,,,1.4
2000-05-10,00:00,2.0,0.1,2,31,11,,,,
2000-05-10,01:00,1.9,0.1,1,25,8,,,,
2000-05-10,02:00,1.8,0.1,14,26,4,,,,1.1
2000-05-10,03:00,1.6,0.1,7,22,5,,,,1.2
2000-05-10,04:00,1.5,0.1,,,2,,,,1.1
2000-05-10,05:00,2.3,0.1,37,24,,,,,1.6
2000-05-10,06:00,4.0,0.3,47,25,2,,,,1.2
2000-05-10,07:00,3.3,0.2,41,31,5,,,,2.1
2000-05-10,08:00,2.4,0.2,27,32,20,,,,2.6
2000-05-10,09:00,2.0,0.2,23,39,28,,,,3.3
2000-05-10,10:00,1.7,0.1,19,42,54,,,,17.0
2000-05-10,11:00,1.4,0.1,10,29,88,,,,30.5
2000-05-10,12:00,1.5,0.1,12,26,102,,,,11.3
2000-05-10,13:00,1.1,0.1,8,22,112,,,,7.4
2000-05-10,14:00,1.4,0.1,6,20,116,,,,5.3
2000-05-10,15:00,1.2,0.1,4,14,118,,,,3.2
2000-05-10,16:00,1.2,0.1,8,20,115,,,,
2000-05-10,17:00,0.9,0.1,3,15,120,,,,3.4
2000-05-10,18:00,0.8,0.1,2,15,121,,,,4.7
2000-05-10,19:00,0.8,0.1,2,30,103,,,,5.6
2000-05-10,20:00,1.7,0.2,8,61,54,,,,3.4
2000-05-10,21:00,1.6,0.1,1,32,64,,,,2.0
2000-05-10,22:00,1.9,0.2,3,43,37,,,,1.5
2000-05-10,23:00,2.6,0.2,24,62,5,,,,1.1
2000-05-11,00:00,2.8,0.2,32,56,1,,,,
2000-05-11,01:00,2.8,0.1,23,47,1,,,,1.0
2000-05-11,02:00,1.9,0.1,11,30,4,,,,1.0
2000-05-11,03:00,1.9,0.1,12,30,1,,,,1.0
2000-05-11,04:00,2.1,0.1,,,2,,,,1.0
2000-05-11,05:00,2.0,0.1,27,28,,,,,1.0
2000-05-11,06:00,3.9,0.2,39,34,3,,,,1.0
2000-05-11,07:00,2.6,0.2,27,38,11,,,,1.0
2000-05-11,08:00,2.3,0.1,19,41,29,,,,2.1
2000-05-11,09:00,2.3,0.4,30,47,38,,,,2.3
2000-05-11,10:00,2.2,1.1,16,38,54,,,,3.2
2000-05-11,11:00,1.6,0.1,9,29,84,,,,4.7
2000-05-11,12:00,1.6,0.1,6,25,112,,,,4.6
2000-05-11,13:00,2.1,0.1,9,27,121,,,,6.3
2000-05-11,14:00,1.5,0.1,6,24,128,,,,6.6
2000-05-11,15:00,1.4,0.1,5,20,138,,,,7.3
2000-05-11,16:00,1.1,0.1,2,17,140,,,,7.0
2000-05-11,17:00,1.2,,4,22,135,,,,5.5
2000-05-11,18:00,0.9,0.1,1,18,135,,,,5.8
2000-05-11,19:00,1.2,0.1,2,41,102,,,,5.3
2000-05-11,20:00,1.3,0.1,6,55,70,,,,5.1
2000-05-11,21:00,1.8,0.1,2,51,58,,,,3.6
2000-05-11,22:00,2.2,0.1,13,56,39,,,,1.9
2000-05-11,23:00,2.9,0.1,40,70,1,,,,
2000-05-12,00:00,2.7,0.1,15,55,2,,,,
2000-05-12,01:00,2.0,0.1,14,49,1,,,,2.8
2000-05-12,02:00,1.7,0.1,11,39,2,,,,2.2
2000-05-12,03:00,1.7,0.1,,,1,,,,1.8
2000-05-12,04:00,1.5,0.1,29,36,,,,,2.2
2000-05-12,05:00,1.8,0.1,28,39,2,,,,1.8
2000-05-12,06:00,3.1,0.2,49,64,7,,,,3.4
2000-05-12,07:00,1.7,0.1,11,41,40,,,,4.8
2000-05-12,08:00,1.1,0.1,8,29,60,,,,5.2
2000-05-12,09:00,1.0,0.1,9,25,71,,,,5.7
2000-05-12,10:00,1.1,0.1,6,20,76,,,,4.7
