Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2000-05-01,,,,,,,45,,,
2000-05-01,01:00,1.5,0.2,1,19,81,,,,3.3
2000-05-01,02:00,2.5,0.3,2,31,66,,,,3.9
2000-05-01,03:00,3.0,0.3,1,25,64,,,,2.8
2000-05-01,04:00,2.4,0.2,1,20,48,,,,1.3
2000-05-01,05:00,2.6,0.2,1,20,,,,,1.9
2000-05-01,06:00,2.7,0.3,1,19,30,,,,2.3
2000-05-01,07:00,3.8,0.3,4,21,38,,,,2.3
2000-05-01,08:00,2.2,0.1,1,11,77,,,,1.9
2000-05-01,09:00,1.4,0.2,3,11,74,,,,1.2
2000-05-01,10:00,1.6,0.2,3,14,76,,,,2.0
2000-05-01,11:00,1.6,0.1,3,15,91,,,,4.2
2000-05-01,12:00,1.3,0.2,3,15,103,,,,6.5
2000-05-01,13:00,1.3,0.1,2,12,120,,,,6.7
2000-05-01,14:00,1.0,0.1,2,15,119,,,,7.0
2000-05-01,15:00,1.7,0.2,3,17,105,,,,
2000-05-01,16:00,2.4,0.2,5,23,102,,,,6.3
2000-05-01,17:00,1.4,0.1,,,110,,,,4.9
2000-05-01,18:00,2.0,0.4,6,37,86,,,,3.7
2000-05-01,19:00,6.2,1.3,29,85,27,,,,3.1
2000-05-01,20:00,7.1,0.7,10,48,35,,,,2.8
2000-05-01,21:00,4.7,0.5,10,43,25,,,,1.9
2000-05-01,22:00,4.7,0.5,10,41,10,,,,1.9
2000-05-01,23:00,3.6,,11,29,17,,,,1.2
2000-05-02,,,,,,,39,,,
2000-05-02,00:00,1.5,0.1,3,20,44,,,,1.2
2000-05-02,01:00,1.4,0.1,2,14,54,,,,1.0
2000-05-02,02:00,,0.1,1,19,49,,,,1.2
2000-05-02,03:00,,0.1,1,23,56,,,,1.4
2000-05-02,04:00,,0.1,5,29,,,,,1.7
2000-05-02,05:00,,0.2,14,37,37,,,,2.0
2000-05-02,06:00,,0.3,47,54,15,,,,2.7
2000-05-02,07:00,3.7,0.2,27,42,50,,,,2.3
2000-05-02,08:00,3.6,0.2,47,55,28,,,,4.4
2000-05-02,09:00,3.2,0.2,31,39,42,,,,5.1
2000-05-02,10:00,3.1,0.1,32,42,58,,,,7.2
2000-05-02,11:00,3.0,0.1,21,38,78,,,,17.2
2000-05-02,12:00,2.5,0.1,22,38,90,,,,7.2
2000-05-02,13:00,3.2,0.1,24,39,95,,,,5.2
2000-05-02,14:00,2.5,0.2,25,41,94,,,,
2000-05-02,15:00,3.0,0.2,25,40,95,,,,3.5
2000-05-02,16:00,3.6,0.3,,,90,,,,
2000-05-02,17:00,3.6,0.2,22,42,85,,,,2.2
2000-05-02,18:00,2.9,0.1,18,39,85,,,,3.9
2000-05-02,19:00,2.2,0.1,15,42,81,,,,2.5
2000-05-02,20:00,2.7,0.1,8,34,84,,,,2.8
2000-05-02,21:00,2.2,0.1,6,23,89,,,,2.0
2000-05-02,22:00,1.8,0.1,1,21,83,,,,1.8
2000-05-02,23:00,1.3,0.1,2,14,84,,,,3.8
