Datum Zeit,Borna PM10
,µg/m³
30-06-09,24
29-06-09,22
28-06-09,14
27-06-09,22
26-06-09,23
25-06-09,17
24-06-09,19
23-06-09,13
22-06-09,11
21-06-09,17
20-06-09,16
19-06-09,17
18-06-09,22
17-06-09,16
16-06-09,12
15-06-09,21
14-06-09,12
13-06-09,14
12-06-09,13
11-06-09,12
10-06-09,10
09-06-09,16
08-06-09,13
07-06-09,9
06-06-09,17
05-06-09,12
04-06-09,19
03-06-09,31
02-06-09,24
01-06-09,12

