Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-06-09,34
29-06-09,29
28-06-09,21
27-06-09,30
26-06-09,36
25-06-09,
24-06-09,
23-06-09,22
22-06-09,19
21-06-09,17
20-06-09,18
19-06-09,26
18-06-09,27
17-06-09,24
16-06-09,20
15-06-09,29
14-06-09,15
13-06-09,14
12-06-09,18
11-06-09,15
10-06-09,17
09-06-09,23
08-06-09,18
07-06-09,13
06-06-09,23
05-06-09,19
04-06-09,21
03-06-09,30
02-06-09,26
01-06-09,16

