Datum Zeit,Collmberg PM10
,µg/m³
30-06-09,16
29-06-09,14
28-06-09,12
27-06-09,12
26-06-09,14
25-06-09,11
24-06-09,13
23-06-09,10
22-06-09,7
21-06-09,9
20-06-09,9
19-06-09,12
18-06-09,14
17-06-09,11
16-06-09,10
15-06-09,13
14-06-09,8
13-06-09,7
12-06-09,7
11-06-09,7
10-06-09,5
09-06-09,8
08-06-09,7
07-06-09,6
06-06-09,11
05-06-09,6
04-06-09,
03-06-09,17
02-06-09,
01-06-09,

