Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
30-06-09,
29-06-09,13.99
28-06-09,
27-06-09,9.96
26-06-09,
25-06-09,12.06
24-06-09,
23-06-09,6.48
22-06-09,
21-06-09,8.99
20-06-09,
19-06-09,13.92
18-06-09,
17-06-09,12.45
16-06-09,
15-06-09,14.99
14-06-09,
13-06-09,7.28
12-06-09,
11-06-09,7.03
10-06-09,
09-06-09,11.05
08-06-09,
07-06-09,7.61
06-06-09,
05-06-09,9.80
04-06-09,
03-06-09,
02-06-09,
01-06-09,10.22

