Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-06-09,27
29-06-09,24
28-06-09,16
27-06-09,25
26-06-09,23
25-06-09,23
24-06-09,30
23-06-09,16
22-06-09,16
21-06-09,20
20-06-09,18
19-06-09,28
18-06-09,30
17-06-09,25
16-06-09,15
15-06-09,26
14-06-09,17
13-06-09,13
12-06-09,16
11-06-09,14
10-06-09,15
09-06-09,25
08-06-09,18
07-06-09,13
06-06-09,20
05-06-09,18
04-06-09,19
03-06-09,
02-06-09,
01-06-09,16

