Datum Zeit,Bautzen PM10
,µg/m³
30-06-09,35
29-06-09,26
28-06-09,22
27-06-09,30
26-06-09,31
25-06-09,25
24-06-09,24
23-06-09,18
22-06-09,15
21-06-09,13
20-06-09,20
19-06-09,23
18-06-09,21
17-06-09,20
16-06-09,17
15-06-09,24
14-06-09,15
13-06-09,14
12-06-09,13
11-06-09,
10-06-09,
09-06-09,18
08-06-09,16
07-06-09,15
06-06-09,22
05-06-09,16
04-06-09,18
03-06-09,25
02-06-09,25
01-06-09,19

