Datum Zeit,Niesky PM10
,µg/m³
30-06-09,23
29-06-09,20
28-06-09,16
27-06-09,22
26-06-09,22
25-06-09,19
24-06-09,18
23-06-09,14
22-06-09,11
21-06-09,11
20-06-09,15
19-06-09,18
18-06-09,18
17-06-09,14
16-06-09,
15-06-09,
14-06-09,11
13-06-09,11
12-06-09,7
11-06-09,11
10-06-09,12
09-06-09,14
08-06-09,12
07-06-09,14
06-06-09,15
05-06-09,9
04-06-09,12
03-06-09,18
02-06-09,17
01-06-09,13

