Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-06-09,
29-06-09,
28-06-09,
27-06-09,
26-06-09,
25-06-09,
24-06-09,
23-06-09,
22-06-09,
21-06-09,4.75
20-06-09,
19-06-09,9.79
18-06-09,
17-06-09,7.74
16-06-09,
15-06-09,6.06
14-06-09,
13-06-09,3.03
12-06-09,
11-06-09,4.21
10-06-09,
09-06-09,4.08
08-06-09,
07-06-09,4.09
06-06-09,
05-06-09,3.95
04-06-09,
03-06-09,5.36
02-06-09,
01-06-09,6.63

