Datum Zeit,Zittau-Ost PM10
,µg/m³
30-06-09,17
29-06-09,14
28-06-09,14
27-06-09,16
26-06-09,20
25-06-09,15
24-06-09,16
23-06-09,12
22-06-09,9
21-06-09,12
20-06-09,15
19-06-09,16
18-06-09,16
17-06-09,12
16-06-09,9
15-06-09,16
14-06-09,13
13-06-09,9
12-06-09,7
11-06-09,7
10-06-09,
09-06-09,
08-06-09,12
07-06-09,
06-06-09,
05-06-09,9
04-06-09,
03-06-09,15
02-06-09,
01-06-09,

