Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-06-09,
29-06-09,16.90
28-06-09,
27-06-09,10.86
26-06-09,
25-06-09,14.09
24-06-09,
23-06-09,8.73
22-06-09,
21-06-09,7.05
20-06-09,
19-06-09,12.38
18-06-09,
17-06-09,11.26
16-06-09,
15-06-09,14.05
14-06-09,
13-06-09,7.03
12-06-09,
11-06-09,6.19
10-06-09,
09-06-09,8.26
08-06-09,
07-06-09,6.79
06-06-09,
05-06-09,8.05
04-06-09,
03-06-09,9.75
02-06-09,
01-06-09,9.60

