Datum Zeit,Freiberg NO
,µg/m³
01-08-05 00:00,1
31-07-05 23:00,3
31-07-05 22:00,6
31-07-05 21:00,8
31-07-05 20:00,10
31-07-05 19:00,9
31-07-05 18:00,7
31-07-05 17:00,7
31-07-05 16:00,10
31-07-05 15:00,5
31-07-05 14:00,5
31-07-05 13:00,8
31-07-05 12:00,7
31-07-05 11:00,11
31-07-05 10:00,6
31-07-05 09:00,6
31-07-05 08:00,2
31-07-05 07:00,2
31-07-05 06:00,1
31-07-05 05:00,1
31-07-05 04:00,1
31-07-05 03:00,2
31-07-05 02:00,2
31-07-05 01:00,1
31-07-05 00:00,1
30-07-05 23:00,3
30-07-05 22:00,3
30-07-05 21:00,4
30-07-05 20:00,9
30-07-05 19:00,7
30-07-05 18:00,6
30-07-05 17:00,4
30-07-05 16:00,6
30-07-05 15:00,8
30-07-05 14:00,8
30-07-05 13:00,8
30-07-05 12:00,7
30-07-05 11:00,8
30-07-05 10:00,17
30-07-05 09:00,11
30-07-05 08:00,10
30-07-05 07:00,5
30-07-05 06:00,6
30-07-05 05:00,2
30-07-05 04:00,2
30-07-05 03:00,1
30-07-05 02:00,1
30-07-05 01:00,1
30-07-05 00:00,1
29-07-05 23:00,1
29-07-05 22:00,3
29-07-05 21:00,3
29-07-05 20:00,2
29-07-05 19:00,1
29-07-05 18:00,5
29-07-05 17:00,6
29-07-05 16:00,8
29-07-05 15:00,5
29-07-05 14:00,8
29-07-05 13:00,7
29-07-05 12:00,10
29-07-05 11:00,9
29-07-05 10:00,6
29-07-05 09:00,7
29-07-05 08:00,21
29-07-05 07:00,30
29-07-05 06:00,27
29-07-05 05:00,8
29-07-05 04:00,1
29-07-05 03:00,1
29-07-05 02:00,1
29-07-05 01:00,1
29-07-05 00:00,1
28-07-05 23:00,1
28-07-05 22:00,1
28-07-05 21:00,6
28-07-05 20:00,6
28-07-05 19:00,2
28-07-05 18:00,4
28-07-05 17:00,3
28-07-05 16:00,7
28-07-05 15:00,15
28-07-05 14:00,10
28-07-05 13:00,15
28-07-05 12:00,11
28-07-05 11:00,19
28-07-05 10:00,29
28-07-05 09:00,25
28-07-05 08:00,31
28-07-05 07:00,16
28-07-05 06:00,18
28-07-05 05:00,8
28-07-05 04:00,1
28-07-05 03:00,1
28-07-05 02:00,1
28-07-05 01:00,1
28-07-05 00:00,1
27-07-05 23:00,2
27-07-05 22:00,4
27-07-05 21:00,4
27-07-05 20:00,6
27-07-05 19:00,9
