Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-07-05,
30-07-05,4.38
29-07-05,
28-07-05,15.15
27-07-05,
26-07-05,5.25
25-07-05,
24-07-05,9.24
23-07-05,
22-07-05,0.22
21-07-05,
20-07-05,6.38
19-07-05,
18-07-05,13.43
17-07-05,
16-07-05,15.21
15-07-05,
14-07-05,
13-07-05,
12-07-05,11.67
11-07-05,
10-07-05,9.29
09-07-05,
08-07-05,3.32
07-07-05,
06-07-05,7.21
05-07-05,
04-07-05,
03-07-05,
02-07-05,10.19
01-07-05,

