Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-07-05,
30-07-05,
29-07-05,41
28-07-05,35
27-07-05,26
26-07-05,16
25-07-05,18
24-07-05,18
23-07-05,19
22-07-05,14
21-07-05,18
20-07-05,22
19-07-05,31
18-07-05,34
17-07-05,19
16-07-05,27
15-07-05,38
14-07-05,35
13-07-05,36
12-07-05,31
11-07-05,
10-07-05,
09-07-05,26
08-07-05,25
07-07-05,21
06-07-05,
05-07-05,17
04-07-05,
03-07-05,18
02-07-05,28
01-07-05,30

