Datum Zeit,Goerlitz PM10
,µg/m³
31-07-05,18
30-07-05,25
29-07-05,38
28-07-05,29
27-07-05,21
26-07-05,18
25-07-05,19
24-07-05,18
23-07-05,14
22-07-05,10
21-07-05,16
20-07-05,22
19-07-05,29
18-07-05,23
17-07-05,17
16-07-05,24
15-07-05,34
14-07-05,29
13-07-05,29
12-07-05,24
11-07-05,22
10-07-05,23
09-07-05,15
08-07-05,16
07-07-05,21
06-07-05,16
05-07-05,15
04-07-05,22
03-07-05,20
02-07-05,21
01-07-05,24

