Datum Zeit,Carlsfeld O3
,µg/m³
01-08-05 00:00,81
31-07-05 23:00,87
31-07-05 22:00,81
31-07-05 21:00,71
31-07-05 20:00,91
31-07-05 19:00,92
31-07-05 18:00,92
31-07-05 17:00,92
31-07-05 16:00,93
31-07-05 15:00,90
31-07-05 14:00,90
31-07-05 13:00,86
31-07-05 12:00,76
31-07-05 11:00,71
31-07-05 10:00,70
31-07-05 09:00,68
31-07-05 08:00,66
31-07-05 07:00,66
31-07-05 06:00,60
31-07-05 05:00,58
31-07-05 04:00,61
31-07-05 03:00,62
31-07-05 02:00,67
31-07-05 01:00,69
31-07-05 00:00,66
30-07-05 23:00,62
30-07-05 22:00,54
30-07-05 21:00,68
30-07-05 20:00,66
30-07-05 19:00,60
30-07-05 18:00,81
30-07-05 17:00,90
30-07-05 16:00,88
30-07-05 15:00,94
30-07-05 14:00,98
30-07-05 13:00,97
30-07-05 12:00,94
30-07-05 11:00,91
30-07-05 10:00,94
30-07-05 09:00,88
30-07-05 08:00,93
30-07-05 07:00,91
30-07-05 06:00,96
30-07-05 05:00,101
30-07-05 04:00,92
30-07-05 03:00,96
30-07-05 02:00,100
30-07-05 01:00,103
30-07-05 00:00,105
29-07-05 23:00,115
29-07-05 22:00,129
29-07-05 21:00,137
29-07-05 20:00,163
29-07-05 19:00,165
29-07-05 18:00,162
29-07-05 17:00,163
29-07-05 16:00,146
29-07-05 15:00,135
29-07-05 14:00,134
29-07-05 13:00,133
29-07-05 12:00,133
29-07-05 11:00,127
29-07-05 10:00,119
29-07-05 09:00,106
29-07-05 08:00,129
29-07-05 07:00,132
29-07-05 06:00,99
29-07-05 05:00,120
29-07-05 04:00,132
29-07-05 03:00,133
29-07-05 02:00,136
29-07-05 01:00,144
29-07-05 00:00,126
28-07-05 23:00,129
28-07-05 22:00,121
28-07-05 21:00,102
28-07-05 20:00,135
28-07-05 19:00,152
28-07-05 18:00,160
28-07-05 17:00,157
28-07-05 16:00,152
28-07-05 15:00,151
28-07-05 14:00,144
28-07-05 13:00,141
28-07-05 12:00,137
28-07-05 11:00,129
28-07-05 10:00,115
28-07-05 09:00,105
28-07-05 08:00,100
28-07-05 07:00,99
28-07-05 06:00,101
28-07-05 05:00,104
28-07-05 04:00,109
28-07-05 03:00,102
28-07-05 02:00,92
28-07-05 01:00,92
28-07-05 00:00,91
27-07-05 23:00,100
27-07-05 22:00,103
27-07-05 21:00,97
27-07-05 20:00,104
27-07-05 19:00,108
27-07-05 18:00,109
27-07-05 17:00,106
27-07-05 16:00,101
27-07-05 15:00,99
27-07-05 14:00,95
27-07-05 13:00,94
27-07-05 12:00,88
27-07-05 11:00,85
27-07-05 10:00,82
27-07-05 09:00,80
27-07-05 08:00,80
27-07-05 07:00,73
27-07-05 06:00,63
27-07-05 05:00,43
27-07-05 04:00,31
27-07-05 03:00,43
27-07-05 02:00,34
27-07-05 01:00,24
27-07-05 00:00,29
26-07-05 23:00,41
26-07-05 22:00,47
26-07-05 21:00,46
26-07-05 20:00,59
26-07-05 19:00,70
26-07-05 18:00,79
26-07-05 17:00,92
26-07-05 16:00,83
26-07-05 15:00,80
26-07-05 14:00,75
26-07-05 13:00,71
26-07-05 12:00,73
26-07-05 11:00,67
26-07-05 10:00,61
26-07-05 09:00,66
26-07-05 08:00,63
26-07-05 07:00,61
26-07-05 06:00,62
26-07-05 05:00,59
26-07-05 04:00,54
26-07-05 03:00,53
26-07-05 02:00,54
26-07-05 01:00,54
26-07-05 00:00,55
25-07-05 23:00,57
25-07-05 22:00,59
25-07-05 21:00,63
25-07-05 20:00,70
25-07-05 19:00,75
25-07-05 18:00,73
25-07-05 17:00,75
25-07-05 16:00,71
25-07-05 15:00,67
25-07-05 14:00,66
25-07-05 13:00,67
25-07-05 12:00,65
25-07-05 11:00,61
25-07-05 10:00,58
25-07-05 09:00,49
25-07-05 08:00,51
25-07-05 07:00,55
25-07-05 06:00,61
25-07-05 05:00,64
25-07-05 04:00,70
25-07-05 03:00,71
25-07-05 02:00,76
25-07-05 01:00,79
25-07-05 00:00,85
24-07-05 23:00,86
24-07-05 22:00,84
24-07-05 21:00,86
24-07-05 20:00,91
24-07-05 19:00,97
24-07-05 18:00,98
24-07-05 17:00,103
24-07-05 16:00,103
24-07-05 15:00,104
24-07-05 14:00,101
24-07-05 13:00,97
24-07-05 12:00,98
24-07-05 11:00,97
24-07-05 10:00,93
24-07-05 09:00,91
