Datum Zeit,Zittau-Ost PM10
,µg/m³
31-07-05,
30-07-05,
29-07-05,39
28-07-05,24
27-07-05,18
26-07-05,11
25-07-05,11
24-07-05,16
23-07-05,9
22-07-05,4
21-07-05,9
20-07-05,15
19-07-05,18
18-07-05,20
17-07-05,14
16-07-05,19
15-07-05,24
14-07-05,25
13-07-05,22
12-07-05,21
11-07-05,20
10-07-05,21
09-07-05,11
08-07-05,11
07-07-05,12
06-07-05,12
05-07-05,10
04-07-05,20
03-07-05,23
02-07-05,17
01-07-05,20

