Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-07-05,
30-07-05,17
29-07-05,28
28-07-05,31
27-07-05,26
26-07-05,17
25-07-05,17
24-07-05,20
23-07-05,17
22-07-05,6
21-07-05,18
20-07-05,19
19-07-05,26
18-07-05,
17-07-05,
16-07-05,27
15-07-05,38
14-07-05,
13-07-05,
12-07-05,
11-07-05,28
10-07-05,29
09-07-05,28
08-07-05,26
07-07-05,22
06-07-05,27
05-07-05,16
04-07-05,31
03-07-05,24
02-07-05,27
01-07-05,32

