Datum Zeit,Leipzig-Mitte BEN
,µg/m³
01-08-05 00:00,0.5
31-07-05 23:00,0.8
31-07-05 22:00,0.9
31-07-05 21:00,1.3
31-07-05 20:00,1.3
31-07-05 19:00,1.4
31-07-05 18:00,0.8
31-07-05 17:00,0.9
31-07-05 16:00,1.1
31-07-05 15:00,0.7
31-07-05 14:00,1.1
31-07-05 13:00,1.1
31-07-05 12:00,0.8
31-07-05 11:00,0.7
31-07-05 10:00,0.6
31-07-05 09:00,0.8
31-07-05 08:00,0.5
31-07-05 07:00,0.4
31-07-05 06:00,0.6
31-07-05 05:00,1.1
31-07-05 04:00,1.2
31-07-05 03:00,1.9
31-07-05 02:00,
31-07-05 01:00,
31-07-05 00:00,
30-07-05 23:00,
30-07-05 22:00,
30-07-05 21:00,0.7
30-07-05 20:00,1.4
30-07-05 19:00,1.3
30-07-05 18:00,1.9
30-07-05 17:00,1.4
30-07-05 16:00,1.3
30-07-05 15:00,1.4
30-07-05 14:00,1.0
30-07-05 13:00,1.4
30-07-05 12:00,1.5
30-07-05 11:00,1.2
30-07-05 10:00,0.7
30-07-05 09:00,0.6
30-07-05 08:00,0.5
30-07-05 07:00,0.4
30-07-05 06:00,0.6
30-07-05 05:00,0.8
30-07-05 04:00,0.6
30-07-05 03:00,0.5
30-07-05 02:00,0.6
30-07-05 01:00,0.9
30-07-05 00:00,0.8
29-07-05 23:00,1.0
29-07-05 22:00,1.4
29-07-05 21:00,1.6
29-07-05 20:00,1.9
29-07-05 19:00,2.0
29-07-05 18:00,2.3
29-07-05 17:00,2.0
29-07-05 16:00,1.7
29-07-05 15:00,2.1
29-07-05 14:00,1.4
29-07-05 13:00,2.2
29-07-05 12:00,2.4
29-07-05 11:00,3.7
29-07-05 10:00,2.0
29-07-05 09:00,2.2
29-07-05 08:00,2.5
29-07-05 07:00,2.9
29-07-05 06:00,1.7
29-07-05 05:00,1.7
29-07-05 04:00,0.8
29-07-05 03:00,1.5
29-07-05 02:00,1.6
29-07-05 01:00,2.2
29-07-05 00:00,1.7
28-07-05 23:00,2.2
28-07-05 22:00,1.8
28-07-05 21:00,2.0
28-07-05 20:00,2.4
28-07-05 19:00,2.4
28-07-05 18:00,2.5
28-07-05 17:00,2.1
28-07-05 16:00,2.3
28-07-05 15:00,1.8
28-07-05 14:00,1.4
28-07-05 13:00,1.6
28-07-05 12:00,1.7
28-07-05 11:00,2.3
28-07-05 10:00,2.6
28-07-05 09:00,1.7
28-07-05 08:00,1.8
28-07-05 07:00,1.7
28-07-05 06:00,1.4
28-07-05 05:00,0.8
28-07-05 04:00,0.4
28-07-05 03:00,0.3
28-07-05 02:00,0.9
28-07-05 01:00,1.0
28-07-05 00:00,1.1
27-07-05 23:00,1.2
27-07-05 22:00,1.4
27-07-05 21:00,2.6
27-07-05 20:00,1.6
27-07-05 19:00,1.6
27-07-05 18:00,1.5
27-07-05 17:00,1.8
27-07-05 16:00,2.2
27-07-05 15:00,2.4
27-07-05 14:00,1.7
27-07-05 13:00,1.4
27-07-05 12:00,1.7
27-07-05 11:00,1.8
27-07-05 10:00,1.8
27-07-05 09:00,1.5
27-07-05 08:00,2.5
27-07-05 07:00,
27-07-05 06:00,
27-07-05 05:00,
27-07-05 04:00,
27-07-05 03:00,
27-07-05 02:00,0.9
27-07-05 01:00,1.5
27-07-05 00:00,0.8
26-07-05 23:00,1.5
26-07-05 22:00,1.7
26-07-05 21:00,1.7
26-07-05 20:00,1.7
26-07-05 19:00,2.3
26-07-05 18:00,3.4
26-07-05 17:00,1.9
26-07-05 16:00,1.3
26-07-05 15:00,1.7
26-07-05 14:00,2.0
26-07-05 13:00,1.5
26-07-05 12:00,1.4
26-07-05 11:00,1.4
26-07-05 10:00,1.2
26-07-05 09:00,1.0
26-07-05 08:00,1.5
26-07-05 07:00,1.2
26-07-05 06:00,0.9
26-07-05 05:00,0.5
26-07-05 04:00,0.4
26-07-05 03:00,0.5
26-07-05 02:00,0.6
26-07-05 01:00,0.9
26-07-05 00:00,1.1
25-07-05 23:00,0.9
25-07-05 22:00,1.2
25-07-05 21:00,0.8
25-07-05 20:00,1.4
25-07-05 19:00,1.7
25-07-05 18:00,1.8
25-07-05 17:00,1.6
25-07-05 16:00,1.2
25-07-05 15:00,1.3
25-07-05 14:00,1.4
25-07-05 13:00,1.2
25-07-05 12:00,1.0
25-07-05 11:00,1.2
25-07-05 10:00,1.6
25-07-05 09:00,1.3
25-07-05 08:00,1.3
25-07-05 07:00,3.1
25-07-05 06:00,1.2
25-07-05 05:00,0.9
25-07-05 04:00,0.3
25-07-05 03:00,0.4
25-07-05 02:00,0.5
25-07-05 01:00,0.5
25-07-05 00:00,1.3
24-07-05 23:00,0.9
24-07-05 22:00,1.7
24-07-05 21:00,1.8
24-07-05 20:00,1.5
24-07-05 19:00,2.1
24-07-05 18:00,0.9
24-07-05 17:00,0.7
24-07-05 16:00,1.1
24-07-05 15:00,0.8
24-07-05 14:00,1.2
24-07-05 13:00,1.1
24-07-05 12:00,1.1
24-07-05 11:00,0.8
24-07-05 10:00,1.0
24-07-05 09:00,0.9
24-07-05 08:00,0.7
24-07-05 07:00,0.9
24-07-05 06:00,0.7
24-07-05 05:00,1.0
24-07-05 04:00,1.6
24-07-05 03:00,1.4
24-07-05 02:00,0.8
24-07-05 01:00,1.3
24-07-05 00:00,2.2
23-07-05 23:00,1.8
23-07-05 22:00,1.5
23-07-05 21:00,2.0
23-07-05 20:00,1.2
23-07-05 19:00,1.8
23-07-05 18:00,2.0
23-07-05 17:00,1.8
23-07-05 16:00,2.2
23-07-05 15:00,2.6
23-07-05 14:00,2.2
23-07-05 13:00,2.1
23-07-05 12:00,1.8
23-07-05 11:00,
23-07-05 10:00,
23-07-05 09:00,
23-07-05 08:00,
23-07-05 07:00,
23-07-05 06:00,0.6
23-07-05 05:00,1.5
23-07-05 04:00,1.3
23-07-05 03:00,2.7
23-07-05 02:00,0.7
23-07-05 01:00,0.9
23-07-05 00:00,0.9
22-07-05 23:00,1.1
22-07-05 22:00,1.2
22-07-05 21:00,0.8
22-07-05 20:00,1.1
22-07-05 19:00,1.1
22-07-05 18:00,1.3
22-07-05 17:00,0.9
22-07-05 16:00,1.7
22-07-05 15:00,1.5
22-07-05 14:00,2.1
22-07-05 13:00,2.6
22-07-05 12:00,2.8
22-07-05 11:00,4.0
22-07-05 10:00,2.6
22-07-05 09:00,1.9
22-07-05 08:00,1.9
22-07-05 07:00,2.0
22-07-05 06:00,1.6
22-07-05 05:00,1.4
22-07-05 04:00,0.5
22-07-05 03:00,0.7
22-07-05 02:00,0.4
22-07-05 01:00,0.5
22-07-05 00:00,1.1
21-07-05 23:00,1.0
21-07-05 22:00,1.0
21-07-05 21:00,1.2
21-07-05 20:00,1.1
21-07-05 19:00,1.5
21-07-05 18:00,1.9
21-07-05 17:00,1.4
21-07-05 16:00,1.6
21-07-05 15:00,1.1
21-07-05 14:00,1.4
21-07-05 13:00,1.2
21-07-05 12:00,1.7
21-07-05 11:00,1.3
21-07-05 10:00,1.1
21-07-05 09:00,0.9
21-07-05 08:00,0.9
21-07-05 07:00,1.0
21-07-05 06:00,0.5
21-07-05 05:00,0.5
21-07-05 04:00,0.5
21-07-05 03:00,0.6
21-07-05 02:00,0.8
21-07-05 01:00,0.7
21-07-05 00:00,1.0
20-07-05 23:00,1.4
20-07-05 22:00,1.9
20-07-05 21:00,10.0
20-07-05 20:00,2.5
20-07-05 19:00,1.6
20-07-05 18:00,2.0
20-07-05 17:00,4.6
20-07-05 16:00,1.3
20-07-05 15:00,1.5
20-07-05 14:00,1.6
20-07-05 13:00,1.4
20-07-05 12:00,1.0
20-07-05 11:00,0.9
20-07-05 10:00,0.9
20-07-05 09:00,0.6
20-07-05 08:00,1.1
20-07-05 07:00,1.2
20-07-05 06:00,0.8
20-07-05 05:00,0.8
20-07-05 04:00,0.6
20-07-05 03:00,0.5
20-07-05 02:00,0.5
20-07-05 01:00,1.0
20-07-05 00:00,0.9
19-07-05 23:00,1.1
19-07-05 22:00,1.6
19-07-05 21:00,1.7
19-07-05 20:00,1.6
19-07-05 19:00,2.0
19-07-05 18:00,2.0
19-07-05 17:00,1.7
19-07-05 16:00,1.8
19-07-05 15:00,
19-07-05 14:00,
19-07-05 13:00,
19-07-05 12:00,
19-07-05 11:00,
19-07-05 10:00,
19-07-05 09:00,
19-07-05 08:00,
19-07-05 07:00,
19-07-05 06:00,
19-07-05 05:00,
19-07-05 04:00,
19-07-05 03:00,
19-07-05 02:00,
19-07-05 01:00,
19-07-05 00:00,
18-07-05 23:00,
18-07-05 22:00,
18-07-05 21:00,
18-07-05 20:00,
18-07-05 19:00,
18-07-05 18:00,
18-07-05 17:00,1.2
18-07-05 16:00,1.8
18-07-05 15:00,1.2
18-07-05 14:00,1.1
18-07-05 13:00,1.3
18-07-05 12:00,1.7
18-07-05 11:00,2.3
18-07-05 10:00,2.9
18-07-05 09:00,2.7
18-07-05 08:00,2.2
18-07-05 07:00,2.2
18-07-05 06:00,3.1
18-07-05 05:00,1.8
18-07-05 04:00,1.1
18-07-05 03:00,0.9
18-07-05 02:00,0.5
18-07-05 01:00,0.8
18-07-05 00:00,0.8
17-07-05 23:00,1.3
17-07-05 22:00,1.3
17-07-05 21:00,1.5
17-07-05 20:00,1.0
17-07-05 19:00,1.5
17-07-05 18:00,1.5
17-07-05 17:00,1.2
17-07-05 16:00,1.2
17-07-05 15:00,1.1
17-07-05 14:00,1.0
