Datum Zeit,Goerlitz NO
,µg/m³
01-08-05 00:00,9
31-07-05 23:00,13
31-07-05 22:00,16
31-07-05 21:00,28
31-07-05 20:00,25
31-07-05 19:00,36
31-07-05 18:00,36
31-07-05 17:00,34
31-07-05 16:00,31
31-07-05 15:00,31
31-07-05 14:00,29
31-07-05 13:00,32
31-07-05 12:00,30
31-07-05 11:00,24
31-07-05 10:00,31
31-07-05 09:00,29
31-07-05 08:00,16
31-07-05 07:00,10
31-07-05 06:00,8
31-07-05 05:00,5
31-07-05 04:00,7
31-07-05 03:00,8
31-07-05 02:00,10
31-07-05 01:00,8
31-07-05 00:00,24
30-07-05 23:00,14
30-07-05 22:00,20
30-07-05 21:00,20
30-07-05 20:00,29
30-07-05 19:00,19
30-07-05 18:00,26
30-07-05 17:00,38
30-07-05 16:00,29
30-07-05 15:00,28
30-07-05 14:00,38
30-07-05 13:00,40
30-07-05 12:00,45
30-07-05 11:00,38
30-07-05 10:00,40
30-07-05 09:00,46
30-07-05 08:00,23
30-07-05 07:00,19
30-07-05 06:00,21
30-07-05 05:00,13
30-07-05 04:00,8
30-07-05 03:00,5
30-07-05 02:00,9
30-07-05 01:00,7
30-07-05 00:00,13
29-07-05 23:00,1
29-07-05 22:00,1
29-07-05 21:00,1
29-07-05 20:00,1
29-07-05 19:00,1
29-07-05 18:00,1
29-07-05 17:00,1
29-07-05 16:00,1
29-07-05 15:00,1
29-07-05 14:00,4
29-07-05 13:00,42
29-07-05 12:00,47
29-07-05 11:00,50
29-07-05 10:00,37
29-07-05 09:00,45
29-07-05 08:00,7
29-07-05 07:00,16
29-07-05 06:00,29
29-07-05 05:00,7
29-07-05 04:00,15
29-07-05 03:00,19
29-07-05 02:00,12
29-07-05 01:00,5
29-07-05 00:00,6
28-07-05 23:00,17
28-07-05 22:00,17
28-07-05 21:00,1
28-07-05 20:00,1
28-07-05 19:00,31
28-07-05 18:00,46
28-07-05 17:00,42
28-07-05 16:00,43
28-07-05 15:00,54
28-07-05 14:00,55
28-07-05 13:00,43
28-07-05 12:00,47
28-07-05 11:00,12
28-07-05 10:00,8
28-07-05 09:00,22
28-07-05 08:00,23
28-07-05 07:00,71
28-07-05 06:00,50
28-07-05 05:00,25
28-07-05 04:00,17
28-07-05 03:00,9
28-07-05 02:00,9
28-07-05 01:00,4
28-07-05 00:00,6
27-07-05 23:00,6
27-07-05 22:00,1
27-07-05 21:00,2
27-07-05 20:00,1
27-07-05 19:00,5
27-07-05 18:00,28
27-07-05 17:00,17
27-07-05 16:00,66
27-07-05 15:00,41
27-07-05 14:00,63
27-07-05 13:00,35
27-07-05 12:00,29
27-07-05 11:00,27
27-07-05 10:00,50
27-07-05 09:00,45
27-07-05 08:00,5
27-07-05 07:00,36
27-07-05 06:00,40
27-07-05 05:00,34
27-07-05 04:00,24
27-07-05 03:00,12
27-07-05 02:00,9
27-07-05 01:00,2
27-07-05 00:00,8
26-07-05 23:00,16
26-07-05 22:00,27
26-07-05 21:00,16
26-07-05 20:00,37
26-07-05 19:00,48
26-07-05 18:00,64
26-07-05 17:00,55
26-07-05 16:00,67
26-07-05 15:00,63
26-07-05 14:00,79
26-07-05 13:00,59
26-07-05 12:00,53
26-07-05 11:00,67
26-07-05 10:00,79
26-07-05 09:00,69
26-07-05 08:00,70
26-07-05 07:00,66
26-07-05 06:00,59
26-07-05 05:00,35
26-07-05 04:00,21
26-07-05 03:00,8
26-07-05 02:00,10
26-07-05 01:00,7
26-07-05 00:00,9
25-07-05 23:00,25
25-07-05 22:00,21
25-07-05 21:00,18
25-07-05 20:00,34
25-07-05 19:00,43
25-07-05 18:00,60
25-07-05 17:00,57
25-07-05 16:00,58
25-07-05 15:00,76
25-07-05 14:00,64
25-07-05 13:00,61
25-07-05 12:00,65
25-07-05 11:00,70
25-07-05 10:00,68
25-07-05 09:00,76
25-07-05 08:00,51
25-07-05 07:00,61
25-07-05 06:00,49
25-07-05 05:00,31
25-07-05 04:00,14
25-07-05 03:00,11
25-07-05 02:00,8
25-07-05 01:00,6
25-07-05 00:00,7
24-07-05 23:00,18
24-07-05 22:00,10
24-07-05 21:00,6
24-07-05 20:00,2
24-07-05 19:00,32
24-07-05 18:00,40
24-07-05 17:00,43
24-07-05 16:00,29
24-07-05 15:00,34
24-07-05 14:00,36
24-07-05 13:00,28
24-07-05 12:00,33
24-07-05 11:00,40
24-07-05 10:00,35
24-07-05 09:00,28
24-07-05 08:00,23
24-07-05 07:00,15
24-07-05 06:00,26
24-07-05 05:00,34
24-07-05 04:00,18
24-07-05 03:00,14
24-07-05 02:00,18
24-07-05 01:00,39
24-07-05 00:00,50
23-07-05 23:00,76
23-07-05 22:00,41
23-07-05 21:00,42
23-07-05 20:00,37
23-07-05 19:00,38
23-07-05 18:00,27
23-07-05 17:00,43
23-07-05 16:00,43
23-07-05 15:00,40
23-07-05 14:00,48
23-07-05 13:00,56
23-07-05 12:00,55
23-07-05 11:00,61
23-07-05 10:00,69
23-07-05 09:00,64
23-07-05 08:00,37
23-07-05 07:00,34
23-07-05 06:00,26
23-07-05 05:00,17
23-07-05 04:00,12
23-07-05 03:00,6
23-07-05 02:00,9
23-07-05 01:00,16
23-07-05 00:00,19
22-07-05 23:00,23
22-07-05 22:00,36
22-07-05 21:00,45
22-07-05 20:00,31
22-07-05 19:00,53
22-07-05 18:00,69
22-07-05 17:00,68
22-07-05 16:00,56
22-07-05 15:00,61
22-07-05 14:00,72
22-07-05 13:00,62
22-07-05 12:00,74
22-07-05 11:00,72
22-07-05 10:00,81
22-07-05 09:00,72
22-07-05 08:00,64
22-07-05 07:00,54
22-07-05 06:00,33
22-07-05 05:00,22
22-07-05 04:00,16
22-07-05 03:00,6
22-07-05 02:00,3
22-07-05 01:00,5
22-07-05 00:00,11
21-07-05 23:00,6
21-07-05 22:00,22
21-07-05 21:00,17
21-07-05 20:00,33
21-07-05 19:00,52
21-07-05 18:00,89
21-07-05 17:00,102
21-07-05 16:00,86
21-07-05 15:00,85
21-07-05 14:00,65
21-07-05 13:00,61
21-07-05 12:00,62
21-07-05 11:00,60
21-07-05 10:00,69
21-07-05 09:00,63
21-07-05 08:00,62
21-07-05 07:00,79
21-07-05 06:00,47
