Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-07-05,
30-07-05,7.06
29-07-05,
28-07-05,20.69
27-07-05,
26-07-05,11.16
25-07-05,
24-07-05,14.81
23-07-05,
22-07-05,7.68
21-07-05,
20-07-05,11.86
19-07-05,
18-07-05,17.90
17-07-05,
16-07-05,17.05
15-07-05,
14-07-05,
13-07-05,
12-07-05,19.91
11-07-05,
10-07-05,13.72
09-07-05,
08-07-05,15.99
07-07-05,
06-07-05,15.13
05-07-05,
04-07-05,
03-07-05,
02-07-05,20.51
01-07-05,

