Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-12-09,
30-12-09,16.02
29-12-09,
28-12-09,7.24
27-12-09,
26-12-09,8.81
25-12-09,
24-12-09,15.76
23-12-09,
22-12-09,19.61
21-12-09,
20-12-09,35.42
19-12-09,
18-12-09,36.04
17-12-09,
16-12-09,21.13
15-12-09,
14-12-09,22.96
13-12-09,
12-12-09,20.07
11-12-09,
10-12-09,11.59
09-12-09,
08-12-09,9.87
07-12-09,
06-12-09,7.68
05-12-09,
04-12-09,18.40
03-12-09,
02-12-09,22.24
01-12-09,

