Datum Zeit,Dresden-Nord PM10
,µg/m³
31-12-09,42
30-12-09,23
29-12-09,23
28-12-09,16
27-12-09,32
26-12-09,15
25-12-09,9
24-12-09,21
23-12-09,24
22-12-09,49
21-12-09,30
20-12-09,59
19-12-09,70
18-12-09,45
17-12-09,40
16-12-09,28
15-12-09,29
14-12-09,36
13-12-09,21
12-12-09,29
11-12-09,31
10-12-09,24
09-12-09,29
08-12-09,20
07-12-09,30
06-12-09,24
05-12-09,29
04-12-09,36
03-12-09,49
02-12-09,35
01-12-09,17

