Datum Zeit,Freiberg PM10
,µg/m³
31-12-09,26
30-12-09,16
29-12-09,16
28-12-09,9
27-12-09,13
26-12-09,9
25-12-09,4
24-12-09,22
23-12-09,16
22-12-09,26
21-12-09,22
20-12-09,51
19-12-09,67
18-12-09,50
17-12-09,38
16-12-09,31
15-12-09,28
14-12-09,30
13-12-09,23
12-12-09,25
11-12-09,25
10-12-09,14
09-12-09,18
08-12-09,12
07-12-09,23
06-12-09,9
05-12-09,18
04-12-09,27
03-12-09,24
02-12-09,25
01-12-09,13

