Datum Zeit,Glauchau PM10
,µg/m³
31-12-09,33
30-12-09,27
29-12-09,29
28-12-09,14
27-12-09,17
26-12-09,15
25-12-09,21
24-12-09,48
23-12-09,25
22-12-09,19
21-12-09,17
20-12-09,48
19-12-09,65
18-12-09,48
17-12-09,29
16-12-09,32
15-12-09,27
14-12-09,29
13-12-09,23
12-12-09,27
11-12-09,26
10-12-09,18
09-12-09,23
08-12-09,20
07-12-09,37
06-12-09,12
05-12-09,20
04-12-09,26
03-12-09,41
02-12-09,28
01-12-09,18

