Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-12-09,
30-12-09,19.14
29-12-09,
28-12-09,7.46
27-12-09,
26-12-09,7.50
25-12-09,
24-12-09,16.53
23-12-09,
22-12-09,37.88
21-12-09,
20-12-09,47.89
19-12-09,
18-12-09,40.97
17-12-09,
16-12-09,25.77
15-12-09,
14-12-09,28.69
13-12-09,
12-12-09,24.07
11-12-09,
10-12-09,15.51
09-12-09,
08-12-09,14.60
07-12-09,
06-12-09,19.35
05-12-09,
04-12-09,27.50
03-12-09,
02-12-09,22.47
01-12-09,

