Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-12-09,52
30-12-09,27
29-12-09,22
28-12-09,12
27-12-09,33
26-12-09,13
25-12-09,8
24-12-09,22
23-12-09,28
22-12-09,48
21-12-09,33
20-12-09,57
19-12-09,74
18-12-09,52
17-12-09,48
16-12-09,41
15-12-09,38
14-12-09,43
13-12-09,27
12-12-09,35
11-12-09,37
10-12-09,21
09-12-09,28
08-12-09,19
07-12-09,32
06-12-09,27
05-12-09,32
04-12-09,35
03-12-09,46
02-12-09,35
01-12-09,19

