Datum Zeit,Plauen-Sued PM10
,µg/m³
31-12-09,17
30-12-09,18
29-12-09,19
28-12-09,10
27-12-09,16
26-12-09,9
25-12-09,6
24-12-09,26
23-12-09,19
22-12-09,21
21-12-09,20
20-12-09,42
19-12-09,54
18-12-09,40
17-12-09,25
16-12-09,30
15-12-09,32
14-12-09,35
13-12-09,21
12-12-09,21
11-12-09,18
10-12-09,13
09-12-09,24
08-12-09,12
07-12-09,22
06-12-09,12
05-12-09,17
04-12-09,20
03-12-09,21
02-12-09,24
01-12-09,11

