Datum Zeit,Niesky PM10
,µg/m³
31-12-09,33
30-12-09,30
29-12-09,21
28-12-09,14
27-12-09,15
26-12-09,7
25-12-09,19
24-12-09,44
23-12-09,17
22-12-09,32
21-12-09,26
20-12-09,60
19-12-09,68
18-12-09,39
17-12-09,37
16-12-09,27
15-12-09,
14-12-09,
13-12-09,18
12-12-09,26
11-12-09,38
10-12-09,17
09-12-09,20
08-12-09,14
07-12-09,13
06-12-09,20
05-12-09,21
04-12-09,19
03-12-09,19
02-12-09,17
01-12-09,15

