Datum Zeit,Collmberg PM10
,µg/m³
31-12-09,26
30-12-09,10
29-12-09,15
28-12-09,7
27-12-09,6
26-12-09,5
25-12-09,5
24-12-09,19
23-12-09,6
22-12-09,17
21-12-09,11
20-12-09,39
19-12-09,50
18-12-09,35
17-12-09,24
16-12-09,20
15-12-09,19
14-12-09,21
13-12-09,16
12-12-09,15
11-12-09,19
10-12-09,9
09-12-09,15
08-12-09,11
07-12-09,11
06-12-09,6
05-12-09,13
04-12-09,15
03-12-09,15
02-12-09,17
01-12-09,6

