Datum Zeit,Zittau-Ost PM10
,µg/m³
31-12-09,44
30-12-09,20
29-12-09,22
28-12-09,20
27-12-09,21
26-12-09,8
25-12-09,12
24-12-09,51
23-12-09,24
22-12-09,34
21-12-09,33
20-12-09,66
19-12-09,117
18-12-09,69
17-12-09,42
16-12-09,31
15-12-09,24
14-12-09,26
13-12-09,20
12-12-09,22
11-12-09,36
10-12-09,16
09-12-09,19
08-12-09,11
07-12-09,23
06-12-09,21
05-12-09,25
04-12-09,18
03-12-09,23
02-12-09,23
01-12-09,16

