Datum Zeit,Zwickau-Werdauer Straße NO2
,µg/m³
01-01-10 00:00,22
31-12-09 23:00,27
31-12-09 22:00,33
31-12-09 21:00,35
31-12-09 20:00,33
31-12-09 19:00,35
31-12-09 18:00,32
31-12-09 17:00,30
31-12-09 16:00,29
31-12-09 15:00,29
31-12-09 14:00,32
31-12-09 13:00,29
31-12-09 12:00,32
31-12-09 11:00,29
31-12-09 10:00,33
31-12-09 09:00,30
31-12-09 08:00,28
31-12-09 07:00,30
31-12-09 06:00,29
31-12-09 05:00,26
31-12-09 04:00,28
31-12-09 03:00,25
31-12-09 02:00,15
31-12-09 01:00,16
31-12-09 00:00,31
30-12-09 23:00,47
30-12-09 22:00,52
30-12-09 21:00,59
30-12-09 20:00,71
30-12-09 19:00,79
30-12-09 18:00,86
30-12-09 17:00,65
30-12-09 16:00,64
30-12-09 15:00,54
30-12-09 14:00,37
30-12-09 13:00,32
30-12-09 12:00,34
30-12-09 11:00,39
30-12-09 10:00,38
30-12-09 09:00,34
30-12-09 08:00,39
30-12-09 07:00,43
30-12-09 06:00,68
30-12-09 05:00,49
30-12-09 04:00,50
30-12-09 03:00,47
30-12-09 02:00,46
30-12-09 01:00,46
30-12-09 00:00,52
29-12-09 23:00,48
29-12-09 22:00,28
29-12-09 21:00,25
29-12-09 20:00,27
29-12-09 19:00,32
29-12-09 18:00,52
29-12-09 17:00,51
29-12-09 16:00,69
29-12-09 15:00,55
29-12-09 14:00,41
29-12-09 13:00,52
29-12-09 12:00,67
29-12-09 11:00,65
29-12-09 10:00,57
29-12-09 09:00,52
29-12-09 08:00,46
29-12-09 07:00,43
29-12-09 06:00,39
29-12-09 05:00,33
29-12-09 04:00,34
29-12-09 03:00,34
29-12-09 02:00,38
29-12-09 01:00,43
29-12-09 00:00,51
28-12-09 23:00,56
28-12-09 22:00,56
28-12-09 21:00,60
28-12-09 20:00,52
28-12-09 19:00,56
28-12-09 18:00,39
28-12-09 17:00,47
28-12-09 16:00,43
28-12-09 15:00,28
28-12-09 14:00,24
28-12-09 13:00,25
28-12-09 12:00,31
28-12-09 11:00,34
28-12-09 10:00,25
28-12-09 09:00,25
28-12-09 08:00,26
28-12-09 07:00,24
28-12-09 06:00,18
28-12-09 05:00,13
28-12-09 04:00,11
28-12-09 03:00,12
28-12-09 02:00,14
28-12-09 01:00,15
28-12-09 00:00,16
27-12-09 23:00,16
27-12-09 22:00,17
27-12-09 21:00,15
27-12-09 20:00,17
27-12-09 19:00,23
27-12-09 18:00,24
27-12-09 17:00,23
27-12-09 16:00,28
27-12-09 15:00,23
27-12-09 14:00,20
27-12-09 13:00,20
27-12-09 12:00,19
27-12-09 11:00,18
27-12-09 10:00,29
27-12-09 09:00,35
27-12-09 08:00,31
27-12-09 07:00,32
27-12-09 06:00,34
27-12-09 05:00,35
27-12-09 04:00,28
27-12-09 03:00,41
27-12-09 02:00,40
27-12-09 01:00,30
27-12-09 00:00,46
26-12-09 23:00,61
26-12-09 22:00,69
26-12-09 21:00,65
26-12-09 20:00,60
26-12-09 19:00,50
26-12-09 18:00,41
26-12-09 17:00,24
26-12-09 16:00,15
26-12-09 15:00,14
26-12-09 14:00,11
26-12-09 13:00,14
26-12-09 12:00,14
26-12-09 11:00,13
26-12-09 10:00,13
26-12-09 09:00,11
26-12-09 08:00,12
26-12-09 07:00,11
26-12-09 06:00,9
26-12-09 05:00,11
26-12-09 04:00,8
26-12-09 03:00,7
26-12-09 02:00,8
26-12-09 01:00,10
26-12-09 00:00,11
25-12-09 23:00,12
25-12-09 22:00,13
25-12-09 21:00,13
25-12-09 20:00,14
25-12-09 19:00,15
25-12-09 18:00,16
25-12-09 17:00,18
25-12-09 16:00,19
25-12-09 15:00,20
25-12-09 14:00,15
25-12-09 13:00,16
25-12-09 12:00,17
25-12-09 11:00,16
25-12-09 10:00,15
25-12-09 09:00,16
25-12-09 08:00,18
25-12-09 07:00,23
25-12-09 06:00,31
25-12-09 05:00,35
25-12-09 04:00,37
25-12-09 03:00,38
25-12-09 02:00,38
25-12-09 01:00,40
25-12-09 00:00,44
24-12-09 23:00,44
24-12-09 22:00,49
24-12-09 21:00,50
24-12-09 20:00,52
24-12-09 19:00,55
24-12-09 18:00,65
24-12-09 17:00,68
24-12-09 16:00,63
24-12-09 15:00,60
24-12-09 14:00,65
24-12-09 13:00,60
24-12-09 12:00,54
24-12-09 11:00,60
24-12-09 10:00,57
24-12-09 09:00,50
24-12-09 08:00,47
24-12-09 07:00,51
24-12-09 06:00,48
24-12-09 05:00,47
24-12-09 04:00,49
24-12-09 03:00,52
24-12-09 02:00,53
24-12-09 01:00,56
24-12-09 00:00,57
23-12-09 23:00,61
23-12-09 22:00,65
23-12-09 21:00,66
23-12-09 20:00,74
23-12-09 19:00,69
23-12-09 18:00,71
23-12-09 17:00,77
