Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-12-09,43
30-12-09,35
29-12-09,34
28-12-09,19
27-12-09,18
26-12-09,13
25-12-09,14
24-12-09,39
23-12-09,27
22-12-09,
21-12-09,26
20-12-09,48
19-12-09,59
18-12-09,48
17-12-09,51
16-12-09,47
15-12-09,40
14-12-09,43
13-12-09,31
12-12-09,35
11-12-09,30
10-12-09,17
09-12-09,
08-12-09,20
07-12-09,33
06-12-09,15
05-12-09,21
04-12-09,32
03-12-09,26
02-12-09,36
01-12-09,23

